"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qma19NFSSxPBfThzy2quvkRWVCdecFYCxctrLpCHEqUyjw",636,534,122457111.5,410546510,0.996378499999992
"2","Qma7nJVmnD3xLk6qoAXgrN2Le3NQVi4P6FqRiRRQyEtGZU",494,372.5,135982846,235643649,0.873504999999994
"3","Qma869GeyajXqRs3DtnbzT8Jh28psUiNgBjzxXdE8BPecH",433,328.25,108913619.75,218558983,0.777397250000007
"4","Qmaftef1q7YMfEXuSSUNY9jYdernYkkq3xWVdBBJ6Qjt1G",416,333.25,97335060.75,234904254,1.01068525000001
"5","QmahCccbWwtfADsyeH5zoCzNErir4JyimtHrU4Q5xgRspL",373,275,89362528.25,184388124,1.24934775000001
"6","QmarVoVoSAfFeRoL76YrGRx5EJYmoF2KZriuGhbuhQ47BX",471,357.25,113061430.25,243973138,0.215431750000008
"7","QmaSbvx3qj3mZni7YCLYxryfjJeLTyuTp6faSJkD4jfC69",390,300.25,105210003.75,194562716,0.47728025
"8","QmaSQ8vA6aSEFepR9tNmeV9V5CszcKvtHB9w2oU3Dtw14f",434,325.75,105363013.75,219349059,1.03792725
"9","QmbCuYy5pL1zm9j5MvHYcU8T2cuFtnyhpnzydtc7Vmgh3z",340,248,96228645,150311449,1.459906
"10","QmbijVrPiUwbZph1iV45MDcmevajtiy8uyAhqAf3yWPHVb",450,343,113500209,229107599,0.392192000000001
"11","QmbMrZZgRjUc3YFWATUHHKSfuHSvE2Jvk3EjkEh57bF5pZ",453,335.25,107871733.5,226123167,1.25509949999999
"12","QmbmXXEaHpkcQgSZtTA1MoE4bR4yAUTkebuaDqj9qujRTx",482,366.5,105341381.25,260480991,0.677627749999999
"13","QmbnqgjjSrJzqK29PKmJNnob286PtsxAMvDiZF93DS6dEy",407,328.5,100098836.25,227178243,1.22292075000001
"14","QmbNxjUNAGNK7iEaStxEYqb9TyM2QgF6Z8HGxk1PQYVCib",430,315.75,111696832.25,202802701,1.25046675000001
"15","QmbUu6iwigzUidWXhfBc3y8Toiwuj9Jua5kAVvFKJE1Kn5",425,319,116091304,201715122,1.193574
"16","QmbVKV4CSxzXAz6yDjjtbsggADHjmSJ6AsSkWFv8aHvvtK",418,339.75,111855733.25,226720220,1.17404675
"17","QmbYZuPZHaFNeaySMNPJTcjtW1eaJMuLYGHEBwetaeEsNL",453,344.75,125162645.75,218692998,0.894356250000001
"18","QmcaBVmKzMDtdvSG5fLtdbWy3TCVreAcKNL8PshhwhHT19",432,327.25,132198443,194410476,0.641080999999993
"19","QmcgvzyWMs7CAa5SjnxvPxxpwxRHDHD2obNFmg7njSZ8Wz",420,312.5,109257333.5,202005306,1.23736050000001
"20","QmcH7hAQhsUEr3RPQTLvPUTiUiHwaLy5UmSffv2FicCCjv",359,264.5,95463920.5,167851688,1.18439150000001
"21","QmckfRFeskbvn3Dout4jdPdaCZZkSqvVDkMSiiHzRR491T",336,265,104769613,158897553,1.33283399999999
"22","Qmcmuk5zhSZfsAYJ44aWJJoNfR3s6mE6eDfjVRKb7Yy7Ut",433,330.75,109581945.5,220314794,0.853260499999998
"23","QmcpjiyoMook6YZuwtoAZET3arkTxH3kh5vJNQnqJPF7f8",422,339.25,103192523.25,235552617,0.504859749999994
"24","QmcQpeGQMAnnbxLxxy4DTAD2AwVH63zpv8q6nyBWMhcVtM",368,286.75,109247169.5,176669997,0.832833499999992
"25","QmcWMdr2jaLTo7gVTvhUvs3wXNDH4NbXcWHTsKNZroKHRE",415,303.75,109401009.75,193601466,0.747524250000005
