"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qma1hfM1u5RceXEmPty14d9LM6ZuDhJAeTCjaTugTVgGGy",455,334.684210526316,121309934.894737,211391014,1.98326163157895
"2","Qma5bsqiZHnVrKU7VCXZhRZLLxXqaykxwvRvBammwH9hH5",435,323.578947368421,120500960.157895,202275997,0.801990210526317
"3","QmaAQ3txFMqCeCJar3x1xYbYs4VkUqiHMJmUSG1oeRsFeA",344,238.157894736842,95312910.7368421,142758924,0.0860599999999989
"4","QmaHiCbuSPomMHeZwMxAck66zMkyDCH8HEbJJd8B9ktrVD",503,410.263157894737,105523913.052632,302370498,2.36874684210527
"5","QmaLavG5dWsHDWt9UUcxUixNe52sEs7pU2WtkGtEh7264i",449,320.263157894737,113556069.842105,202202805,4.50428305263157
"6","QmatCCSxggmq4BMDRrz1GXJZo8hFdTJGhL7wP1o4jMXHiu",458,345.526315789474,116235458.842105,225934366,3.35649094736841
"7","QmaVBa7YUgKaGW7geDmwC5CiuJm87d2xDPRjzQouW3jc2T",414,321.736842105263,94074218.4736842,227749179,-0.0865553684210469
"8","QmaxM7bfYSLMNkctgfNsMCXqhKpZxDFHJH5bRJv1QAHMkt",448,323.421052631579,95482841.5789474,227328910,0.609301052631574
"9","QmaZAydAYYhBSY1s8CLLqrTmCaNPrr8yL9Qs7Yxwk5kgT3",416,291.578947368421,120276734,168961293,2.34092036842105
"10","QmaZJHhWd5jmhYJxwZad5g8tv5htAQpKMjraZGPvPt7sYA",393,285.052631578947,115863447,169080579,0.108605578947366
"11","QmaZPfiiRgVk8cYBvmoNsnMVL2kxjqKqR816q6UBpJKJaB",437,323.631578947368,112856956.210526,210717390,0.0572327368421055
"12","QmaZWqCmnB1vZZCZ3NHvyGprugLgmMzo1KRB3ayEmDNUQ4",421,309.842105263158,114770968.210526,194432772,0.638365052631578
"13","Qmb3jDXCqeEer2Leoc14kFAbvvPJziy3kUGouUKSxwsjfp",435,340.578947368421,110160008.210526,228034858,2.38408115789473
"14","Qmb5WMJeBYcW8uozur5Z6QsjEyeUiEtCM65tB87rewEoQz",433,310.210526315789,115874228.105263,194067544,0.268754210526311
"15","QmbJaS7G7jrLXkgLt6ULniWphRATwKo2tBeL4F7x3GWpid",373,264.157894736842,96103871.1578947,167771510,0.282513578947372
"16","QmbUCWYM7omV72gvNGLg3wJsG3U5UhwU475ipJJaAg1hyQ",402,284.473684210526,115591240.789474,168969110,-0.0866665789473691
"17","QmbUNM2hQYAz6MP7rgufGHT1hMdXLpQhavbg7orc2wGkEW",341,263.368421052632,94818758.1578947,168305861,0.243801894736844
"18","QmbYMQMLSQ3nZHXjSMydPqN4LuVYjUzjNm2zaYg8XLYqeK",451,327.526315789474,116599323.842105,210988537,-0.0615450526315786
"19","QmbzgyqsS63S4ZTeuoKAddRwroRKX7E4ELncVfqr7m4gQJ",461,352,117109946.210526,234579590,0.310463789473682
"20","Qmc6BMU39yUvT9imVvGv1gBQZttKD4HvZCxqixu8F6mH3a",400,296.210526315789,90290500.1578947,205368273,0.551753157894742
"21","Qmcg3cuuitJkYtLkxcQuGLRZKbShiVeQWb3bGC1b2t86AY",382,281.421052631579,95873137.7368421,185164914,0.383000894736847
"22","QmcgZHqguqgYAdyGQXxmZbv4vx6kAFiAmAxJmC84p4Vkw7",361,248.105263157895,104368011.473684,143246494,0.490757684210525
"23","QmckTpZ8u6T37AHR2sX1VKATWLhsZ5nULYtEWutP5XkHTA",417,310.105263157895,100535817.631579,209779437,-0.209991473684212
"24","QmcMuaV8wvZHY4CCU2xnEq4SaU89S3EuxnGxFJRtQducF1",350,237.052631578947,93175110.1578947,143115722,0.761799421052628
"25","QmcnfJhizMGPsmGpbYYUSM6pieCK3iJi5ZzKwTcWZ9eSYH",454,322.105263157895,118713729.736842,201397484,1.99404942105263
"26","Qmcp2bM7WYL2cEw3amfiZxktwLu4Jf4G7rhFxMie19iZno",454,336.842105263158,118009804.947368,218690202,0.142098315789479
"27","QmcrKbHLNGi6XARcGLFBjxtPZT4Xb7ccyK6xDn6bLsoxRK",440,334.315789473684,113557387.263158,218577859,2.18054321052631
"28","QmcTLfTJU5sYwZMWRsYW4NDYbBE46VDpsYj3ouKfJiTTNL",414,307.894736842105,111822388.842105,192902767,3.169581
"29","QmcZx7xLhJ92TFis6oXCW2yJsaTQkwJ4TvwDXM3fqmLxZp",403,285.210526315789,108506531.105263,177075207,-0.371211789473684
"30","QmdawzvkDH1XnCz4XNvhpegB1uAWdfnJF7ndK9H59AtQRL",396,292.315789473684,107533819.052632,185143568,-0.361597578947372
"31","QmdazNCPnsdpY1WHBEvT5F9pemopfY7vWBu45uuzUQESGk",494,369.368421052632,112840671.578947,252740348,3.78740147368421
"32","QmdjtLYjPaFJQnG35eoNWxk7yRpFAuEw72iy1gUZPcKKdJ",341,241.105263157895,96929240.4736842,143206613,0.96940968421053
"33","QmdLa9hfC3cNhJgsaXbppPnz7EvvWjz2t9Yyt2F1GS1UhY",412,327.421052631579,100250177.421053,227657076,-0.486200789473685
"34","QmdMwX2rxkydCsrghAiaPjWSKAgG7qQrW4kcNu4xx8aFfJ",569,412.105263157895,122331436.684211,286680984,3.09284247368421
"35","QmdoQXSNBL5bhEZyrXvcyXuRAmQRoHTwuz5vhkwawqaVaj",447,321.210526315789,118080913.052632,202550284,0.579329263157903
"36","QmdPyVK1oaA1Cs2PfF8YqHoDoCoeyt6o2ichJyKySPAWJg",412,285.684210526316,116687096.263158,169036382,-0.0392677368421092
"37","QmdR2Q8VJkBF9nvSscKrq1K6dHTPaojZ8zS6fV3GUZecm4",449,243.894736842105,109713168.947368,133748243,0.433324894736837
"38","QmdrHX8uAKhhcmDTth6gKSv5J43yRksdUfczfcVaWuZmTE",421,303.947368421053,108779132.157895,193919261,1.24897526315789
"39","Qmdrk4vH82FLgSuGiEFf2NXXTCYyKGKZeWdNUGSZT7h1tp",342,241.842105263158,98598454.4736842,143241404,0.00224678947368399
"40","QmdsWz7TLuuFvu1YdTBo5y1uqNEWLUHup8V5NZ6Phak36W",372,279.526315789474,107538127.368421,168551176,3.43701242105263
"41","QmdtF9hLaaN5qfwrxEpx6FjaXK7hAD9Hk47dD6X99SCARu",339,236.210526315789,93624905,142798224,-0.212602684210526
"42","QmdTVrQXeDReovXqwuZs4CsdoHvUBnfSzWXNVPLCbH8bdr",496,369.789473684211,116693966.631579,250983375,2.11213205263159
"43","QmdyF9YvBb57FjK6m1UqQBEieEGRie3C4TfmiRG8NTWUkG",370,278.157894736842,93221486.6842105,184692581,0.243827052631582
"44","QmdYYfv4yTkVZbaAe3S9iBEACNx54yaSNfnNfVDNhiJ9M2",435,320.473684210526,116212226.473684,201703862,2.55759573684211
"45","QmeB2kSZ6CBDGbHm6tFhfJsx53CKYqA7ibGUiXiqT7RSun",408,301.631578947368,100262872.526316,201682681,-0.313974578947372
"46","QmeMGKo76RA5eaYoed8eLsWijLPYpJVbXhnnJVCojY6rKL",379,273,111927156.052632,160770526,0.302317947368423
"47","QmeMoEKLFj1PkHw2epdSWjxeUasRZVVZzorvM9gMEkdehf",374,253.842105263158,102457568.263158,151277535,0.107002
"48","QmeP1hZ5smJHu6G8KrZPpAXbgoBCYM8jKyBKVQ6T51eYQK",420,302.473684210526,117279942.894737,185249508,-0.0557666842105316
"49","QmeRDtxu8fcPjFtNRAKfru48y9AKJzgbvswbxbALrkBz94",432,306.789473684211,110738532.631579,193820561,2.23038005263158
"50","Qmew65CcpfWdKQkKmt686znvme9RoA2hxu5NeDpHib8m5H",342,240.263157894737,97262767.4736842,142724602,0.275788421052627
"51","Qmewr6RUmpDZv4zXWNwkg1fx7YBy5DPKGb7PMJmaMfpYW4",404,293.210526315789,113066395.578947,176329651,3.8144797368421
"52","QmewV2YZvKTyifz9ULP9r9oJsaa1iG1cft3seYZSuCbS5w",429,317.578947368421,111289911,202706420,3.58261636842106
"53","Qmf37nKQgLfZkU9kHjgDFfSG4EiDAaH93jN4jsntWhPp8V",384,279.157894736842,94483846.7368421,184296917,0.377130999999999
"54","Qmf6tdQgaBTs8h53Fg3Jip1szmEjmoHu4x431T89ZfMWjT",426,322.263157894737,111693791.578947,210700147,-0.130780684210527
"55","QmfAfcUAKk4xMnhovayXasRectiLxQB5DJn4mhWik8xgsE",347,253,101678037.263158,151448597,-0.126634263157896
"56","QmfBNQveVqguxCz6wFr4W1mf9mdZPveAAznQdafNotYArB",508,355.894736842105,111847622.315789,243585637,0.461477526315781
