"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma1vDTdmaFP9LPtgTpkUFu1AvmPTaJmrTivGHkxXst2FT",289,235,60283912,50269,167786506,6.87931300000001
"2","QmaCcm28vHL5w3Q4pBAkj2VNhk8ZmTGUxhPLnCHpDjteYp",232,187,57714393.75,49520,123432761,5.80332524999999
"3","QmaDDzRfNS4seaHcJHzc2bgvaWjCvjjHwTVAmorCE3jHTW",320,253.75,57742603.75,52869,185443758,10.51076925
"4","QmadKkHL2KCmYiq7YBAi4snLFA8V8LYyYGXz6MW3zkvRaM",889,536.25,394631616.5,67511.75,125696892,15.85397975
"5","QmaEvMGJNC4hjSTZkeDTJipWR3hkufoyutHiCFKPBbEvrh",240,209.25,40685342.5,59017.5,159902301,8.60333900000001
"6","QmahfE4gZh7MqDZV4g9tJ5Ycvr94oBZC9Y6PTZ5CtVMDq3",272,216,53590963.75,52661,159256483,3.09989225000002
"7","QmanLncw6TJe8P64SLbHrixCGNa9hrbicrWFhmFQ6YXeZZ",250,215,43124883.75,61817.5,168734870,3.07842874999999
"8","QmapT3wPHYjh8ZVCBArT8kdz2Yq2DoAoECExg2zBpWmvNP",214,157.75,52923589.25,54228.5,101580830,3.19135225
"9","QmaypZz5M41VyodtGcNnDvgAka9MFHoJ8nppoKJJcXJurq",256,228.5,49393281,62027.5,175885903,3.1587885
"10","QmbE7ao4RxomSUMXdwFvsVt7mUt1AqC4wCMu5Z8iXXJi3B",212,178.25,48433951.5,51087.75,126276736,3.48822474999999
"11","QmbRYYYuZY7T3YjDn7kLmvmANYGZ7k11GzuuxUcD3Vo9Zf",273,213.75,56258830.5,52525.25,151432699,6.00594525
"12","QmbYrRuAPjoo5NiyGLWJxtt6AqeeaCZQtAE2UECQCczYvg",210,176,42835494.5,54872.5,126955024,6.154609
"13","Qmc1a2yAYqvaY4aDWzxC78ffkYAopWYkrkq8zjCHmAP6wu",250,195.75,50435392.75,67098,142315633,2.93187625000001
"14","Qmc9Aa7ivZEMAW9DLsFZr5h29r4svyKHYejxZJFzUji1LM",253,198.5,52060956.25,61439,143049854,3.32775075000001
"15","QmceF1tvzHQ7iXBddcLmT1Fi757KLxePzqkdawDNwdxcDG",268,217.75,54512118.5,56390.75,159853076,3.32841475
"16","QmcfSCbwghw5tYu95y26Jqn5LQNPQB19FXfKdYBxGByZjA",276,244.25,43419646,56002.5,194224283,6.55006849999999
"17","QmcNmCxg818eUonGBb78G6S77tZCNV9SwyF1JwFLWfSqwe",195,161.25,45052604.5,55315.25,110193955,5.94812525
"18","QmcSG62g7s66DaAyrLqTwnEacEM4nnMTCjKTpKxzvC9Uip",258,225.25,44690220.25,48372,176646160,3.86524774999999
"19","QmcZrUbFFdpahS1AXLBKBkvRbfrEwGXegR94AeGeqiuWrp",228,187.25,46545913.25,55642.75,127134905,13.513539
"20","QmdQPkmmwjbNPjRKu8RHbGrJG614QDZUuEuFcvTqCvuUtM",332,288,47710495.75,53928.25,234808908,5.42666800000001
