"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma2yTJvMwrAv3A7W7m5pGtui9DbbGRK4YuaEgpmBc8Xy1",289,182.368421052632,53084357.7894737,59228.5263157895,125642081,3.5827537368421
"2","QmaKGvFrYj1UmA1wqpB2kcDQRYkcScrSmFeSuBdEK5TWZJ",278,188.631578947368,51293231.5263158,55004.9473684211,134364297,2.91904547368421
"3","QmduNcFSCgz1vUiML9bdUphe5Q3t6qGsZ1mnodChfuNoAN",302,182.789473684211,53133551.3684211,55260,126322058,3.27860431578948
"4","QmeZAZxou4zBYgX87cVJAqav8yKLBVtM3i3usUoT1XkmM6",252,184.526315789474,55436008.5263158,60235.9473684211,126374154,2.65591731578947
"5","QmPWbDXbsxhMj8MoSQfJTtQPx6jKasDfdmJsPbFRdtRt6h",1158,642.684210526316,462399469.842105,72281.5789473684,177364008,2.84845110526315
"6","QmRmU5jNWLJdbMJf9ZTisyMX3WyqAzF24qAAjndGoW1bGR",345,235,55123974.5789474,59541.9473684211,176393250,3.42323347368421
"7","QmSB7zkQWvJQBteTVyNd1mop6ioVZELWAZmh2xftVFJ35g",263,184.894736842105,55405224.8947368,58052.4736842105,126014780,3.41667947368421
"8","QmVWMRhmGn3W7yDLgdLhTFmn3mPuvK8Mw5z9bGrQm3qY4V",304,207.842105263158,53639308.3684211,61688.5263157895,151395828,2.74528036842105
"9","QmXe5RWdk1Dzy9cXzhA5QtLEtnNjSx3Gf1KwyUYaRHTafJ",290,215.157894736842,52783728.6842105,56336.8421052632,159217883,3.09994621052632
"10","QmYGZupCiFd4WhAJE2TBL6NySMvJvBCBtGYXih4fVkbbbp",356,233.421052631579,55382591.0526316,59199.4210526316,175329982,2.64928015789474
"1","QmboDYowxPSWue4Ad9bmEiu4V8D1qGLBUkpsQZPuRxKDGM",252,183.736842105263,46996695.4210526,61942.8421052632,134534872,2.14333184210526
"2","QmdYvsexrNvx18Zb1f1GWmhKakVxFxJsKjX2Wjbh6Phzdn",252,186.578947368421,49945978.4736842,57785.3157894737,133990135,2.58504857894737
"3","QmeGshVdKqnwoqqijfE9Jx4VgdppWx2FJ8cGaSiQU84eoh",304,241.894736842105,52593573.8421053,59033.6842105263,186030230,3.21189931578947
"4","QmP9xmrX7eC5zWi7VE8asXAv6n8xocZP3vrR7YzLMu9kZL",245,178.210526315789,49382325.3684211,59406.5263157895,126160031,2.60876342105263
"5","QmQ5YZVKko95rAkpQYJnDeqLQuwsC74whjDxDLG4myJ1nY",270,187.315789473684,48858865.3157895,55525.5789473684,135271545,3.12985357894737
"6","QmS5JauK1jnSGVo7xBL6Jd1iiiUaT6vY2tuF3rv2URANd5",270,189.473684210526,52085734,67609.3157894737,134788556,2.53178489473685
"7","QmSLYQkrFbD9byWi75CnwnvTgPwq9q5GvUR7rdg7z5694B",254,191.894736842105,47739026.4210526,65210.4736842105,141613660,2.47683994736842
"8","QmU6wHhdrLjTLY4qMSzAAcJPhvWYNE2Cdt42ay1JdbNhMJ",1177,580.842105263158,459183711,73591.8421052632,118742822,2.84198042105264
"9","QmVbLtPvK2vTxtvY2LHsGWX1TUhCsRr5TEaxDySPcbuGbr",293,220.105263157895,50345768.2105263,59225.9473684211,167164271,2.535998
"10","QmYddo6CzBUcf85YhKsMoMwATQipburkW4h1uWr5xw43jr",241,174.894736842105,46645144.3157895,54363.0526315789,125482931,2.71229847368421
"1","QmaiPLP81UMZeraVB8EAWfb1ifmUuB8USN1tr4D5mdgZiY",206,158.789473684211,45393498.1578947,61245.5789473684,109937093,3.39763694736843
"2","QmbxmCg9AiHrJL85DEokg2qaMLv6VfFBUrRttXw2oxmUjF",306,211.947368421053,56609265.1578947,61473.3684210526,152129276,3.14735389473685
"3","QmckCbkj2JbrJBRee3YqjTXkZoFHWMS8e7yHWB8nBDeJwd",238,173.263157894737,52128679.1052632,61883.1052631579,117910196,3.16239968421052
"4","QmfFdKpzTJPYg4GjkhSLUk1vnARsmx9NdUgUjV9UvFxc5a",254,190.421052631579,52975079.7368421,58215.6315789474,134610634,2.77712326315789
"5","QmfTtjresw695jariLZHpMvfZeCBfUePfBmUzEYg7BaXqV",277,203.263157894737,47494208.0526316,55483.5789473684,152293414,3.42005226315789
"6","QmPBVA8BYMjtfe2hDKgG8TXYC72rkrz17k1K93DtwsfUA5",237,171.947368421053,50199879.8947368,54939.3684210526,118119573,3.57297615789474
"7","QmSpsefgBj3VmAKDFLpCE1paTJH5MYbrA51bvQXuxxznzq",226,162.526315789474,49427517.8947368,54030,109707641,3.33712689473685
"8","QmTna5nHYnKBgXCxHo4hvL5swERttfsgvHrzmSWyjh4UWB",261,170.052631578947,49568959.6842105,57139.8947368421,117102663,3.323869
"9","QmUeahyDAhdjB9gQKdbcCbA4LgyFvpogb6mwieNkJSKht1",240,184.578947368421,47425007.1578947,55527.6315789474,134636182,2.46223057894737
"10","QmZQBD3jkmn9D74HsBsJ6HMEw9irWTDtns9cRM2Nk2UDsc",958,549.263157894737,437912305.421053,68377.7368421053,108553985,2.72848973684212
