"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qmc49r452qmMzrgspYZC2fidNjF3AyDEfbPvcsbCrnrsZ7",248,165.959183673469,38623696.8367347,55778.5918367347,126576625,0.70308324489796
"2","Qmd9ViuPw1fYhAgG4ShooTzCYpPY3TjaFHXH6vs9SumsDN",259,173.551020408163,38653600.0612245,62772.2244897959,134022501,0.812147122448981
"3","Qmf9RVdu61uBmHLwcMQW4SC99F5rugGxb5Qnp21aSYNXHW",411,205.061224489796,35246431.4693878,61767.7755102041,110990985,58.7620402448979
"4","QmPQkqdgKdvQeZBtUuGMSVn6iaQhWYL1BBy2BW54wEWJtG",242,146.387755102041,36239128.9387755,61769.7346938776,109587890,0.498966428571427
"5","QmQ58pn63CDiLF2N9qQM5ddDmGsWHmkDCAJAUJATKXAqVU",976,452.979591836735,343885722.244898,67956.2448979592,107997632,1.02828134693877
"6","QmQ5bUKS5fNmcm9ZcRwfxiJH5NKsYb3rBQZNctDv9GtgV8",248,174.448979591837,38032428.1836735,66169.1224489796,135549466,0.800916285714284
"7","QmSbRykFqcyaGZmywb7kzwuA9qR8mxN6MddthhPSDrVnNV",245,154.816326530612,36057076.4489796,62085.8775510204,118025104,0.672060204081635
"8","QmU3AoF89RHqmRPN9YuZHD7EpueMnxKPKqSoFwrGmfG1on",139,43.5918367346939,41967239.5714286,58050.4489795918,2746965,-1.18041828571429
"9","QmUWVNu73NyaNw3euUV8YPHdtzKMbg4Hr3ktZxH7wTWdco",244,83.0816326530612,26410079.9591837,76614.9795918367,3043455,53.5514827142857
"10","QmUY3n7fZiyRFYXhxJKR794p1JPnFNCJ9DWwE8UZtUG8gs",256,170.122448979592,36535672,64231.2653061224,132476906,1.04563971428571
"11","QmV9v8B3eWzkSKtuygMAjQLLTwmQXJ9YunBubJKTtUk4FH",252,165.142857142857,35277697.8979592,64189.5510204082,128945244,0.855725693877551
"12","QmW5udUdxnAPhdCDzRrBLi5gJzm1xbwQmP4tZYJuo5HH57",190,64.4489795918367,32505901.8571429,63781.9795918367,2361549,29.517746755102
"13","QmXth4GSPvRzCiQPX2hMauRq74aVnMSPNp9pi6JwXYgjLE",147,40.3673469387755,38274629.5102041,63332.0408163265,2710460,-0.681074612244898
"14","QmYFeqpSzkxFZnpLfzPMF6ugyeL8YHbwBDjVodcxMNnNy3",256,172.061224489796,36066928.7755102,68382.5306122449,134802290,1.12362318367347
"1","Qmc8HSt6JJudBJy7J8qhdVakAWMtFBHV3fNqpfWVgSCfJ3",943,450.285714285714,339890365.387755,70024.0408163265,109376030,0.949294857142852
"2","QmeDGZgpqQfVYYbFuHkfoiZVYjCAfHNUX9ZmKgjFmG3r1T",271,189.897959183673,37365337.877551,58311.2653061224,151329095,1.14521504081633
"3","QmeJmSPJRSoy4BXg4Px4UL8uoUDvU5dWyL4KHAjLGDAv1F",250,172.69387755102,35923527.877551,57471.8979591837,135563019,1.1498587755102
"4","QmQRShrS1iJNMgN1Ea2WJrGrNDtrgHMj2H98FprLbifGYs",262,167.061224489796,39165922.3673469,60038.0612244898,127080072,0.755192061224493
"5","QmR1giYh97fxoAhS4poWKw9HZfgrdUUW22Arpvv2Kh1D4A",247,164.755102040816,36730789.877551,70940.2653061225,126602735,1.35063689795918
"6","QmRHtPnD4YUVeSCf4F3VLgiZ4qSdLq7undSzND3KxRLPAU",224,147.979591836735,37460511.3673469,58463.2653061224,109875994,0.584623204081633
"7","QmRiRHtW38XHY1MLVzpTBNJiDgM5aSP6nJANuAMa8RoWrQ",249,161.265306122449,42720927.244898,54652.4489795918,117933168,0.556558428571428
"8","QmVCRJSjJeoLm8Lz6dAV67w7d3uRYFBm71QGYSf8taEGK4",233,148.142857142857,38611903.5306122,60753.9591836735,108721087,0.749112653061224
"9","QmVUg98dN2hVwwM5kzDFf2fpgHphqLGALzAqQ448Wk5S4r",248,161.367346938776,43175674.0408163,57869.9387755102,117711005,0.422797959183673
"10","QmXLdfE3oP98M75edskf6XQDm9f2xLEiVyrFLnRkEnysQn",278,185.408163265306,41804442.9795918,59084.3469387755,142766611,0.778024938775511
"11","QmYLdQX9GstP8h1Daw3MGvrHL7PmCaSppd9L3kbNyEA6yA",146,44,42149867.6326531,60407.7959183673,3690467,-1.90074242857143
"1","QmasuKT24qomrcmtfuxNWjEaRmzHm9XEYr6hU5g8p3RGF1",282,191.571428571429,38782316.5510204,61317.3469387755,151612556,1.11523867346939
"2","QmbKiUyWKGCerbng862HARPWqnX93TscCzyxrjxZS3EXDB",123,38.1632653061224,36435630.5306122,61753.7959183673,2656246,-0.990365020408163
"3","Qmded1RejuRsCLFXKx536ht4npGCkAfc1ARFztS898CwLG",246,163.122448979592,43020503.6326531,60046.8979591837,118011507,2.03039144897959
"4","QmdVZQpqYPsJX2iQRZNjJcaEADjrAhHiKz5SDaJbGvTBfj",134,39.7142857142857,37213618.4285714,56707.8367346939,2802857,-0.358897551020408
"5","QmeCyRuAyEKvTdmXBYCwfKPFVb1wHa8G7oVxjSjeXAXhBs",127,43.0612244897959,36471812.7346939,59200.0612244898,2555784,3.97442769387755
"6","QmeWSWoNoFyh1TDodpEReF6eNYuutMxq4v2TKnStQZR8ma",978,453.163265306122,343810786.530612,76231.2653061225,107651749,1.62449851020408
"7","QmSLc9NdGfp94xqeq1wpZaoTAX9mhKTQe4cjJ8Vq6ERbUX",244,162.795918367347,34596026.0408163,57987.3469387755,126928410,1.21349497959184
"8","QmT2GR8Top5ALBFV34syQuHpAZfZmWwfJaXQAqp9iC2rha",117,39.0204081632653,37586094.3673469,55341.7142857143,2804879,-1.42590691836735
"9","QmTzEFRRVbqnLGKebMKWX5Nrg9XJqZ8HDxaBYAwAzbFvUb",149,34.8979591836735,33786503.4897959,60468.7346938776,2412481,-1.36149404081633
