"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qmb1F71KeoYDiMRHWWVfPdY9sftR42ZUgTqp5JFGVSSeUA",283,225.444444444444,54531499.4444444,58578.3333333333,168369457,2.48490966666667
"2","QmbjCk4ajuijuLZGwYfbxfxCBTfnxXVhYViZvCn8hnYjfV",994,567,460461600,72554.3333333333,104666376,1.79946966666666
"3","QmcxrrFz7DweYuQdY2Cft3BKowDvDJrdzMJPuWdd5Fdsmf",244,179.666666666667,60063392,60251,117371898,2.17112566666667
"4","Qmd5tz7P6sSHJJbyL4f7UxhQA9v3z8rzNBBceYJiza8JAL",231,170.222222222222,49587215.2222222,59871.8888888889,118545883,2.02925211111111
"5","QmPJCssEHFZZq89WrTwGF3TbZUXGTZFCwij1Dofp6oLzKB",234,180.444444444444,52309521.8888889,54634.8888888889,126295660,1.78462766666667
"6","QmT9yCfmUmS8hWMWqF9Z7mU7T3eBSi2oJXGKo5pVdsgpow",281,244.444444444444,49008120.6666667,51271.8888888889,193580054,1.80499788888889
"7","QmUUcCCYsVoSiKmti6jW2xG3ZCYqj3ngmNDmatGBuKNCFt",196,160.222222222222,48142752,59315.1111111111,110026060,1.99409511111111
"8","QmXNECruyBeHKYAwnzckCcLc2o4dDrf5o6FPkksDdS6THk",267,229.777777777778,51603407.2222222,66144.8888888889,176494963,1.61326266666667
"9","QmXyJJUUBJkbnKFg9NdaWUSF9VW7M87caW2HHCiiq4h76f",228,173.555555555556,54118206.7777778,56090.1111111111,117712786,1.66847266666667
"10","QmYjKDJxg9vXw7pLUj19qKZ8N1MDLERR7RgiSMyxHGPpq1",211,154.333333333333,50716585.7777778,60431.8888888889,101591958,1.96435766666667
"1","QmbFdDWQzEeYwdZp8VsV9tK4c1E8aKGo6JVN4BjHbNVpQJ",281,211.555555555556,52519360.6666667,56628.7777777778,158830791,0.148775111111111
"2","QmbWuCq6o8L6jWq4K95s93nN72fc4ApDA7YU3zx2xX7mZV",214,168.111111111111,48786320.6666667,55799.5555555556,118229594,1.03939688888889
"3","QmfU6WoXDwkSgXbzTHYvYpNMRXNEqfGQCYvDqKP5vUwA3x",229,185.666666666667,50230765.5555556,69170.3333333333,134760324,0.606406777777781
"4","QmNt8mWfgD4oDga2E63rQEhT49JDAYJjMhAtCWSyCHHtXt",277,206.111111111111,54038006,58192.8888888889,151500228,0.514684222222226
"5","QmPytqfcrfV1GM7gZ9kxdACcHgreTAtBCoo6BDaqvj2SUo",238,178.222222222222,59238419.7777778,60591.6666666667,118501544,0.421666777777781
"6","QmUbh7iUaxvaYg9TUSbVoCKtzEGdQpYhGPDFjCQJzDg5UK",242,174.222222222222,55689686.3333333,69590.5555555556,118240640,0.222305333333332
"7","QmUFgwZPAbHPN4KEw2LknXP76wxkiLrxjSQxEEpCgSzefb",228,185.333333333333,49922255.2222222,62351.5555555556,134716529,0.632197555555551
"8","QmWjKtY6BEtSpiNZzithNJUghHiLzWReimduB9SfM9ihw5",335,258.222222222222,56089756.3333333,51899.4444444444,202186447,-0.105880555555555
"9","QmYhpjsJRjQGzrX5QQgxMRCTuGvfCR1ktZzxj3moX9HDxq",231,169.777777777778,58986808.4444444,58169.4444444444,109817605,0.915194888888888
"10","QmZ2YDcT3tpgdQTGF11keMurab2iC9qfeCMFMUf9wHRijT",995,598.666666666667,485590669.222222,73022.4444444444,111633961,1.36901399999998
"1","QmcNWbXtGxzHDHtvXzrpxTWkCi48mnFxbtv5tK34poWzRz",995,628.333333333333,447468095.555556,81658.2222222222,177758422,3.02515755555555
"2","Qmcx13m8hnm2iEPswCTYuZKgzL79XYffcBvWE1MK684UJ1",197,160.444444444444,48481675.1111111,57616.8888888889,108889943,3.01520944444445
"3","QmNPuAuKUdNtkzozZ7SW4HJkhx8RY6jKx599QWBU5pwGkC",222,173.888888888889,52377689.2222222,58284.5555555556,118483250,2.96966511111111
"4","QmRhdTYMdMz7PVb4xpB7bnfV8JBxucYxXULyvt1mJLn2a8",286,199.444444444444,54907272.8888889,55281.8888888889,141962934,2.51895566666666
"5","QmSRJUSZ3uCesN41eUbPdW8gxwky6jmjTnNeCdTkfEFY26",240,187.333333333333,49662065.7777778,49707.3333333333,134751868,2.86969222222222
"6","QmUbfed6z9ypFudVGzScemstW9NaL5aroCYH2T6TViggbT",280,217.333333333333,54676487.1111111,51158,159742707,2.86298122222222
"7","QmUS3b7fGNTaiPwaHbMzFQ1XgHpjTnFUQBfK3oG9QFN3SX",271,208.666666666667,53318213.1111111,58996,152271789,3.01766855555555
"8","QmVRGQ2az4Gmnk2Pkqq8BE6J6FYavzjua47Vt3P4yAvEVz",230,194.666666666667,49619857.5555556,63145,142243190,2.74047411111111
"9","QmY3RDg4PT63C9RzSRhWzQAvn9YGN8iZxKRQZyt5qMBfUA",228,163.333333333333,50360084.8888889,52876.6666666667,109708525,3.21184677777778
"10","QmZDw9rkC3xaKFB7odM3QBY8mMeSiFdFHZKZ3quB3bqzGj",205,168.333333333333,47643511.4444444,51821.8888888889,117734286,2.903714
