"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","QmczoVgtNNpFLaETfCFGRBRGN7dvP9epv9ug1J9NMeM8py",238,151.020408163265,39406416.7755102,60031.1224489796,109145068,2.40889226530613
"2","QmdUYPK8v66GA5ebmAoJsTxp6TmrdXo8FX6onZLRiVB8fj",241,158.673469387755,38047542.2857143,62229.2857142857,118639407,1.92429081632653
"3","QmenEPNyaoCNhRXQCevWJQD3JDPWhx6CgzFJtNAsEjcBE5",245,157.734693877551,38114410.3265306,60306.4489795918,117816496,1.74348110204082
"4","QmR4kXqYuQ9izqnaDiWpDTWPZ45Yoo6b4nQPotS9fi61w7",122,38.3265306122449,38019285.5510204,60354.1428571429,2800370,-2.55347908163265
"5","QmRCLHHsNqPjCN6uLAmFtBBBPZChq5ePw75B8sCSV3hTC5",252,166.591836734694,38336036.1428571,61628.4897959184,126202066,1.99210610204082
"6","QmRt28FfR2VvWWPBW2VgqwQn16Uxt6RRqfUWQZgPWZJfGh",247,169.020408163265,40312530.0408163,60646.0612244898,126213296,2.43393606122449
"7","QmTC54gKU9HYfX2uZrdVZ7EB2v8HGxCUU2yu1YaGvXAd8t",264,181.142857142857,37116577.6530612,61713.2040816327,142113292,1.85127428571429
"8","QmV7Bry8zdTq3SyvdMu4nFkbMnZhknKJmhiv7zYLyrbZ7K",227,156.367346938776,35920653.755102,65121.5714285714,118192042,2.1895296122449
"9","QmXx2MnRUkREcBiiGNvr19zNkUPZ6Y5PHAa6fy39HbFdzW",993,474.734693877551,354997361.755102,71314.7346938775,116629125,3.0368923877551
"10","QmYk1Wdv5D7WQzyobPXDwPs8CH38fgtkDLzH4b9XDeicHq",270,175.734693877551,38793202.0816327,62202.2244897959,134594374,2.28491557142857
"11","QmZuDTzmLoKCr4GcH9mRLZYdhGAdZ5yhfcpQoq1s4Qjm4h",233,154.102040816327,42337884.6530612,60289.5714285714,110087210,1.61665659183673
"1","QmbmvYxQzvMEuV44yYc33X1tYdwk1CYSJ5gPa5TJP9h2hR",245,147.69387755102,38467329.7142857,58207.9387755102,108711576,0.456763897959183
"2","QmeocQmJRbxfDzy4EoA5wNY2BFXtbPtSVyn82MFwLyQcCd",275,191.224489795918,39042721.5102041,65557.9387755102,151562729,0.553481346938777
"3","QmfVhnfcx49WU1wyGc595DT8QuKj137gcdv9Q2UK6dTyiF",252,174.102040816327,37707998.4081633,62781.8979591837,135273579,1.05768151020408
