"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","QmbFUrnLumnBRtqyowGFX8pF1ErQGUymf5NyJ6EzfCX3mP",141,45.8775510204082,43645706.3877551,65323.612244898,2330937,-0.164415979591837
"2","Qme668DeQi7n53vz2GYSGVkpsH3qRtMyKmdxpDGGePbyg8",252,163.489795918367,35759212.2040816,64168.4489795918,126236425,1.42999026530612
"3","QmeP7qZnxfHCyW7u9927MXNVe9p9rtHBrxk6RAVAqCbVWP",241,164.285714285714,37060842.5510204,62021.0408163265,125625875,1.53697569387755
"4","QmNfne4fxbFCHrKUc3BeVsKZ9Lg5oF14bbbeWU85KPude7",297,209.632653061224,41308536.3265306,62163.9591836735,167486989,0.774963775510206
"5","QmPMFPRfJgp6uQq7qDo1yaseSnxy1RGjxKaWZgF5HeCNMn",247,149.69387755102,38211330.0816327,60264.1836734694,109883543,1.53874028571429
"6","QmRhVEvw9HgvQNZ66UgjDWUE6eJzxKgWCSCf6NZjRgxB1A",293,190.224489795918,37459831.4081633,65086.9591836735,151316353,1.38321842857143
"7","QmSroGc9euW3aTfmoiiFidXjnYu5WKVEjmvkXmSt1g4nrt",249,165.387755102041,36623452.6530612,57730.5714285714,127071686,1.63488587755102
"8","QmTmeWNB1bjnrFn471xj9xGa7faKXLfzUoe63H38cRcSxR",294,164.816326530612,36339945.0816327,78518.6326530612,117799238,10.5986248163265
"9","QmVNUhLqs4xjTzDMWiirKgWKK9W6S1nLJKTFubD2ZPyAXE",971,444.061224489796,337205203.408163,70381.6530612245,105287669,1.49797042857143
"10","QmVVcTrvXejdSBc6z4tVdoXbrzMyk24YpnBVBBr4hY5mtp",243,166.34693877551,38254054.122449,62060.2448979592,126568359,1.46246540816327
"11","QmWercbuHyTeTBu6zwm2sPktPxjSDxRS4zHU3jRBZZvdqY",249,166.448979591837,38003463.0612245,60139.1836734694,126509574,1.87580334693878
"1","QmbbJRvbn9mxqfJktDetQDFJuDsB5nFUNEK9K13rciKUva",245,154.530612244898,36561351.0408163,61258.0408163265,117103448,0.804555163265304
"2","Qmdr5gBrabtKrcnZrV43hxoqFdggtr9NPAacZzX3qcNUPz",118,41.5918367346939,38990105.244898,61736.5510204082,2920426,-0.38043106122449
"3","QmPddbmg9V3eS2af3cXis4g5tZfzLDfuMXTE8Nw2wJvTzH",251,164.326530612245,37614499.7346939,56916.9795918367,126211878,0.443235897959185
"4","QmQCNWifPPGgFa3ftJuRPoF5jdYJWs87yh9DEmRfhYcUZX",283,203.122448979592,35438804.9183673,59772.0408163265,167249776,0.374096020408165
"5","QmSiYoepFyaUnjQ8tvjfZcJ3vDwkrk975qncmagsCUPTg6",235,149.959183673469,39878337.7959184,59870.7959183673,109509191,0.511784081632653
