CID,time,time_retrieve,time_compute,time_add_IPFS
QmSxuvKKwf9ojoao7wmQBt2Gcv1UJTsE7UfmRNQnQe9h4h,1695486487122,78857078,64964,0
Qmcxk9XwToa7zGDASV3FGWu4EjRj8a35n8SAe6is7NMP5k,1695486488221,16950362,50571,0
QmbYQ9mx6AJrCPRBhLEWCkR3c8U2RXkrZ7HgWa3FfFPGBY,1695486489375,11109530,61437,0
QmR5PGJYz8Bc8DdT6DTZyke6PMJiiAuNfMiQY1b524rYo8,1695486490498,7204244,54642,0
QmWG4xxDsz7kkAE5dAZw45zM9bFBww2ggXx5oHYtCrv41U,1695486491674,7163294,110058,0
QmVyCZQKRxh3iQ9PVpMLpKB8B8V6E2JqFd2waJtEjSjWDp,1695486492793,7715019,56827,0
QmdfLjp7wjDS8eVHHCckMPBV2kJSZd5FLX2kmqLtb8xg9m,1695486493937,7433632,63847,0
QmY3DjVC9roV1MaBF97VEwUCehuCDXERrQxwLNLDSGsMRr,1695486495064,8566351,69832,0
QmV5Am2Jnqoav3nyJCTXJrWE5qAwQ1e7ruoqiq4CWjDWTW,1695486496208,8979545,49088,0
QmT9od5du1KwninpyHumecX8Qdh2y7uRdMzuMCMH1ByJJz,1695486497333,7577102,66807,0
QmRHnQTfQ2mhmWg1hMyk7YiVLFgzqm4FrG6qR3EBxZYTmn,1695486507449,17876336,51494,0
QmRKaH5SFYfrdfyHUJWxuLuNPjFKwKK3HRtHPLVBtn8VDC,1695486507616,15815118,63295,0
QmNyf5rZjgti6vbrqptqa7Pgz7qZnVM9GdRvFFCEPxbsGf,1695486507992,12923598,67442,0
QmZ8Sar6hA8G8nPWdzkqqq93ThaSh7fA19rt8BdZJxb4eP,1695486508165,0,0,2448952
QmT7YdSdZYv6doapRA6innb8sV8cNsa5LVvSFZnqVTiRFg,1695486508441,7590740,57397,0
Qmb3ptVFLhc7qXeigy5zj6FhdriooJJDnossyy7oi9Co5G,1695486508710,8419694,50387,0
QmXK4XXuSg4HvhrRpuiJ6ctbMT5bjS8RFV42tdiVvDm94f,1695486508740,12639220,49502,0
QmY4YuZ6fPU31AE3cVjEA9e4HdpttaeDnnxswvmJrdok66,1695486509070,13216640,53833,0
QmUfF2PRgvSvGpoKznisUtAuwWd7ND3aQS13XLQ3oZrKLt,1695486509162,11796871,45522,0
QmSXbxw6PeQJACUECVbUMZEAnwfmsNiYhAaPdRdmBdKu9Z,1695486509168,0,0,2955557
QmQ8Kgtk12SYTQjoyo1mMEdsgFNj1TUnAswyiDvbKke4ug,1695486509445,9991571,65298,0
QmcQFYyaeKSN8eKoKKvipnC4AwuZuPm2awfuBNBeLjEmaz,1695486509668,7255855,44677,0
QmdDb1ZoF1fmConbBrw1XX1w35n7notAKsQmNqPeGpQNwc,1695486509868,9104860,62634,0
Qmb4rrrAHf3e17iR98M73yFoJC2Rxk3F9iVQKnot4rDRzM,1695486509885,10260126,68028,0
