CID,time,timeSend,timeRetrieve
QmXq9eb5LGCZnvqJG5JEzZwRDLPqAjHkmnf6RXnZyRECUJ,1695345975595,0,53787511
QmcLwsXL55drxar7sfLjqjRugN73iRi4itLUtdftAvEtCJ,1695345976751,0,23814031
QmXdng8p88YL8aiAne7sUaFNBwYWmCYzPVy5ZA9p2JuNiQ,1695345977957,0,26558764
QmQmKcscHAgbDffsgzzqdWED6G5fMNFxtTQW88scHBmDhE,1695345979167,0,26748388
QmUq5gwTG5bbbQmsXc3uDk79h4yS38vZThvJFG4uevLMGz,1695345980362,0,35721726
QmUYBwDsFcaPVbbbVErKFbu6gwoH3Qz6mJPWzyWrCNkPWi,1695345981614,0,26330914
QmNc8hSSAgsn9d3qf5PJrMHvGzSppsBPWrL4D27w93uait,1695345982846,0,31557662
QmbvhdpsE4e9qntw1hnjueXTjm4ZKaasNbhYzbT8Q7YdGr,1695345984059,0,26307545
QmcxdSB6UeHkNH1CNnfhg5hW1F26vd25CzfaQ9VHzuiJM5,1695345985236,0,25132202
QmUBKP5Xh51FKjanBE9TsLDPBZBN7SDz6FnwWV7g5BjJyY,1695345986433,0,36770726
QmSiTt6JXWUGGvzhKCEBQdSL5Z9FoDTBWTT7DcT8n6pFQE,1695345987618,0,27318003
QmaUE35m2K7BrkkkPghfkb7wzWC9V8LnXmz84Md8zT4aeG,1695345988827,0,25892005
QmUvvw9kkUB7Ffy7LL8GJFzjtdwcDhCjigmrZQvSy1gkQz,1695345990022,0,27661011
QmeV4uaAoPVAcPhBa3VkunvsmaPvBt8B2fxymqxHUmAx7U,1695345991214,0,24931532
QmTPZ5oBqz2Svg6esk3Zp9HSjWNukUqhxrpNcZc8Zjdwjm,1695345992462,0,44557044
QmXjduJR2VTENZc6KQ6ynTxwwvDE9331Z94uD72XSmRZvd,1695345993641,0,30140567
QmdMAbkFhZULyTfswfnDYpqxPsW9tkKnCyasiPV8xHxHqs,1695345994885,0,29894742
QmYcUiz3TVs2ks1b2GUYW3dqFj9CyRd2YAmdVHvUoyDLp6,1695345996138,0,30206047
QmaV9nJ6fznRqzXmy9tzzeGb2spino4RhKgfSVjTVQ49LR,1695345997355,0,28186322
QmYCNVCZcxUonEviPGwi4cmYXomV6kVKG2tBzCmxUW2t7E,1695345998549,0,28142167
QmYNA7TGVkjYtjJ5t62vmi1L28d76PvyH5ctLxXMH72HD8,1695345999752,0,28370866
QmWaPWiQ3cXWRDPns87ZNKu8LWkzXUGmoRNzMTsTD2vriM,1695346000967,0,33061627
Qme1u12fUJ7ifvGQ88WKfgDvfr37B2A3c1xQ8Gg64VuM8B,1695346002150,0,30505315
QmZnUK9TZbwoaAWxz1wpNH1WNEF2wcrtnEVLSx4gHRukFu,1695346003349,0,27120869
QmYJA2bt9VJWSiTD5e2bJ55JEyvVebdFi1yQ5ap9c6PMAT,1695346004553,0,28089918
QmX8A7KvkbpF8hS3XZCJSCzaAHjE8X2nE1rzYVT2bv9M8m,1695346005780,0,27984481
QmNpnoNTVM55g9si2NcqcUAGcLnHU6qJ1uTbVxPjt8BXEP,1695346006969,0,22942370
QmZYLfSECqNzoJAUwfR5HtTuPoa4QdJWyKuyu6z2xevFrm,1695346008148,0,25117503
QmaNSpwBBgs9S6xqzteUzrPSQYHphjrKocq9hj7RoUJiZh,1695346009413,0,27954256
QmWRuBKDhd9zaLyJYvzZkvvSWqGPBWDop82mThSyJH5KNB,1695346010658,0,29171744
QmQTZe5byB5bqyQufDsgLKqZcEien1fyhbbtP5Mapj2Qfb,1695346011878,0,46369133
QmSiViWsgNPrAf5BQ3FMkeFbaU9mpLa1P1HaD2RuhR2NLW,1695346013053,0,28549479
QmZR14mZ6BMt7YBRgSbekZEcaPx6SoKAVRWbnryyzwkKys,1695346014245,0,26093103
QmdhKDybu5NNqGRJsUrQAn8mTyU8MD6fY8xBfWhLaxFE9P,1695346015445,0,23824109
QmQTgkjaC3NKNYJoe7f9sSdeWh2i3PP3F4EgpSqYuf2Sx8,1695346016616,0,25511999
QmPMkhSobCFYXQMW2TcNhh9aMZQa4aJL3VMkRLZVebTyUz,1695346017798,0,29057614
QmaMgbFgssJr58i5Rjzo3FsdHV1PPidYagZraAYv6GpjSm,1695346018970,0,24699777
QmSqi9PjfHXEiTFGNtyv5n5VbCnvasXQ9Q2nnrmc6YdJZH,1695346020171,0,23670079
QmaHNuiYYsfZzadesrTHswUv6HUnYGLNbsFAeVRfNMHYet,1695346021322,0,30566851
QmYSAZ3zKifDxfnpcQSBuKWdXxRqwL6e5S4zUm9LU9ZwA8,1695346022557,0,28343836
QmNa2DH3F6zA473V2p6yo7EF1u3T8fTx1jzhrfyPm7EWHp,1695346023738,0,33003120
QmPwmaE9mpACcNBVzsvKyXqcMTg4NUKbt4wn7JJ3sGUro1,1695346025008,0,34087059
QmfUx9cquAAh7eFohTSXbo3AjM2ABXZjDkYTLYttpmG3U8,1695346026269,0,26271705
QmafDLmqD2uSw6nRzLHLwtP2soBZ1bJ4VsA5ttEgnaA1iQ,1695346027464,0,26232206
QmSyNDvmECuoJjz1H2Pw3XBWttsKvEYmeTJGp5KC8hiti2,1695346028656,0,33031011
QmR7vzuoXDMkLiSdroVVMCs4t5y6LUzg46N1z5FbYTjsRN,1695346029844,0,26818191
QmaUWUwTnmpf4aTZyA2pZCFL89RiS5EfNUtJVS3RKSUbK9,1695346031046,0,26464292
QmYKvYzXqSmF1RRSMfkkR3qMbgrkNdinkdPr1ZsWoNcU7y,1695346032228,0,30594945
QmXARkKvKgavbPL5arCzyYHiAL8trdekF3iW3AwqVJz6kB,1695346033437,0,29785734
QmV49AtrpVqr8UH5dTooyg12JU91o2JNiPB3Anio62N9ef,1695346034634,0,32116877
Qme7MvRQSXMHcaYzKej4FBo86xbaWbAE38LWJkigSxfc2x,1695346035815,0,28202195
QmVAzAUwiADYUQc7qWJbuvXnZZM76xDfMvfZEPQ46c11UY,1695346037015,0,25303951
Qma2ckyEKfaie1hKHVjuGd4ygkUAh4ygY4UGGwUkFm6S68,1695346038191,0,24181498
QmdwWoKoXhrFgnsZwZHZd8sobE9X7Q56TUkvPuvAheKqnW,1695346039438,0,26819812
QmUwBRndLcEibccdSwUohcEfWXX2V1Dk3UTtcY9RFhCYLd,1695346040685,0,30086399
QmZu3iCGkkmNgci8dXcVmqMo7R4X4xak3jzv22m3hC64sz,1695346041905,0,30182402
Qma3D8FWMvARju1z2VAd7YNEUtiMVKxLcRvA3pr1EeSUk7,1695346043099,0,30524103
QmcJcD6JfFJhHRtXgRPtSAmQBNn7f9LKYgws4obVR5uAZQ,1695346044284,0,29923311
QmQQ3r1Lsp6wfmjsLcvZmBvxXUf4cBG6ht72jzdPdf8bTy,1695346045515,0,32862021
QmcVug9N8g865MMsBFWQLbG69VPrmqrV7JRLpoSeRNTyZP,1695346046806,0,30515763
QmUvgp8bUHdWTnw2ihwaspSYopzscWbMHKD9d5nZEWXxoJ,1695346047990,0,28529512
QmZi3roAyiWXuHxQWtRw5GP5LQmzG7Y8s2bRR8GYpCjzTH,1695346049193,0,37513272
QmU8QHyo6Vc7ya4UJ6ALkHk7cUJmnNaKmSVak8KVX8KKNF,1695346050362,0,29533532
QmS8Mv3SUM16j5wded12TmYCJKPu3Y4KXTo5vR3b2obUTX,1695346051538,0,28249852
QmcuZd4YoR4LKiGqo3f7H4XSGxBU99yx97qkdYw8Zgkrdw,1695346052805,0,42441444
Qma9rEzYCpW2ku25u97yPZK7Hrvu8QTdS6aq9WMGr6muHR,1695346054009,0,28165184
QmWAN7hTGu8Ppw1DS5xBcrc3VUC6JeHhqsGj4pNcEfiC2p,1695346055212,0,27703190
QmdhrMNC3Hgf9xTLgB2jKxzWbAh8D8srJNeiFmrGN7cWCi,1695346056400,0,30217872
QmTz3KagRXEGF3uVkeebm73u71dKQqrvDuNEvj67KZyx1d,1695346057585,0,29646983
QmdEDQXXZR1WktS4mBZhTE4VG8k1TRYYSEGuTAeqVBgR5T,1695346058761,0,28683988
QmdtajA6B6uqrBJaNjfeZkw4Fx5D5CxnfdnjDiT3cXKkaz,1695346059962,0,35072349
QmWvobQEQ3jD8XFQ4sjkpQHkJU4xV2DuT2R8WfgiCrC7iJ,1695346061162,0,33160179
QmedSWkKTqUX4ubTKhohRXuuDsGdY6kPJey9ypGLkHkZN1,1695346062346,0,31244129
QmVTQ1to6Sv8XdyUMnK9z1SjtmeA9A8gVNjEb1XSuC9fza,1695346063536,0,27773294
QmPo28m71vfcB6fvZuLp7dMLHAHALBn7Wq5PRrEm8nQNuu,1695346064716,0,30126069
QmUnEorHfPz45ckQ8XmTiSwvgjDetijULLij2SSq1ZuAk6,1695346065905,0,26140228
QmQFScFuuy5MFwtoFpb59GkYB6AbNLyQaFzPhnvqxS3Nwp,1695346067073,0,25360407
QmSJ9iqnrNc7JvLAkpbaFi9VyNUk3hcPsHNbNy4tYPpeuM,1695346068243,0,25883772
QmWxYVtrpyEr4LBcqqCCTYik3RuT23iQE9hioUCSNhgYGA,1695346069429,0,26268502
QmeMckRLMQrjhtrkT6v7X7LCSBAabXJe9Qn4QrDwXtrL3F,1695346070610,0,30066303
QmXCUP54Ku2EvE3kAAomyQdD21huzNX7X2aBMep28DYxgM,1695346071777,0,45043612
QmT3AeiJbfXc5THPA2gamXF63CDZwvZVxLA7wRMnfv81Di,1695346073008,0,28371966
QmewhPQ5fXzfRcKeSVDRvzrpDc25vtYVpRa5ciq3vvXHPr,1695346074214,0,28216223
QmVw6vBNWL1XVu7R2fG5n16MxitinaW3zggZr81ZK7RenE,1695346075437,0,23542724
QmbzGS5tNzsyc6H8kMdG16LF3ySc1JTZnSXgSf2hoeNgRx,1695346076642,0,26495361
QmT4ukEt7FG53F6iycRezezDaREBtSBtrjwJ5SUC9Y56sD,1695346077813,0,21236710
QmXZD5cbWuNkZjh3BTK4oDSyqcTofaD81TQUUfbVFGNzD2,1695346078989,0,28409284
QmPtiXhh9vr9QyjVXNHyDk6ncyHvU1UX3acKKJHkdBmXyc,1695346080158,0,27734496
QmSeTeknoZ4DpQJTKHPTq7DiBS2DK8KEwSqXTzxfec72Qj,1695346081337,0,30122175
QmY4VukuAUwr4AUn9VPDEgg8UrtSvWxQqQpb4NNHCbYTE2,1695346082602,0,26989481
QmeFeyfzkXfUPTomZKE2ihd4sm6n5nnbtjXt9QAt6x1RTt,1695346083780,0,27679700
QmW6eZSc8QjwBjpW5Ucx257a6nNuE8sJSdUkfJmM1Ns6H4,1695346084917,0,29370361
QmYZTxJWVC1DeWrViQSt583x9EnNQgyySiXNb3JTYgnUui,1695346086075,0,26002161
QmShfwPESc8dGVPG5x93rZYizbnY9byeN1YRKPHujfo71Q,1695346087227,0,27066080
QmNfk9yut5DoeuJ3Ks3rowGVCey9z7ZhSfk5xkCm84ZXxr,1695346088389,0,28375991
QmY5nCxWLbJKECHLMRac74Mit4Xp9pRox8gCv6DCPzvDyV,1695346089563,0,41773608
QmWubEeKhosrFEgsgBiMDVcD9VxMWVxwoUdSLH5m8ELMVg,1695346090734,0,27253939
QmdqHf6Fe7viXzMerJGHhiZi4jcCazrx4CkGPMbpDYcNNt,1695346091904,0,27947852
QmcMH1KvsWvgxjGbSaDLbsETA3Dkng9AsMUrmRDALNoVJY,1695346093054,0,27074576
QmQLroi3megVcSs84hqXTMCkRsMxFx4SnNqaJVvNisF5c9,1695346094234,0,21788202
