CID,time,time_retrieve,time_compute,time_add_IPFS
QmVnqU6jGoyi2NRG57EDdojKThnMXNTKpZ8z5CkcpN5q1K,1695190724790,806742498,56993,0
QmZxKk1S5SpihNbj4QBRsggvCgYKwRRVmtTVKWbgD6rBYv,1695190724790,286,41352,0
QmPRFZmrh6zHd23SWzSR11bQHMyQwdfHXQfk5Yentsq2cq,1695190724905,97963961,46239,0
QmXTLRroNgGt6sw5tqh6PWw1moMBqjrw8FbHd481muMZoQ,1695190726039,105574385,55557,0
QmVCNmLaNkhFQf2Sw5AFPpn73Dhtj5pxPrvygo1XtrXZyr,1695190727123,79716000,54428,0
QmPonc3fSfG2rN25FV8ujYQKsbqnUqNhW945Z8M72SD3PF,1695190728290,78662261,48416,0
Qma1358c7FvF2aG5x4F8eLrzyAXrhLEx2oKo51Utz751Sc,1695190729392,77853335,57804,0
QmWBVRc7n59KUopgCGo5baVrArDsEYMJSq18eDLGS7VSZh,1695190730501,69233480,62150,0
QmdicC8qHbWPt3Pn6wMxMxcbUcrP4X6Nne38aHBySSLXgh,1695190731619,76524943,74417,0
QmV2MMTAD5zDtm3b8FV9GBQbAwg5fokQaTEMWq3859z3XD,1695190732753,92497945,50156,0
QmeTSTgyjHBkRaRh7RsNaM9jGWkDHmaystZeT1somih4je,1695190733837,74928160,82151,0
QmWxY2oSrGtxCJsyLeR4rdNYyJStRiGDDnKZAJzNM1DMbr,1695190734988,75494490,87695,0
QmNRzyDvU96WTa1ed2ituWUUWoyuB2STELH1xfDvmZy66u,1695190736163,81098911,56468,0
QmfQfAz6ZonEXbYNGUC7hsj4cMoiZhUjmsZw2jTbBK9QH5,1695190737289,79494497,60533,0
QmUcGAv5DxeJpQg86NjttZjYsAtrdMsnTZmFpdgyhxpE4L,1695190738407,79466279,63729,0
QmSeqmcbDDEJ3HSGcUMJ39kTdBeq8MxAMD4QQPyhJJMaGT,1695190739541,95397974,48590,0
QmR4zmos9WigcpFFfAbwF7WJjzhZf9Poo2dZXBmvToQSRy,1695190740676,119771458,49422,0
QmWhw4qnERwxo3tfJ6HeFQobd7ar9rKMfd8mpqE43ebPWx,1695190741735,60247301,58568,0
Qma8SNY9zh5bPsqH2DMTbgcc92BVhCpxt7bpcSfn1y5yJH,1695190742411,79989057,65826,0
QmPDmYfnir8EJKF69m62NGrQPCWoYavyXVBFmL7qrQKEz1,1695190742711,79070512,73216,0
QmWkXAbFhseqcZEkdT2SegZtjsRR7uUXVz1GKqMQ7j3Sgo,1695190743012,159404951,59659,0
QmTanFxHiZ7pwx1UoYYppwgKqRpKNk78ZtZEjpUNe56pCm,1695190743296,73003517,53568,0
QmQZs9DLKgKfoyFPwA3BdLmdqbk2p9WuvR8VcgWwHwymMJ,1695190743447,113717803,68730,0
QmZdE9ru7VH86dJ93YyDBPr5Be2hVpCybHPUgb7xHAG3La,1695190743639,63753394,78691,0
QmTcD9YkPayY5rdF5sCmTxmp4JYekq1tzDkn423bcPKUYS,1695190743723,83631301,56951,0
QmXvRn4poHuQGbf5k8swtguQBPi37nne9LSRw4Msnghz1K,1695190744074,74577959,62142,0
QmctFsKEvVKfB1bu1nk5dN128JtrwFHbfSwXjyigDDCfRy,1695190744301,74262073,55314,0
QmTLjv4c6MrEsF1DubajTiuHSYD3SnrxY1KefJ2gtvK9QC,1695190744410,85038907,63425,0
QmXDdiBUEKTAtYhEeqG7WPdzvGmrXakD3yvb6Es75qe8E6,1695190744477,67055660,65324,0
Qme56TMkbN54DdxgBUXzDZi6LwLL4htLsRUHqKyaCaiX3p,1695190744578,100350975,57934,0
QmeSpm5gtV5erkbSpaCL9wsUVVvvZKrWVdQ9QKy8yciEUS,1695190744620,41858664,73097,0
QmY7we7rXQFACmsLqTdJzbHw3LQuzyR6Xk1tJWA4nzbJcB,1695190744712,74678123,49149,0
QmccxQGbcWpuBniy5xYyFNeEwuvjtyS5uufnhRJ8S7kz2x,1695190744980,86074944,59230,0
QmbxjFPivLaob7QQ9ddACWbViLum4QFazkquVy1UKd2Ejb,1695190745222,64375372,61238,0
QmZ8ZQjB2HeMnRSeuP55jahTrv67rKAwVnxANXwDvEZSqE,1695190745348,119335068,75736,0
QmT2fzvktWM6AsZcAik1qJy7eVnvGJTdrgyB5CVr7Wcd1X,1695190745466,58648285,68293,0
QmNm9dwC2xLG3q7t9DcKS2LnXp2C3SBv7mabCHR3eXw5qE,1695190745466,59000681,58811,0
Qme2d51M4VL1NoBvZkrveYpDXqYJphAkviFEhxJTzLUGet,1695190745542,75548377,61647,0
QmW7xryVC7ArNL9BqEbuNjMrbiCGfjNwoZZT44rnkBNcgt,1695190745602,59272571,57356,0
QmRFGtZ5A4QSPCFDmN5HFw3gZkwDY8SmxZ4MbvBiHkfKd1,1695190745702,100474043,50888,0
QmYkhwSyvsituPb5dQmHJSm98bX8ooJ7yH2ewuhmcdEsYT,1695190745787,83902199,67335,0
QmRjdzPufv48u1nnyFhgrVjviphZoemyZJBvjjphvuhQK5,1695190745971,73402494,54656,0
QmRiJrgZLP226YXpvXo1EDHpVufSGffeKwXJFayM5VvaVs,1695190746096,122365530,55684,0
QmT8S6hQNm1zwjsnpa6NEhwoeYWFjwgBaqfqrFuqEdQG4M,1695190746306,74066394,46167,0
QmRj1YaQZNmEq8Hc5eRu5SoM1LpH7FPG14dHuLs1hf9VPx,1695190746373,67211207,53081,0
QmR7DpBVVEzykAnnFSdv5EaT6CqKPnEL2qwiZSLkfqsN6E,1695190746541,108727253,55927,0
QmVEB71qpBEd7EVwnkdV9DtSy9gLoYNfxYczAuEY1HGFkT,1695190746541,58948380,53403,0
QmTyhW25AEBQz3zEPuNA8emQuUgteiXrsFeVf69dscxNnQ,1695190746769,75448053,51162,0
QmT3aNpzTKYuB6DoLvYpEpAHw1vx7Y6rk4bnecjvMELeZf,1695190746769,92363777,51477,0
Qmc1nKfJV2sDCgQorpRAKwWLNypASViCEvA2EJueZJ1vCm,1695190746769,59452600,49994,0
QmQTbLUiXLetzBzB9TDrX5kevAbPz8JMVoEdCVqYLKVzK8,1695190746945,58848389,52284,0
QmZb2uDeeSfkLaa7GCfmroG8uQ5YNwcxo8uCNKziZnWSCf,1695190746945,117409170,54658,0
QmfBwamoAdAnk3vqTRzfcQyZeomJq1vEXgEqmFg9JBa3uQ,1695190747072,58750268,64059,0
QmZH76hEejbYMyWYUnVRUwFXYVGfqWPNmrb3BFGYy864XV,1695190747072,67269170,55364,0
QmRDZY2XE3J2LY4TDpiCUyLAjxFYAh9XgDxJAZgYTxcDrb,1695190747144,71884575,64967,0
QmWvoBj2w5CGHSDCJAqbJb5VMz1urrcaC9xQmgZuPwSuiF,1695190747332,96222472,54010,0
