"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qmaa6sgtFzrMXHWGBoRrcySY4A5EvQgEX6AZoWdBhLF1bn",363,363,176745486,186320786,-0.0662720000000263
"2","QmabpFmVFf6XxExaNMYd9pQUj5YCHf8tnaCe2BDrTWgYir",394,394,175071024,218961118,-0.0321420000000217
"3","QmaEba6JiFvng8C3ircybTfj313suDuEdq6Sy81durDMgR",426,426,172640516,251818535,1.54094900000001
"4","QmaeFaBaL1naHHQCC7HWuQ3ffaENNSqygRLxCo7fY8S6zJ",305,305,136582835,168288618,0.128547000000026
"5","Qmaf8p1YM4721DvZGj3LAc68stmmuYQEBR7tHXcALtAEkt",431,431,211076984,219138663,0.78435300000001
"6","QmagUMhzttjNKEPTdM4N7WH2fbd72ToxTXXWuGweLzrjAY",421,421,211405218,208984758,0.61002400000001
"7","QmaHhwMNgm2MmifRQDYHsoMTWuCshHmUipwXGzv1UqNbyZ",271,271,143799916,126943853,0.256231000000014
"8","QmaiL5WMv8sqHTY2JeXautZZrSPLS6vPN9dNraP7jGVpga",396,396,210806503,185267272,-0.0737750000000119
"9","QmakXJ7GxuZhZwvmngUqALzwXJiWVagykZUmFD2wVpVchG",364,364,178219057,185014164,0.766778999999985
"10","QmanwWp7Szo6TmGrwPG4NMycZ2CVKK71DMG6ZKzA8uGCAC",476,476,249217919,226427472,0.354608999999982
"11","QmaPWEJSXkADXKn48jmE4ywigomjF77UMYbDGM8EizRPuz",333,333,146776228,185217990,1.00578200000001
"12","QmasmHQVA4ceRt6YeFX8Dh9ePQT42kZKYFXcMVC4uZWL1H",529,529,193150266,334973480,0.876254000000017
"13","QmaXhFPx1Ygw6MXUyocSn8H4sxfjU4G9Nfa8oowGjqS6nm",375,375,172438386,201708603,0.853010999999981
"14","QmbAjKBLpU9rHRpvyDMqi1fR4VpdSswVMBjihwWaEmJzSV",411,411,207818401,202100390,1.081209
"15","Qmbe3nsEd6PaMWyk9KxkpjYnE9hrkibaMQjKHkQywwQpGK",364,364,203171547,159935998,0.892454999999984
"16","QmbfaBkg6UELkjZWNBFyD7J9kuZ84TTFoEPptFmqY23zTv",427,427,183394029,243416250,0.18972100000002
"17","QmbGVfGdrG319aA29t8zJ8UDZVyKdWcnSmtKp8x8sggABT",351,351,164436459,185114241,1.44929999999999
"18","QmbRHd2nq78hUPM4DuEibeEMvukFmJyB2ge62eAoGiCrok",452,452,224664404,227429444,-0.0938479999999799
"19","Qmbs5EArZs8MhC83FyHSKXL1kGEzRqaCwP5Kdzs9hFHk4Y",466,466,238055913,227144131,0.799956000000009
"20","Qmbsq5mmH1gJSdZM2xyFHMFU3Nt97oZchpaWcyw15McyBM",450,450,213982786,235285173,0.732040999999981
"21","QmbsqqRAnJqpBjLvKQAgVnT7fbZ3HA1fLgXSSwWhiBBX7Q",348,348,138064010,210398961,-0.462970999999982
"22","QmbU1zapxUB3bqsYu9gNncbhWxLiebJRtMrbh2Sto2KP2m",352,352,208561249,142576372,0.862378999999976
"23","QmbuetY3va8McWmAZSu2wVw5gNoKMEBxCghpaqAyApbuEE",368,368,189904876,176891458,1.203666
"24","Qmc6WLcqjZSpHE6CoXTwpbvyRp7ASS34TxBkwrT2137U5R",402,402,187741567,213102764,1.15566899999999
"25","QmcAxpncNxASMXgqGhuFhz8qygze2wjhx97MTMuHHLsG5t",402,402,243314090,159399076,-0.713166000000001
"26","QmcByDFQ5QtGzuzBra6jcYkyhDTSgZ4pnjaxw5pPbvF2Jq",307,307,173068259,133815850,0.115890999999976
"27","QmcjJU9SvypXT37u49ZGi5azaZDCPnT7PMkx6rvNWGwqkJ",368,368,175653946,193659988,-1.31393400000002
"28","QmcqkGbQNANfFk6DohnRENGruU66vMC5j73TWTiFS6eTY6",412,412,210987931,201983927,-0.971857999999997
"29","QmcUtpAMqs3YgXoWZSvJHZPbUaRkcSi2pVHwjpETDFpnfC",308,308,140677203,167246210,0.0765870000000177
"30","QmcV6VNvrNiiEF3zV8KjokWYunMTreg8NYMifYEi6TArkJ",371,371,228379417,142940804,-0.320221000000004
"31","QmcyfpFKrjschxQcRvdxtYbq8MBtHLTYFGPxQDhwq674AJ",491,491,209766857,280792475,0.440668000000016
"32","QmcyFvWM3WBo874hKRcLLsYckDy21DzMxfeYBkMUzobt1V",468,468,223804996,243876047,0.318957000000012
"33","Qmd1VUjoA8XDjr3bLyHCZhASM8hc8J34VJBm5JkfvqKqa8",413,413,177033630,235648718,0.31765200000001
"34","QmdBY2egK6vqi1VqZULYVm5bQxCeFPeuWyk9FrtbMsGPmD",296,296,135487999,159055153,1.45684799999998
"35","QmdDKBbvD7YnvqS3gXAzdNmjRsKmEoNEWtiH7oPAAdT4MH",385,385,175971124,207879239,1.14963699999998
"36","Qmdez7EDfYJVRAtkpqLPtijpdNenfWo6yCa8fUCARhwEmp",530,530,219410271,310283674,0.306055000000015
"37","QmdJc2Z4ES9jsiRCw259ZoR8xWqffLVLUYcwHQkcYYRPSd",478,478,219340465,259447982,-0.788447000000019
"38","QmdqfedVARpk4j45vXmrf76jsEwV1FoDGyDYNLenqJ8Qbq",390,390,172479577,218478802,-0.958378999999979
"39","QmdXHYsNuPXS1JGpVimskUVPppkxanJHn5sU7mueUZD3Vn",371,371,174478462,195720793,0.800745000000006
"40","QmeAD28Tschwx8j9YeiXpTy156Ek32UihQWmoBGz77fiQV",342,342,140236271,201845706,-0.0819769999999949
"41","QmebGq4uPUqGrkh4qSRtVWjSfMLWJ4373PibLdzLVM5Wt8",357,357,171102399,185727842,0.169758999999999
"42","QmeCyHonYqFCta4bY6bgCpekjUCLfQYpb9QXMFWxyTcHan",315,315,147100287,167498350,0.401363000000003
"43","QmeLHGTcs7okVeY112yZYB1kyUnd1XtEYcBXrCD4hqXv2g",362,362,182425998,178950257,0.623744999999985
"44","QmeocsuaxhwRBWBiY7ahMd4fQzYUNJXF1h2d1NCzLQGsvJ",311,311,141873217,167832252,1.29453100000001
"45","QmeqSJQADAQhNXmrkCgPrnyysVcnLhLNEzrcB1W74wpQ6M",359,359,173940660,185695890,-0.63655
"46","QmesCNQaSg3H8Bn7hh86fn41Yz3LhL8QCLddPVhG1iGnUj",381,381,171091374,209931287,-0.0226610000000278
"47","QmeSpxhFvYyC2ZG7auMB7oTozNe3VuDtePvQAZtTwrLKbF",427,427,174328293,252308998,0.362708999999995
"48","QmeutXg85HMBqSXn5pabGN2Mw24LBL2C2h5Tf6Y4K7xZHt",441,441,238342290,201969722,0.687988000000018
"49","QmezktiDAMgAQM2aV9Cm2f8c3SN6D1AWALh96QgiDTgNmJ",344,344,141166338,202769533,0.0641289999999799
"50","Qmf9jz2NMZBWw6fNbtMQdAbfVRSaDDyDoXVq7GeoipDEXj",400,400,213840901,185698202,0.460896999999989
"51","QmfDFgBqZuzCFo3gBNVXekFep18HWEWmJo79V9kn4RwjYm",438,438,228010117,209580094,0.409788999999989
"52","QmfG81HC2csj1jeYGuxKyLTKke7SonCoUL3nycSsrs2XaE",1021,1021,676678691,344116725,0.204583999999954
"53","QmfGRTmGWdKJMNZGeR6Qtim5NbLUsL7UBKE7KULpWaS5Y8",415,415,212327677,202188215,0.484107999999992
"54","QmfRTspFubsCxJtZGQgVcKNjbEeicN74nGyW7ruTvj4SXo",471,471,226430145,244474651,0.0952040000000238
"55","QmfYeoGoaUMnCfL2oStvCbdUtxb9tzhxFvu5tw1cvtaYSb",327,327,182834019,143506599,0.659381999999994
"56","QmNjMuzNfW8Ku1nLL18K8qvnxp1acuedcGbJcEwoUs3iHX",588,588,219121934,368492732,0.385333999999943
"57","QmNm7RDzT9HuDNNLatrw4m3r1sLmjTVVHJAACbCahYhvgu",490,490,296115063,193707938,0.176999000000023
"58","QmNoaSzCEi1CeYjrL6qWZfrx7ppsAcQ8PoxqVctPsSsGb2",444,444,203701069,238768473,1.53045800000001
"59","QmNsVDgg26xQW7g3iNNgpYMeZKaiBX2bN39gmwx93UaHAf",409,409,214129671,193791093,1.07923599999998
"60","QmNt2ZE2KXBEtUwSzL6CeWZyQQ15JTxAW6JW1HxrHy6H9q",695,695,241878116,451945880,1.17600400000003
"61","QmNvZErumywFsRrGfRNMumvuAe9K1RudfwS8hTUCZE8Acr",478,478,169556153,309202194,-0.758347000000015
"62","QmNWdTivCVC48tzwAdDQbvPNY51svtqr9AaRSMsmbbQin3",362,362,176156262,184995017,0.848721000000012
"63","QmNXfXBuTKesTmfJ8MWtVa1UBhKwNko1W43sdUB99e563S",363,363,185800183,176487998,0.711818999999991
"64","QmNxqWg6ZXnev5h3e36pB5EBRrwtrxjbjdFGjJX4EDAA47",462,462,235401730,226775843,-0.177572999999995
"65","QmNYGJRnGxvUDfXamZWEqCAawJvUU81YquNr9cXFZciZJS",314,314,143637385,168844178,1.51843700000001
"66","QmP5BqtaX5j8nh6AXaRLWhk6ZbeS5QgSBmnpPNTCY7q38Y",424,424,171564378,252550947,-0.115324999999984
"67","QmPB2xVWRxYZcdCrSdnxdZVWf5FGehzS9AUgtUGhBaR3rT",373,373,178691926,194432283,-0.124209000000008
"68","QmPBL6VtmRqiGroxGn7tkn6xMeeTjDC8ryzjjVeeiceRtx",350,350,155671731,193515505,0.812764000000016
"69","QmPgjZKdT7HJ2iUj11MPuCFS5uASGwSr1xuw2HUiCWiq64",301,301,139810751,160816243,0.373005999999975
"70","QmPH8pKNmw4uy7zLfeLLaoXfCTSSpoYuFVvvaGqfeUkiNR",604,604,211279305,392746469,-0.0257739999999558
"71","QmPpSrLCYtbKNd7kq9geMhavr7ZNVgmHhwtEsYXqT48yJc",407,407,132549925,272985794,1.46428100000003
"72","QmPshijNMTSXkUiWtYDixBADa9timGd3FfDoxfMC6RiNKY",314,314,145154824,168036471,0.808704999999975
"73","QmPTLwb2mJKkjEUbTcxmBrKy5ZGkCS2tCBCDrdXo1iCoun",334,334,140607418,192793411,0.599171000000013
"74","QmPxM2D7yro55WQAYD372BX9aozYpthXY51HUuoUhR1dE6",315,315,179087160,135346267,0.566573000000005
"75","QmQ1LvXTxoCHxfKdS3mv6o1ERD29oFTQLoYA4hp5QZA384",370,370,175856441,193537693,0.605865999999992
"76","QmQ1prygoAux4ZktSS1s33Cpxe1DxvyZoektgF9vV4CYqn",424,424,205809054,218663588,-0.472642000000008
"77","QmQ3Tz8BABx9g7Lm7WjHCNFZswLANHrjETrnFyKYyTX3TJ",431,431,207197042,224277959,-0.47500100000002
"78","QmQ5S51jcMePTWor1CFeG9CeoECpNjF9LUfK9WHxYTV5NQ",276,276,150116385,125454710,0.428904999999986
"79","QmQcmqxncfRwoRSFaHfSZbrgkXwRrhjrKg8f7aksoCydq7",366,366,133734327,232063836,0.201837000000012
"80","QmQe36hYKK9Nsiz5oUvKsfhVuVNSe5aHEy69DTMWDBiE8C",483,483,222346070,260483881,0.170049000000006
"81","QmQNaZFdLtjmR1ExG9L7f314BLjTGfnuxqBBnxCDbg1Z48",354,354,177737448,176754435,-0.491882999999973
"82","QmQPRvbkga6tUpDqEYmt1t5jM8p5gH4aMHyy2kXiF2ER31",369,369,175464394,193994591,-0.458984999999984
"83","QmQSTQn16sJ2aAmdR3qgS6pMQQUac1Z4Um1rgRYkfzg563",403,403,183734662,219666630,-0.401292000000012
