"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","QmbYQ9mx6AJrCPRBhLEWCkR3c8U2RXkrZ7HgWa3FfFPGBY",247,212.111111111111,50150729.1111111,57196,159465949,2.437237
"2","Qmcxk9XwToa7zGDASV3FGWu4EjRj8a35n8SAe6is7NMP5k",284,215.888888888889,55610845.8888889,57800.1111111111,156948270,3.27197288888889
"3","QmdfLjp7wjDS8eVHHCckMPBV2kJSZd5FLX2kmqLtb8xg9m",240,195.777777777778,49113960.2222222,56572.1111111111,143740468,2.86677744444444
"4","QmR5PGJYz8Bc8DdT6DTZyke6PMJiiAuNfMiQY1b524rYo8",217,179.444444444444,49765110.7777778,62631.5555555556,126667500,2.94920211111111
"5","QmSxuvKKwf9ojoao7wmQBt2Gcv1UJTsE7UfmRNQnQe9h4h",954,575,453227112.666667,78948.1111111111,118626249,3.06769022222222
"6","QmT9od5du1KwninpyHumecX8Qdh2y7uRdMzuMCMH1ByJJz",237,178.777777777778,49449481.6666667,60514.1111111111,125941525,3.326257
"7","QmV5Am2Jnqoav3nyJCTXJrWE5qAwQ1e7ruoqiq4CWjDWTW",237,195.666666666667,49823531,62731,142687862,3.09254266666667
"8","QmVyCZQKRxh3iQ9PVpMLpKB8B8V6E2JqFd2waJtEjSjWDp",231,175.777777777778,55066153.4444444,58412.4444444444,117731627,2.92158488888889
"9","QmWG4xxDsz7kkAE5dAZw45zM9bFBww2ggXx5oHYtCrv41U",266,225.555555555556,47317597.2222222,58488.6666666667,175901293,2.27817666666666
"10","QmY3DjVC9roV1MaBF97VEwUCehuCDXERrQxwLNLDSGsMRr",251,185.666666666667,56448310,59183.5555555556,126208600,2.95057311111111
