"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","QmbatKBjx6M3F6W7dQTiYYSwueDYekv7Q3imNQLgJWdpjw",295,225.684210526316,55153050.2105263,57923.1052631579,169922525,0.550712210526315
"2","QmbLYiJfvZ5CVAro6bk67MzyAeHkXHHqnBQmWkYrFdarBT",257,180.315789473684,54111385.3684211,60708.2105263158,126289838,-0.146142105263158
"3","QmcaHrBeQ5TQjfAE3TmSPcyHx2zyPjZNBH5qSpMPxVUG6o",271,192.157894736842,48610935.0526316,63532.3684210526,142196745,1.28668231578948
"4","QmdjbXWdj5i18JDNLhLnXwdGsmwB8WX9ad2rzq8DdmiNrm",222,166.421052631579,48149293.1578947,86759.6315789474,118387024,-0.202024157894738
"5","QmPAXjLDSCwhpNsZd3DemjeLcvw3FiubPes2LwM1SUxSEp",255,185,49923486.7368421,60522.2631578947,134879818,0.136172999999999
"6","QmV3zS4QzKbRpVK4pK91KzHDzjrjkAaAx8SaHSL5kVHULY",990,618.894736842105,446926103.052632,68550.8421052632,170747281,1.15280194736842
"7","QmXcxzBa4XUhuqmPRbwr5pAPCoEJEdubHxAJ1UewvVoPrr",258,185.052631578947,49210634.2105263,55569.6315789474,135043369,0.743058736842105
"8","QmYwnYWWRrVaYZegU5dE7jYosQPjGK2EET8PnEoP1sauUf",267,201.578947368421,49286698.8421053,57486.1578947368,152266823,-0.0320606315789486
"9","QmZAbFaTz8pPmJo3ALCDq6NDDMNKYghysyU2k81AgCuNAe",284,203.894736842105,52054772.0526316,59142.0526315789,151432556,0.348266736842105
"10","QmZv8sSGbpk7kPmUdXR2zBakaRJzKHHDkd7mstaXpMnYuT",266,177.736842105263,51024838.5263158,54808.1052631579,126530994,0.126201473684211
