CID,time,timeSend,timeRetrieve
QmQ1vm2R6SA2tCDZ3mSSgScLfqE2UhhZ37F9rgrWztvJQG,1695346746340,0,55886593
QmQPJBouiPwCnhruit9VbK9b5WoW44pZkfvBgEzRxFAihX,1695346747565,0,27438660
QmfN4FntpvCz4Ypk1nXvCZarn1CBBx6sFBDKCPzKKqZBwi,1695346748820,0,38674988
QmWvawfhkY8Yj9UGY59UR6asimw5NLNp88Lrykhu9LWbNr,1695346750052,0,26511779
QmNM95TxVZ9uRWuZBHGHXuZ8CK5HETnevGcH6aiE9zoeJT,1695346751335,0,33142080
QmQAZaGWuhbHVHhdKxQe8LNonzWJDErAdjCobyxVzd5n4g,1695346752542,0,27989029
QmXKQMkdsWizrPTw4v4x2BAVK4xabJNoZzUqAp7UGzozzn,1695346753742,0,25558224
QmbceUFEvy6KsnFSkNcT1mngdmJ85wjb22M3LWHKHFbVmA,1695346754975,0,23553402
QmQ4DK9Xrxu8miQ66DfGqgGcZJQqMm4H2SGH7WvbcLgpiM,1695346756219,0,23217815
QmSXssKN3eYgrVg6AhmSSD7wMWFyzt81R3Nt8bbNeH4XAt,1695346757483,0,26155238
QmRFgGh8xZu2WTmXYPUSSNyJYARyxb5ezHSQuR3VnrJ9hp,1695346758749,0,23034947
QmVWUWgeD2UCz5Lyw14u2bviScgSaRXwmNuhTTBod3oskz,1695346759995,0,25255176
QmXkm4apVdnqQ6ZKFXc8b1KkWgLsMbw4828i8G8xqwAmAa,1695346761228,0,26591188
QmRcbyJwjQLa6VfmFcmwi5ZTqSuPr9pHh5DE6rwPrgNxVs,1695346762436,0,26782425
QmNy95RyS53Te5LTDn33o3A7xBiCtCiotHvbYgJwheXXUi,1695346763638,0,27345931
Qmck2vEBS4y5FuVkNTDMPNNDrwFrTEx92wAFcSvzxd7Czo,1695346764876,0,29359839
QmTCpXD7Cin5NqEhidQ6BCpNLiLCJYyoAevKTHH4mTk9cd,1695346766122,0,31152528
Qmbp6N7SdL9Efsh56VbeYbzb41ApxN87MjVZ3cEgF8tcPY,1695346767356,0,29965405
QmRXPKQ1S2iAWeFuZ3vagGKxhVNrZbBRxTYwMcyvKdUWCF,1695346768558,0,28934942
QmcHB3uhLHs1YuuGjcBGdAC2GMiBdd3GsjDL2SGMguvMrY,1695346769757,0,25886938
QmeNW6zfLfVQnqqF66Bp7NF9aiXH8W1VdhX44dVaga5ZPd,1695346771026,0,26183418
QmZ3HrxxRY26xXkAD7xpAWL2c2bZc9oRhNZT1DRJKeSU42,1695346772271,0,26670357
QmZdxqdn3AZ8K6sZPb1FrPJYiJZW5VMU5ANHcbhYBpprWs,1695346773518,0,29318223
QmfFWVF4QQBgok6NwQZP4Xi7RuvAciSRcNVCUhA36bxhus,1695346774747,0,31996319
QmX1QUu3vUgbuMevTbwqvGDu6aiEnbYSJCbZsAsYqfqKwv,1695346775929,0,27308422
QmVF9thCqZg6pWw5apprYkKfexGKhTr5MydySQGLo2d6mV,1695346777137,0,24586432
QmRKhoBkPDTGEk3rgYS1rxFwF4Z7ywRGbZyfnskAjFtasz,1695346778369,0,28475676
QmaGPHPrRz4XL68SiV2kdgynG5AdyVWb1ssDE72pfingiK,1695346779603,0,27652667
QmVkQNvZ5HJwx9G3GQfxk3vH6DBqinLfLZWHLKDABE8CbA,1695346780874,0,28907223
QmcMMrze2dBHP7ULRExUjq3xEwYSS7UnDVdW4gCqPgfi4Q,1695346782100,0,30173081
QmeeYGLzwhBdabxi3xME7EH7FJtPeLFwMdFwXBFsKCVj9p,1695346783307,0,32113970
QmZodcrsYrsjJQYMvFiYbVJ47MbQFcqdZYZXTJAbzxrjQ9,1695346784510,0,40653913
QmVduzxTyb7jzJhcVmmYBD53gYzrrUATM1zz7KJ8ZxG9uj,1695346785797,0,25265262
Qmc3Ctc6Moo7oyUPKTpkUmogEjEcr6fcfyASin8Ke8mbwt,1695346787024,0,25112548
QmQYSm9i5844PjsUBp1d3JcdXt5i5ZDWZdw5i2sB92tFfn,1695346788280,0,28695672
QmUoN1MYHMvKBtn13SAWGz76qcc4aAdFy67twkd7XAsqui,1695346789525,0,29860542
QmfLazEHQ84rXB7qXXBWyN9ZHw2Y1uYzjdpBMVGYbRijPD,1695346790792,0,27003456
QmZV7MibAWRaaXBHGYfvkkENSjhycF4AoD9Pugoxze7JuR,1695346791996,0,37687683
QmQh16KRA3nHVAcxBPCQzNiifPieRPL1XNLVRUB6RNBiEn,1695346793182,0,29435623
QmNpA3uea32AzEZAf28eRoAhv29tY9rTSs7ykJCNimQbtG,1695346794418,0,29141749
QmfN6SXC4TvF5niRLLrb8KpfnXBo1LsY7zirMr3oZK26wK,1695346795660,0,27675936
QmXFBV8t6ctZZo36esNMWM8UwoK8jupVBuAd5i7CgUGN4o,1695346796890,0,29843109
QmT6gfGRjzC3y4rgMoqg7QXzCrmhYUTqxrg5LnUcyYFHnU,1695346798093,0,30247296
QmWWgkh2UL4ar9A2EYheDoAUvNaJMmbf82tgF951WJTuur,1695346799295,0,29951461
QmQde8QhMXoozVcfBcdemqAd83acwiPiqDW1w1VqXeGBEu,1695346800548,0,29992233
QmVdqLU63wXZH5sT2u2e7iSkdXujUqUuqVTggTUZfAq3hP,1695346801843,0,29958053
QmTqb898LXWFjqWHc8tkmQRRpFGBtzGyi9BmYuQVRVR7t1,1695346803085,0,28868105
QmYwwhwodSaxcUtiWQ2K7Q9f5C2rVYwusgLGkhTzQQwYzw,1695346804316,0,24233731
QmQzGiRy6gkt6TUGho5zjZNgjoxv71VhAxBkpvNwjdaKoE,1695346805576,0,31513606
QmbKoVrfyGvDmqghVZr7Dz7nYoWhuG5HBkoFYyAhASkTRX,1695346806853,0,30849265
QmNRY3mSUhgJqrCets9WhVeBm3YGamcJxeZRdgAdZHSWQu,1695346808082,0,23994869
QmNTUbPBmLAx6SJ5rZSxRankaRbYCk44sFxW3QaRcWzzz4,1695346809283,0,23293829
QmZvsUD4QiEXjS7L6Dn5uQwrBHaCuvV7creVHH8Nc9CBQu,1695346810490,0,27533792
QmQhPW8Zw5FTAL5CsnKghoVUGLiwLrgpDJ5Gmj88QUV38f,1695346811752,0,27924827
QmRSuAKbRUmi1hLkERhHYmAujw6evJFvGmssTYaHTPGu5H,1695346812970,0,27119556
QmTTek3HZy5pnRVZg5nzisTK6CUVAG6cGJEJYc8VecYiJj,1695346814193,0,23500570
