CID,time,timeSend,timeRetrieve
QmXq9eb5LGCZnvqJG5JEzZwRDLPqAjHkmnf6RXnZyRECUJ,1695345976209,0,670559991
QmcLwsXL55drxar7sfLjqjRugN73iRi4itLUtdftAvEtCJ,1695345976899,0,174329485
QmXdng8p88YL8aiAne7sUaFNBwYWmCYzPVy5ZA9p2JuNiQ,1695345978134,0,207053710
QmQmKcscHAgbDffsgzzqdWED6G5fMNFxtTQW88scHBmDhE,1695345979345,0,207469877
QmUq5gwTG5bbbQmsXc3uDk79h4yS38vZThvJFG4uevLMGz,1695345980497,0,173985307
QmUYBwDsFcaPVbbbVErKFbu6gwoH3Qz6mJPWzyWrCNkPWi,1695345981741,0,157026784
QmNc8hSSAgsn9d3qf5PJrMHvGzSppsBPWrL4D27w93uait,1695345982982,0,170777477
QmbvhdpsE4e9qntw1hnjueXTjm4ZKaasNbhYzbT8Q7YdGr,1695345984251,0,221065701
QmcxdSB6UeHkNH1CNnfhg5hW1F26vd25CzfaQ9VHzuiJM5,1695345985387,0,179384486
QmUBKP5Xh51FKjanBE9TsLDPBZBN7SDz6FnwWV7g5BjJyY,1695345986572,0,178999605
QmSiTt6JXWUGGvzhKCEBQdSL5Z9FoDTBWTT7DcT8n6pFQE,1695345987798,0,210828538
QmaUE35m2K7BrkkkPghfkb7wzWC9V8LnXmz84Md8zT4aeG,1695345988992,0,194163809
QmUvvw9kkUB7Ffy7LL8GJFzjtdwcDhCjigmrZQvSy1gkQz,1695345990186,0,194418147
QmeV4uaAoPVAcPhBa3VkunvsmaPvBt8B2fxymqxHUmAx7U,1695345991348,0,161136785
QmTPZ5oBqz2Svg6esk3Zp9HSjWNukUqhxrpNcZc8Zjdwjm,1695345992582,0,168121489
QmXjduJR2VTENZc6KQ6ynTxwwvDE9331Z94uD72XSmRZvd,1695345993773,0,166173242
QmdMAbkFhZULyTfswfnDYpqxPsW9tkKnCyasiPV8xHxHqs,1695345995076,0,223726439
QmYcUiz3TVs2ks1b2GUYW3dqFj9CyRd2YAmdVHvUoyDLp6,1695345996286,0,182065581
QmaV9nJ6fznRqzXmy9tzzeGb2spino4RhKgfSVjTVQ49LR,1695345997497,0,173710205
QmYCNVCZcxUonEviPGwi4cmYXomV6kVKG2tBzCmxUW2t7E,1695345998730,0,213722133
QmYNA7TGVkjYtjJ5t62vmi1L28d76PvyH5ctLxXMH72HD8,1695345999928,0,208831726
QmWaPWiQ3cXWRDPns87ZNKu8LWkzXUGmoRNzMTsTD2vriM,1695346001109,0,179087285
Qme1u12fUJ7ifvGQ88WKfgDvfr37B2A3c1xQ8Gg64VuM8B,1695346002335,0,220168113
QmZnUK9TZbwoaAWxz1wpNH1WNEF2wcrtnEVLSx4gHRukFu,1695346003479,0,161503852
QmYJA2bt9VJWSiTD5e2bJ55JEyvVebdFi1yQ5ap9c6PMAT,1695346004680,0,159891801
QmX8A7KvkbpF8hS3XZCJSCzaAHjE8X2nE1rzYVT2bv9M8m,1695346005958,0,209933464
QmNpnoNTVM55g9si2NcqcUAGcLnHU6qJ1uTbVxPjt8BXEP,1695346007125,0,183960168
QmZYLfSECqNzoJAUwfR5HtTuPoa4QdJWyKuyu6z2xevFrm,1695346008286,0,167245145
QmaNSpwBBgs9S6xqzteUzrPSQYHphjrKocq9hj7RoUJiZh,1695346009562,0,182317760
QmWRuBKDhd9zaLyJYvzZkvvSWqGPBWDop82mThSyJH5KNB,1695346010839,0,215718015
QmQTZe5byB5bqyQufDsgLKqZcEien1fyhbbtP5Mapj2Qfb,1695346011999,0,173128997
QmSiViWsgNPrAf5BQ3FMkeFbaU9mpLa1P1HaD2RuhR2NLW,1695346013209,0,189012046
QmZR14mZ6BMt7YBRgSbekZEcaPx6SoKAVRWbnryyzwkKys,1695346014427,0,213061687
QmdhKDybu5NNqGRJsUrQAn8mTyU8MD6fY8xBfWhLaxFE9P,1695346015572,0,156189381
QmQTgkjaC3NKNYJoe7f9sSdeWh2i3PP3F4EgpSqYuf2Sx8,1695346016773,0,188138684
QmPMkhSobCFYXQMW2TcNhh9aMZQa4aJL3VMkRLZVebTyUz,1695346017948,0,185610770
QmaMgbFgssJr58i5Rjzo3FsdHV1PPidYagZraAYv6GpjSm,1695346019119,0,178418537
QmSqi9PjfHXEiTFGNtyv5n5VbCnvasXQ9Q2nnrmc6YdJZH,1695346020352,0,210099750
QmaHNuiYYsfZzadesrTHswUv6HUnYGLNbsFAeVRfNMHYet,1695346021471,0,185462525
QmYSAZ3zKifDxfnpcQSBuKWdXxRqwL6e5S4zUm9LU9ZwA8,1695346022698,0,176203862
QmNa2DH3F6zA473V2p6yo7EF1u3T8fTx1jzhrfyPm7EWHp,1695346023908,0,208589404
QmPwmaE9mpACcNBVzsvKyXqcMTg4NUKbt4wn7JJ3sGUro1,1695346025134,0,166373597
QmfUx9cquAAh7eFohTSXbo3AjM2ABXZjDkYTLYttpmG3U8,1695346026420,0,182858837
QmafDLmqD2uSw6nRzLHLwtP2soBZ1bJ4VsA5ttEgnaA1iQ,1695346027613,0,181766946
QmSyNDvmECuoJjz1H2Pw3XBWttsKvEYmeTJGp5KC8hiti2,1695346028823,0,206398983
QmR7vzuoXDMkLiSdroVVMCs4t5y6LUzg46N1z5FbYTjsRN,1695346029991,0,180000393
QmaUWUwTnmpf4aTZyA2pZCFL89RiS5EfNUtJVS3RKSUbK9,1695346031194,0,180580927
QmYKvYzXqSmF1RRSMfkkR3qMbgrkNdinkdPr1ZsWoNcU7y,1695346032362,0,170893172
QmXARkKvKgavbPL5arCzyYHiAL8trdekF3iW3AwqVJz6kB,1695346033598,0,195729746
QmV49AtrpVqr8UH5dTooyg12JU91o2JNiPB3Anio62N9ef,1695346034786,0,190241458
Qme7MvRQSXMHcaYzKej4FBo86xbaWbAE38LWJkigSxfc2x,1695346035995,0,214017329
QmVAzAUwiADYUQc7qWJbuvXnZZM76xDfMvfZEPQ46c11UY,1695346037160,0,174344585
Qma2ckyEKfaie1hKHVjuGd4ygkUAh4ygY4UGGwUkFm6S68,1695346038429,0,267054061
QmdwWoKoXhrFgnsZwZHZd8sobE9X7Q56TUkvPuvAheKqnW,1695346039631,0,224851585
QmUwBRndLcEibccdSwUohcEfWXX2V1Dk3UTtcY9RFhCYLd,1695346040825,0,172829064
QmZu3iCGkkmNgci8dXcVmqMo7R4X4xak3jzv22m3hC64sz,1695346042053,0,182605371
Qma3D8FWMvARju1z2VAd7YNEUtiMVKxLcRvA3pr1EeSUk7,1695346043279,0,214388488
QmcJcD6JfFJhHRtXgRPtSAmQBNn7f9LKYgws4obVR5uAZQ,1695346044423,0,172977289
QmQQ3r1Lsp6wfmjsLcvZmBvxXUf4cBG6ht72jzdPdf8bTy,1695346045658,0,179763499
QmcVug9N8g865MMsBFWQLbG69VPrmqrV7JRLpoSeRNTyZP,1695346046968,0,195509175
QmUvgp8bUHdWTnw2ihwaspSYopzscWbMHKD9d5nZEWXxoJ,1695346048171,0,213707513
QmZi3roAyiWXuHxQWtRw5GP5LQmzG7Y8s2bRR8GYpCjzTH,1695346049306,0,154342716
QmU8QHyo6Vc7ya4UJ6ALkHk7cUJmnNaKmSVak8KVX8KKNF,1695346050507,0,177054537
QmS8Mv3SUM16j5wded12TmYCJKPu3Y4KXTo5vR3b2obUTX,1695346051725,0,218202130
QmcuZd4YoR4LKiGqo3f7H4XSGxBU99yx97qkdYw8Zgkrdw,1695346052927,0,168203339
Qma9rEzYCpW2ku25u97yPZK7Hrvu8QTdS6aq9WMGr6muHR,1695346054164,0,185003057
QmWAN7hTGu8Ppw1DS5xBcrc3VUC6JeHhqsGj4pNcEfiC2p,1695346055398,0,216138393
QmdhrMNC3Hgf9xTLgB2jKxzWbAh8D8srJNeiFmrGN7cWCi,1695346056542,0,175139567
QmTz3KagRXEGF3uVkeebm73u71dKQqrvDuNEvj67KZyx1d,1695346057727,0,174835939
QmdEDQXXZR1WktS4mBZhTE4VG8k1TRYYSEGuTAeqVBgR5T,1695346058978,0,248147500
QmdtajA6B6uqrBJaNjfeZkw4Fx5D5CxnfdnjDiT3cXKkaz,1695346060097,0,172901369
QmWvobQEQ3jD8XFQ4sjkpQHkJU4xV2DuT2R8WfgiCrC7iJ,1695346061332,0,205703212
QmedSWkKTqUX4ubTKhohRXuuDsGdY6kPJey9ypGLkHkZN1,1695346062488,0,175321251
QmVTQ1to6Sv8XdyUMnK9z1SjtmeA9A8gVNjEb1XSuC9fza,1695346063685,0,178670545
QmPo28m71vfcB6fvZuLp7dMLHAHALBn7Wq5PRrEm8nQNuu,1695346064896,0,211369455
QmUnEorHfPz45ckQ8XmTiSwvgjDetijULLij2SSq1ZuAk6,1695346066055,0,177742286
QmQFScFuuy5MFwtoFpb59GkYB6AbNLyQaFzPhnvqxS3Nwp,1695346067230,0,183338984
