"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmaDWtrY5eRVruK5j1qY4ynm1mHFvRHyoQR8Pf5jrcTCKm",512,407.526315789474,104975584.631579,302348380,0.202351157894734
"2","Qmai7PEes6FZ9eKQFLKS4waYeA3fBTAU9VLBN2JK3DUw1X",423,310.052631578947,107508931.526316,202335160,0.208540052631577
"3","QmakWC7sgmFn2AMPYZwEgag5eggEqfxapMAWVMgMPvpyGi",504,389.473684210526,111332771.421053,278169541,-0.0286282105263204
"4","QmaKxwfa3fnnTCsazBBbVZQbsP6ay7ajDcxudBBNTLWi1x",622,530.210526315789,104032976.421053,427478320,-1.30077010526317
"5","QmaLVdwrdWQRJNBGumJSozQxRB5i8yx3cRAKTawDoLvPx7",418,308.684210526316,90795260.1052632,218251467,-0.362516578947369
"6","QmaoC1xaRYZQjncdwExsbZ5mqG4TTV9b91MibWZv2f5mp9",443,333.421052631579,107824821.736842,226714581,-1.11835010526315
"7","QmaQZgFnJw3djXEwQ7pVMPaVFUUA2xTF7J7TYjERYc6csF",354,258.421052631579,90649305.4736842,169070353,-1.29860584210527
"8","QmaRv6M4QvnZChV8YuxQScHfcFUjtk4LcbSZhLTB4CLeGe",534,408.368421052632,112983967.578947,293690745,1.69370847368421
"9","QmaSR5V3WWonKNrU49KifmnuquHE7bYMtM85wfvEHLpeUD",411,306.210526315789,88546135.2631579,218722558,-1.05816694736842
"10","Qmbc3cAvavQbHmZkNzrTA9C9WThhyjmYqTFe7hR47yZ1jv",472,371.473684210526,106373754.473684,261012931,4.08699873684211
"11","Qmbe6aZjFMtroUhGM4DvohUvwDZfktP1XUQTrq4YLAYYxx",493,349.947368421053,109487395.157895,238208658,2.2513152631579
"12","QmbgGzrEe3g5SZv5WMqHjbZRDvbDZs9z5HeKNWJbASVLSQ",697,574.210526315789,118736406.157895,453010138,2.46398215789475
