CID,time,time_retrieve,time_compute,time_add_IPFS
QmPFf5fyMAD5A9pxEoa8wTNsptVwUgtyKpnx2cS2oYmAFV,1695448623426,0,0,119580426
QmeRgbu42Y5pSZ2gSaxt5vPfwwqmch8FLaStiUGCzKq5M3,1695448624545,0,0,118000314
QmV6NxdqxW5whAN8oM7JTZgnhQS1PMhN93ZWQVTSfdoPYf,1695448625664,0,0,117394376
QmWVS8vNg2RmtK4qWrX6o1UHX2ESTQE39cHgEWBgH4uKjX,1695448626783,0,0,133797508
QmbdVGnhaoJF7CttKqofPgTz39jQHQQcCNXMTaZ1vyuoGb,1695448627917,0,0,126444102
QmRg1d9cTVLW1hQQS18BHyXPBi6wWkyAKW4g1NEfdx9tpB,1695448629043,0,0,127327563
QmWpi8DzHVsuheqHXKkysUQ9JEkAEBCtFzGJupxpxKbTbQ,1695448630172,0,0,125285219
QmXTgAPkhCtnLvyVyJNxCKM8UaG5nsuMLqHwEp1bCyKKTy,1695448631297,0,0,126066624
Qmc893NN9FchRpUetXRzAL2mPdFVYuvcET6bVxS3FQXtRX,1695448632424,0,0,143123934
QmTBgHV861uzzqmgmunsZ7876gaZubfHAoSBTWXz6GkTUs,1695448633567,0,0,152020826
QmXspjWkyoag97HeLhSo5koGvSPiuXAhPmgMfgBsEw2rXP,1695448634719,0,0,150938726
QmTRJkLGEbWNhSXt7J1by2ar9AmYFCTRzpVjTxkS3XTi1H,1695448635871,0,0,142684308
QmRWcYqcaZUqKrkTMYzGV63LGKfZiEQVJmsaHybuu5UuLq,1695448637014,0,0,143093726
QmVzETi2gRvq1TY99fC5ZExZqRtzcmBSND7ap7hDZr3MT1,1695448638158,0,0,184402417
QmSuc3TwsAhNSDHbnv4iMRM8utjypnFTzU88PWGVo4vsFR,1695448639343,0,0,200952772
QmVyQRPzBzRXXJFohezucCiXhsxQCv5awZFgqt5cRkPDA1,1695448640545,0,0,125593892
QmcBNiBTrrcHB8YSNWPr5cjFwA4AzLLGJgXhRSQTSvKnNt,1695448641671,0,0,118041136
QmbrvTqj1UiU7gcCqd41zeDcU2qY3Wk39rPqDXuVurfz1a,1695448642790,0,0,142687477
QmXtLAzpsZTS72eK4zSkbDLDsr1UduoVwd4jWeTXyib56M,1695448643101,127042344,51416,0
QmfQwLn4ybggeea39WoeRhagBXwFKiGdSm8TAjtHSrDQP9,1695448643208,107360977,69038,0
Qmc1XPC2qtffXG4RCatmVbGzB4UA68e8y8EgVwbgpfCeNj,1695448643933,0,0,136238289
QmRYV8Kr4tZDcyBpjiXDfj67SVBi4N3wgNE5y6333Lgt9b,1695448644415,157525682,68893,0
QmWQBxWYb4gB764HKCDbG7hHanbzGyZntcsCXKdKfzqQf9,1695448644415,77575934,67558,0
QmeF7xFbAQuqbEErefnPvQnDc5kEqj5TfjcSzEBzmkuGnM,1695448644415,109897528,57592,0
QmVaco6cjDQc61eZXrqt8oeChuRAzSvZyGnrKqb24AEtTV,1695448644575,83560531,66606,0
QmWto9x8SC1iPohPW9oRT7274P7vhx7gr6PxRzGHFC9X3U,1695448644575,75712297,69548,0
QmQpQGaC3cLNv1DkNHVbvmjADZ9sAHtoDiEuH8qLhcggXG,1695448644917,75172550,59248,0
Qmf7snfDz9BocZAFtct6JXVQ7GNndKSYLsWAjuBy6T9uPL,1695448645067,73938988,49662,0
QmSUzevpdFiJJCHp4TZBQvxNAnKj9rd5hMX7ytNYyJvjnf,1695448645168,100474698,62166,0
QmR2dFTBCZncCpjsawAw5YcTSthpfx1mWRFKPAcyHiGkSZ,1695448645168,0,0,109495438
QmS4ppxBjDFR4B9yjxnVxUsKRTnqv5tSjK1vJqLk6QznMk,1695448645627,151093959,51676,0
QmX9P2dMWsRnt4Sc8KNB1Uogas4vyRwv3t4JNthArxKA2C,1695448645627,117560777,54162,0
QmbH6pMPqnJ14KqmTEPjuTFVMoA56rFuJdeErUChuBdDJz,1695448645627,80566091,61678,0
QmRdatDRqJtuUu4ti6h79WbsnBpaJwK3Ycnqp8sSsyjfEi,1695448645707,79800038,54012,0
QmSyCtzowVYF5SXo1sgczxT8C64gUubm34iBLP6RrT1Upk,1695448645799,72824220,80503,0
QmQcsfa65WqTWLpXRToemoBgztSyXZVLAbkCxkJx6NNVAr,1695448645975,130877405,56972,0
QmSTUeoqfuib2mQDZM5fcknmdB5x1w2v6cCCTcxzGjUGQX,1695448646068,71522537,50604,0
QmcoZHosdUSEkFGW3xbT6gST2J48JWxHKMifdXfvtHymMm,1695448646135,67267387,51621,0
Qmb5DqrWF654KD1PRZbWrBPAYuJiXnTknFD7aM24krqNpH,1695448646278,0,0,150372871
QmdjpzzA4r4tFAx8G56V5MVhzHGS9BxMhuKR6XmUFPJe4T,1695448646900,151113433,49791,0
QmQo8UNEiHWD47EcpEChK4dtjP898kN9PvFZLBvg9ZDcVG,1695448646900,164182562,50072,0
QmYLF7RmfhQcBP8DTbfKgCSnqvu8yhx7Pbn28i94MNzbTo,1695448646900,88253804,63779,0
QmNUi6CDZNSyzNNi76SvCWhRiZe5mAqrPhtnPsiuVeJMwJ,1695448646900,67415834,61479,0
QmYTNDbYrJS5VUDcvDLmfx64GQTbL3FV88EFTkrWS752is,1695448647134,58715140,57831,0
QmUWVvgcKRN43kSd8WipZKf4jmgesZRZm52MrrPRnYVVEm,1695448647134,93147332,54551,0
QmbcKxibyZxvDZhkF5RxicBXsPgDGGsBRzhBXiH7dfB6Xe,1695448647134,82224077,53583,0
QmSHy1JxLQF9xvSfiK8Pb2Dpdaafbb9X5vAYzRUHAbgq6K,1695448647302,83581521,88898,0
QmeCch4RqiaENfRTBJtQStaabY9TKHBCVwEYNKozUMsuoX,1695448647302,84048680,54765,0
QmaMwv1t9UL9ySvmfPbtjKRerjHM6VYwvqY9FuDJDTuqCr,1695448647429,0,0,124789314
