"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qmb7H5BYvC1Q5juuXG5uhGTufJrrycMC61RQDCKahrKNRW",240,169.315789473684,49035544.3684211,58290.8421052632,117311449,2.91050526315789
"2","Qmb8uxenockwALSXx67pQw5UUxWNpd6DYbqxMatxN6KFjP",266,172.473684210526,51281825.8947368,65445.0526315789,117923767,3.2026462631579
"3","Qmc3X4NjFP5e4YB2KTj3Tm6dXsp5RJGFn6Lfg57gkLeFcX",278,207.842105263158,53527193.1052632,103997.578947368,151276032,2.93488257894737
"4","Qmf898LGLZXQuqTtTfsC7kpjeQq1GNrkhgcGUzsihQBppn",240,180.842105263158,51456511.3684211,56204.5263157895,126620440,2.70894936842105
"5","QmNm3kUVza9M2WUWK3CbCSUvSsKF5nZFsxJ8HPPo5CMbkU",230,191.947368421053,44816969.5789474,59867.8421052632,143886461,3.18407
"6","QmTdTKzf5svyjFMrNFJSVUbVMhKnvVDfS3iVyGxdKJStX5",229,171.421052631579,50489332.4736842,59959.3157894737,117971341,2.90041984210526
"7","QmTJJgNJK75VvhSPfuWBCVC2kpziP8rH6dnLgD1i67h4zZ",287,224.789473684211,45251589.4736842,59011.5789473684,176497305,2.98156763157895
"8","QmVu8yQfXBhaKhHiLS7RZrioPeENF8dozMUAut8f2QjpBg",268,186.578947368421,58050991.6315789,64940,126041336,2.42167973684211
"9","QmXo5QsbKdbz8AYE9UK4MxM1mLTadnsdCZtJsrTYWJkyPi",235,171.368421052632,50711870.1578947,59227.1052631579,117807109,2.79021478947368
"10","QmZfruvxh2nuHSfKQS7M1wTiQZCevPBjZKV2raFBhh5LD4",982,580.263157894737,453963590.473684,73250.4736842105,123328438,2.89787894736841
