"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma2q2veNznb64idC8ApYrnxXNpy1N2FrqcGFoQXFwa34d",231,153.157894736842,49708026.4736842,55528,101694292,1.70004826315789
"2","Qma3s87nwvWYpacUWxCXvytGNaMsc9vtui4tEbdkNPKVoS",103,46.0526315789474,44277941.5789474,53767.4210526316,123706500,-121.985577421053
"3","Qma5dt4pxJai7M2YxbCr5gNx1vracho9YRyumLWWRmdu7w",124,49.7894736842105,48110228.2105263,53428.1052631579,160930544,-159.304726631579
"4","QmaB3HFTnYDs2wUxSiY8x4RoVJwcN15sH2w6khKwp8K2dA",260,202.052631578947,54985098.0526316,56431.0526315789,144106585,2.90451747368421
"5","QmaBzk6NztQvk7Kr31r1LHQ2CFq7eVgXxWUN7nXDDzLzzS",290,221,52741148.5263158,54900.1052631579,168391211,-0.187259631578945
"6","QmaDeGWUw3Ndhf73nppGoyiWHZHBMXf3jrzTkduXTiVweq",98,49.0526315789474,47138260.7894737,60807.7368421053,149797200,-147.943636947368
"7","QmaDPS9xQ4zcKEyY53MsR1dfc8RunVA8rSiVToBAfAV7Qg",296,223.473684210526,54249342.0526316,54531.2105263158,167961570,1.20824094736843
"8","Qmadw758ukPQVxM2LmkathFsUNHKt5tt7CJDsjGUz21r71",109,49.8947368421053,49126425.1052632,52817.8421052632,141985573,-141.270079105263
"9","QmaeY5UdWLJZb3EipsKvZrmwS9FAd7wXHpfc8iUPDHHrjB",264,197.315789473684,48982506.5789474,58304.8421052632,144212816,4.06216205263158
"10","QmaF1y589phFBVMk1zakf29cWZySoU64MBv5rrxfjGsvLD",245,180.421052631579,52542470,54771.8947368421,126752407,1.07140373684211
"11","QmajqML5dKkeMQqP3CXmSgDfBhFvcnqPredM1cbtdQbP9q",289,222.578947368421,49420864.8421053,56998.6842105263,168955736,4.14534784210527
"12","QmamXM6rrddrEQ6eWq2HRhroPLooRBaGuVeouLAopkYF9z",92,46.2105263157895,45535255,56866.6315789474,110264651,-109.646246315789
"13","QmaNeNhJYthSY1nXBSBNFiYMVMNTzywKYHWLxmE8pASf8M",115,51.0526315789474,50024250.5263158,58406.2105263158,103125542,-102.155567157895
"14","Qmape8MRN6JsJD3t6kSFPj71FcFuhrQACkZg9isZuf7nuL",101,48.7368421052632,47370715.7368421,57780.2631578947,160256103,-158.947756894737
"15","QmaqXfYpd4tjsLfNushybcatGQ3iPrHjUj5wvUAhGQPrBy",104,50.3157894736842,49210833.6842105,59674.5263157895,118581522,-117.536240736842
"16","QmaSDQjxeRDuW9sJttRRLzRhwc772GViHbXhLZ9SGzNXJy",114,48.6315789473684,47484950.4736842,59865.2631578947,101092694,-100.005930789474
"17","QmateP1d5z8ZRqtkd8ua2L6kAqksAbY5f6zDfMQNjRczns",298,235.210526315789,47599996.8421053,55138.7894736842,185593415,1.96197568421053
"18","QmaUn32UfS2oYciZppkJQL1XiBLNURj3PSpE9u1MLn9ygC",123,50.3157894736842,49095954.7368421,57493.5789473684,152429302,-151.266960842105
"19","QmawTkUvivcHF6hqFjxhcJNdbvrPRsJdeyFLLdTpYUwXEV",299,221.473684210526,50531125.7368421,53697.7894736842,168392342,2.49651868421052
"20","Qmay7mtHjfRpmQGv1ixy7DBSywC7tW5kefhUP99o2yXZxm",98,46.0526315789474,44349435.2105263,56700.2631578947,115292571,-113.646074894737
"21","QmayAiaxq4cUdf4cDWXVzRpp8vu8CMXDHoeSn2acZwYreg",292,181.263157894737,54251499.1578947,58665.4736842105,125818577,1.13441626315789
"22","Qmb3GTpE119bedJbQ5pt1n5g8DRZtExpoyY6mL6JRUe41L",107,50.5263157894737,48845566.0526316,55245.8947368421,157208058,-155.582554157895
"23","QmbajX8QBW18hSudGWCdFRqQHybNaqhtUDvzyu1FvfL4Le",149,52.1052631578947,51646234.9473684,56491.3684210526,143152183,-142.749646157895
