"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma4AgEDFpnjoAbaBSXiwbxAtnuSWbPFVkzaxCHxU5WMc9",204,109.25,88135808.75,51364.5,2994556,18.06827075
"2","Qma4nL1j4dB9diQkaJr7wSg3SvZqqtK7HmC63BcNtzYvzL",147,68,48675944.75,52738.25,146128456,-126.857139
"3","Qma4Z9UoD3qP5D6XghpfwfR7GYBGjHTbNeWaifWvrSvo5W",129,79.25,72240507,48471,104302693,-97.341671
"4","Qma6NNDPBzA2YSsHj88rG4iRY4VPmPjiHXYpRv6KKRwnn3",306,240.75,49583069,49552.5,161466626,29.6507525
"5","Qma7b2K9B2TPzyyrXPtereXedPGwbBCsVdaHTKgSwcDLGu",253,107.5,74849935.75,65483.75,2399848,30.1847325
"6","Qma7bPwos9BQB5hRcTjcC1H9kCSVxDmruK2tAntdJLxKLh",181,119.25,68704234,54954.75,4261945,46.22886625
"7","Qma8RJf7675um2Nouf4wZT92cDxdRUqiMnbnSsRPXkNbx4",178,86.75,75330013.75,65105.5,6585768,4.76911275
"8","Qma9958DoCFojsQTpUb49PRCeQ7wDECH5pAZhYZFrGTjD2",93,65.25,70328925.75,55881,5081546,-10.21635275
"9","Qma9pnxqppRiWq8AwM8cmzwvXgLkHEdiwAfeiADxubVCMt",175,98.25,82302458.5,54248.25,2752268,13.14102525
"10","Qmab1cBx1iZuDJUnrrJ2HniDdknGBAXN2orfxAkkFp2PZ9",109,81.25,79032672,62651,9025337,-6.87066
"11","QmabafcWTvedY4ukJXdk6bigGS21X821bXZDn33evDD8Gt",106,58.75,57214243.5,51494.25,111346315,-109.86205275
"12","QmaBc49gZdqC7RY6fBdwE3Pt896mvQndqfMBdHZhgG7TYa",106,64.5,63864722.75,62610.5,96826246,-96.25357925
"13","QmabehxapCzxoad6JR5y3HDaD7PS1tBmUw93g3JZHzorAc",105,62.75,59604184.5,58879.25,145125175,-142.03823875
"14","QmabhDEREYdMqyXbsdh7ghtEo81CP9W5vi8qxkFTpeKJz6",184,90,78452900,49047.25,154622770,-143.12471725
"15","QmaBmifVVXNomMTJ3JVyLPpYBVC2g2io44iSE5UvkYHeEk",248,217,38905226.75,46253.75,176212238,1.8362815
"16","QmaBt5QUPvhSSPpx23tDfCofzU1EeveeL6pRkeceBVKJXy",245,172.5,64776896.5,52404,104367761,3.3029385
"17","QmaC7KupkwkFmgPnrmJC9o8YnoBr3yUP1T4hVL653mYHYq",139,82,84731682.75,61184.75,3312979,-6.1058465
"18","QmaCfBXzFyT4Sv4N4hmaTjUT5pj4KCe924dNBvJH56Vjak",126,89.25,87797131.5,55671.25,7443224,-6.04602674999999
"19","QmacgE7Ex51u5Ab1qoYPnzVqf44P2i2tPoSfuEY8jEfagw",126,84.5,77093315.75,52171.25,6325304,1.029209
"20","QmacKcx92LhJYjLsDU5KnUkCSyYRuF126zpGtNKAoBThaW",232,106,65850992.25,54261.25,99556194,-59.4614475
"21","QmacRWtJbmVZ3w6URsjx4u6LuvDi4TvhfQosc2pLDEGPP8",168,97.25,91678515.5,61629,4329698,1.1801575
"22","QmaeErZYi36wrtBhMWexeJd7hp9mfDyyhag3iYaPnnW77m",120,58.25,55416371,51495.25,137969816,-135.18768225
"23","QmaeQggfVt3LMKUtiz1LTVDqUquUfjWy8D5pjcRPhmTwg5",161,82.25,47632709.25,52983.5,174680515,-140.11620775
"24","QmaeVFGCz6JeBL8etk9NDfNE32WCqiZ4Qad3v7EAerwbQ2",119,75.25,73542643,58262.75,10492342,-8.84324775
"25","QmafuKS7B3rkvZJnnTGFwYGwz71AMTsD5XCcFg64B9ahzW",191,117.5,93180738.5,60611,4594460,19.6641905
"26","QmaGEF6ywuKERppkzopi2xUZ5ZrT9JyPeu7qZjMfbkpTUW",409,287,64326194.75,68195.5,137709746,84.89586375
"27","QmaGoEQYRW73mCCtyFQBZTND8S6jvWcv8fmNr9nc11t4Dm",198,103.75,51439595.25,63095.5,128721625,-76.47431575
"28","QmagXhTgPmm9xrDRbX7WjKsZWB5jcxYErrauQ5Z2KR4qL5",95,51.75,49442848.5,51753.5,134488887,-132.233489
"29","QmaHDgwy7ECnpJ4GVCzP2bDApebZjzDWZs8y1761C3C6Ld",131,79,77632221.5,51563.5,8238403,-6.922188
"30","QmaHpHe2GmuaWJaNBW4WNHcfwq8smPcMtLA2nPWvxt6U1V",188,103.5,82627289.25,66542,5218927,15.58724175
"31","Qmai45PijTHrmfQK8EfoAZXgcA84TKo2oW3Ec3QdeZqEoj",128,97.25,98602120.25,56930.5,4510790,-5.91984075
"32","QmajeeyRqepGunwsR3mE2dt1P6zLx6FJgZTcnsXBQjjHv7",97,55.75,52655656.25,49539,162993165,-159.94836025
"33","QmaJuaphp3FZiMbLrjG5X2kpmbkKhBvMa7AKZZSBqDT3in",414,307.75,77951672.25,58168,204082833,25.65732675
"34","QmakVioJqXLmvtXq2ofdmTwCnuTa2jdUpNNSCKVzqY8Gdk",169,97.25,66055807.25,53899.75,7111233,24.02906
"35","Qmaky8oneMHC7wQ6ZHbqoEWMhJNK5Rt2QDXsCbTpjaofg2",93,71,71865417.75,48356.5,7665182,-8.57895625
"36","QmaM2ENWmQ46GusME9sd2dZzp7uLiVEvCpS3PMUrsMer4d",237,115,87006899.25,58927.75,2320279,25.613894
"37","QmamGGvEnV6FTyHXYmYJTDXLnCB34UPFYCEjxMm9tzGaUy",172,79,54099071.75,56624.5,109357646,-84.51334225
"38","QmamziraEoMLpHYEsk9aMD9AYshRPJaQjhBpXNA2Ew32MZ",338,156.5,95907933.25,48898,9158570,51.38459875
"39","QmaN9Lf4TuZLTFf4oJRGUwj73M3JQLVN5iD6ECSPJNLgSB",150,99.5,86320213.25,54244.75,4995967,8.129575
"40","QmaNvoyaqCnNjSBsiuYbDR6ojrFPhaBNt7NwKvSRd8Rmop",295,243,43026525,62541,175720768,24.190166
"41","QmaoCvrjyXg8qHKrhWEaTWGtnGuqq3LMBRc7oj286xC79P",89,63.5,66985404.25,61099.5,3155659,-6.70216275
"42","QmaoGaGHyk9mDNF9UjeCFjn2ZyHpv88Ao611K9sJyF2Gxu",308,216.75,68091137.25,50611.75,145816684,2.79156700000001
"43","QmaoJYfCMWf4tbxYpK3QwQNDjtkyXWWNrZ9S3PYC4UzkeC",277,113.25,54719785.75,49797.75,10126551,48.3538655
"44","QmaoKy76RsWYJPFgNeVRmNdYa3aTuEzLFiAuRtFjquKLsH",374,231,71319312.25,61641.25,122335046,37.2840005
"45","QmaopvJQVenJ6oD3DbRQHUgSW97zTwbtzcqVxofkXQUXix",175,93,94626423.75,59010.25,7809482,-9.49491600000001
"46","QmapdRqYwqjJGfzLCmjRpN7oibFCGCWoQKFi3iJmncKH5C",228,91.75,49374158.5,55430.5,103610322,-61.289911
"47","QmapeATDhwK8d1Hey61dEkgXPiBYacx52Dm3QbzjBP5TFJ",304,223.5,58836207.75,57649,105223523,59.38262025
"48","QmaPtLa7ajQMYcMHPx4eGnmTmdrEHMBu3zxGEbqj4bnsuj",110,66.5,62967153.75,56794.75,121206324,-117.7302725
"49","QmapYSbkFaLq4ckhNPpP4EbuSy3wFppAD3wh9SfPz3reBz",135,72.75,69617621.5,58889.5,130690806,-127.617317
"50","QmaqCKUBnVMKgmGUTHzvBHRLhawWrvTZ51NBhYEh1NMhR9",285,117.75,85950571.75,48083.25,7596732,24.154613
"51","QmaqckUNux7ZhQiFWYbeG2GEVk7SB2UT1dAqukzDqFYch5",255,122,92964137.75,53688.5,6533922,22.44825175
"52","QmaqnmuiuhfcnQb9r8a9YHrSU9Mic5CG81Q1H54eich9Ep",238,206.5,49400861,47238,153900393,3.15150800000001
"53","QmarHfvjccPST3pownkuK4AYXVzXAjov8imwAKx15GS1wQ",397,251,59692705.5,49220.75,152698901,38.55917275
"54","QmasL38MeuBq7LuzPMepgsbVH3fJJwhVXQCdXiNxYxtCat",94,53.25,50185360.5,54576,111722436,-108.7123725
"55","QmasMD9U3JpewVNomcHXrEpxEHJoaHMdfYP81kBpCryodU",307,239.25,48394859.25,60727.75,171173045,19.621368
"56","QmasQ39KoS6Svw4hWDMHDda5qJPuqymnfqTSpPD21ttxhj",118,63.75,59912196.5,51917.25,125840177,-122.05429075
"57","QmaTD2q2rFrE6A21w7hncioMwEm4Mh9CUUSEFxw6As1zts",88,66.75,68897101.5,58845,7417500,-9.6234465
"58","QmatGU7fKytcPFScsQkvhnDokF465NyPoEDUzfBh6wbFRm",360,140,82581964.25,60607.75,5675365,51.682063
"59","QmatiAZc7cHXWNeBBMysb8ZAtfmoQBKGrS4HnhGrC8W3Lz",161,95,92894626,52628.25,9378424,-7.32567825
"60","QmatUAqqD2C1jBtWHGyMAtMzwE9t8jfjQJ48GexyqMSwCN",260,131.25,78466077.5,51524.25,4290926,48.44147225
"61","QmaULr2umiQR5FrLvFUKjM7mriTbrW6Y343dfWr5WsYwS5",110,59,56643831.75,54858.25,158922351,-156.621041
