CID,time,time_retrieve,time_compute,time_add_IPFS
Qma9JMkMvr6KDY3UZBppjiZoSntxzmrP9qeNfGetYDhRva,1695173961733,798704784,60939,0
Qmf27yn1CWFDjAyjQauRbnuReETbchWYxmAoEAiJ6XYBdK,1695173962225,105285989,86921,0
QmZ3iuZanEZwM3NenkmwoCHLAtHobHYWULnwfRLuAThLV1,1695173963309,79602397,72700,0
QmUPe81W4UnCReus43KVyA1kcFMH5YkqKmcQ6JRaHFQiCp,1695173964477,120821550,48154,0
QmZpkSAnKr5cvoFz2PXNaowV4B3s2R6vkAMS7KpxQKaLDM,1695173965594,111642658,49811,0
QmPA5Uy3u2vTVFWcsdc5KMzXibDJxX7Q165z7ojXjfE143,1695173966712,77573877,69331,0
Qmb6C1xCF95iwUAb2QS6bmSKfDmYBWEVJKMH2vLLWHXGFy,1695173967862,84332423,50777,0
QmPQXHtWK2By6NaASQtAWbcJEa2nnWKz2KHNHk9ue9TwTu,1695173969005,83740198,65360,0
QmRpm3tSCa8biRKSBm7vz7p9p4Q3hR7KwrmyR3ETmqxfgL,1695173970189,139865898,128642,0
QmeNnxS3NwNvgAuTYjx4CK4ac1ztPR99RVdev9jiq312WL,1695173971298,90635316,51065,0
QmZQnu3AgBF1KZ5rbSVxigk8oFZc9Yaq5EMkJfay6mQJ72,1695173981175,139206268,63489,0
QmYUixpEFSbv94zCLCdE6xyCXtwfForZ5kp8nrb9APWRTM,1695173981243,67432599,54243,0
QmYGuSkPwi8jzV1MSwueiHJGt5CzSuJ9w7zQ1KXw6QyuEw,1695173981894,96803463,63485,0
QmSggJzdQBBqJ2RJBLrVCcarE1xQGzpzn721dKbJxUEfMJ,1695173981978,83463868,62520,0
QmQqMChRk6DasiRK71kP94UCg1kTvsPsQYJgfu5rnrcBsV,1695173982149,109685981,47915,0
QmbTCQbnrt82jriVZeE4nsPg3vsjyG9yjT6HTG6acwcwuD,1695173982338,87398276,49774,0
QmciwRjj8VctCz1YqN8GXBU8192dh8BX7BpMMmRiQrmHDV,1695173982455,72892035,62780,0
QmPDxvdUJonM72G5KoPq6onvB4kR94uqsrwpEQNeArbazp,1695173982847,130459966,71771,0
QmZe9xb4MHL9sqUDbZ9HqF4q65NAvZonpj7My219fUCJqc,1695173982932,84468582,63308,0
Qmda4ZSRnTfQwPZ1jcZFUaVKcuovJy7K1Q9VKoH4tciNTb,1695173983117,87791277,71153,0
QmbLKecyuV7DD1mrAMTeLCzxnJm93qjnyQFxMh36AAkaBc,1695173983243,125112107,70066,0
QmPVGCqj1dJwGsDeMuFRivce5krTgE18SmYRaPMgHvWJqB,1695173983436,70774964,54246,0
QmTkUgcjXGffzwWqtU4C7pUuxqfJ3QGWvovFdquXdWyGj5,1695173983678,80939537,58005,0
QmT3WQq8KF9mA8FJobXgDaMTdgSCHB1Y6bVSwoCoq9q4bQ,1695173983813,66860368,60788,0
QmfYfgvWsgjZxhrpe2GBnGWoh172qFmBXxRvzSg32HFQsD,1695173983813,67507465,53459,0
QmQL1VeknfP4cfx2DDFHLTbPrV79cTmcMoRvzsyokouHdg,1695173984006,75404400,54736,0
