CID,time,time_retrieve,time_compute,time_add_IPFS
QmbdQy7J3mfdFCcbgTexVAkAJZyYTBvJuXba7YSjzSSP9a,1695189958842,666733598,65915,0
QmXjh8dciwY74T2c8sZKkGN9Q3AoTH7Hw3mLuUGCj25wxi,1695189958908,65983266,60576,0
QmdmBcXsBGqw9o4Ezbu3Vrar3fbgRmRZRjxFv2ezCVvSAS,1695189959901,84688251,57142,0
QmWp7g7WrP3nXtVDiTFfbWUpyTRWmxQ79tmVuTkdLmUWqE,1695189961035,67758044,44159,0
QmWNXWdG33fNSzWdwMbNZzH6vVuWXBrk8sUvAqJuubRuHZ,1695189962153,75018849,51992,0
QmWBadfQgTp5ozgh8JUzv422QusaFfWA3ajmWTfFxnoA1g,1695189963254,75051260,53869,0
Qmenu9uLq3rYr9JPvcjKcC7gS7pAXjZxT8NJWrmvv8PH9H,1695189964446,123091796,47017,0
QmR3H5BpLi8Tqdissv3H3YqdbSGygxofpLQyrmyGRcj5gn,1695189965572,81173116,64935,0
QmcHiSQP1qPms88M5F1cPW3hocZgKyssTmj1STbEcoj8wM,1695189966689,80505655,57461,0
QmU14Sv4m9T7sMB1DuWXc7hT18vuKixGMg2W4Z1xMGtZAq,1695189967815,87648992,63398,0
QmRS3BCU6xaioMy6bSSjgZ8Yhw9HDfb16QhQghVEHnNA33,1695189977317,95318531,71275,0
QmQPuBJQa7RmoaHjQQudS7d4DqBgaTcCVH5JFcMbYK7wCb,1695189977876,114602706,53505,0
QmUHExJmL56BQKRjMwxNs6kfaQPqRGu8V6YVjYQvd5HXz5,1695189978294,69756005,50891,0
QmWahkqx9dHz9DRn6wkYsPa7Ribfh7phZhAfgx2SGPcFyM,1695189978361,67027654,62130,0
QmTBU5v7vbgtFNqiRZAaQfmquhbhAoCU2gwqDMCxbJzuCZ,1695189978678,64202683,47821,0
QmTRT695HkQzRvAeuzJG8zYTHijdWrnNu1d7iWdkathQsm,1695189978837,72832254,50795,0
QmQmpeHEZcrpu9hsC9N3YvQYkmLgdwUoQmQLqMg1iJpNxE,1695189979297,96095780,67358,0
QmVfHzQz2Nrz4BzpvFxWRcaXaUAWpnznCtdYNAsD5Y7ktH,1695189979432,67142012,58527,0
QmRCwJnwiw8Y1fmyVgnEUcgNriM7n2UuenAdPn7dJBccKR,1695189979432,67473648,54380,0
QmXd92UqWfEGnWX43TwEdpYCXCh5HBspu9y2HewSPo5NPT,1695189979707,89841830,54818,0
QmZwHjgjnG7NhuPTuFXQTsPMAxtM6DSzra33x9pGaLV9c4,1695189979834,66927495,58101,0
QmZuyTcgPybZpLSSp313QCkDPypsTgXriMZZRBrkmhU9A4,1695189979935,100624940,54804,0
QmbvDPy4cM4qY5CRMRQEuFscQ8npswLz4LgqRKknMr7bET,1695189980319,115577918,46754,0
QmNmNBMCDYybP1CeA3KqTEGKfszBN4U5PimSmTApxXs39K,1695189980446,58878312,50401,0
QmXzbSpqS7QrpT4euNmaP8ZG5KGkx8m3uSp4aAF9qyxrhA,1695189980446,67612775,64701,0
QmfHeaejLzStokyX5SFwUaieNjpmn72bhqTYvL8zqs8BX6,1695189980521,75398301,63308,0
QmVu1coDKkud1JTpEumBiJSYccJz4km6g6xWPuFiHL4Qgn,1695189980589,67279514,51351,0
QmPJX9NENq3knEf6WEXz24Kkicsr19jJeQmS585UKm1Lyh,1695189980689,68805048,58507,0
QmQKtTXfJ8bT6zLaqaL8U7GPkoRdTsnpSRF8hA1rmjFyEf,1695189980832,77147529,63662,0
QmayY7Ym9gCUdJmoUVP4pkSDWEZH2WbBBQ4gDMXYJe21VM,1695189980992,50161856,55002,0
Qmf7z6cpYHxvEdbXLRshHJ4nJ1qXJyFUy18Mjc1YmN1imY,1695189980992,109136443,65370,0
QmZMBvavwnSSNMixSStaeN2Dggp6WbNwvRax1KcKChAZJm,1695189981251,60443774,45501,0
QmYtJcCiGsbC79VUeqRXxJRcjh2SCpYifXkJGw59gQFWGr,1695189981395,83687283,52087,0
QmVrDVLn4ysAcTtTQqtZdtwiKJbDx54oLLwBg6nChJFuCZ,1695189981395,59024212,55094,0
Qmd5fnez4PDdWjwTRt9HF5K4PP82KBrPqArAyeLaW9qgiH,1695189981538,67117452,52857,0
Qmf4A9riawgBL4ZoaaAZNAqPrP6brBZGTVyYzEZmX9Hy88,1695189981538,75941330,66559,0
QmZBNrvmkGw5Vyuq9hUEZhNFSXvHxH89UhR4ofarw14PxA,1695189981606,67233038,56094,0
QmbsvynRizyrH9rfSkUJ8j7cfFzvHzNh4XayfDXgA2Ahqa,1695189981698,74753460,49148,0
QmTa2BbtHWMjmDv8biY4dF5Trc43kfvaM76X9P6wijoax6,1695189981840,85074691,46546,0
QmdDkTm6bt7Rqedjjyxaxkj8rU73oEQLVfN6H6V1nhV2PE,1695189982085,58950626,61132,0
QmUCC6mRprizbdoTt5a2uLKTiCFmp91Cvv7zPtSCzNR4tn,1695189982085,101254138,50966,0
QmZYwkXDbMrfiyNu8uYbjRRSUBuoWpAnA7HFWGDWLuzc5f,1695189982085,84196848,52196,0
QmPjfaYrJUdXx42giFc3NYH7mKj5GauF4rc4w7uR5x5iSc,1695189982261,67326866,47003,0
QmYELPx11Eza2AQLueBqF4mTsjHkhztSpiveqZVvCPMv48,1695189982404,67237998,52714,0
QmcamGsdDyNTAu5ee2DgaVuTDMrP63ZJbh3J1s2RszmS5U,1695189982404,75633986,49950,0
QmR4euM1g6MrQXmerWJbdN8dNZSFKCXfS9NWy8LwurQ53f,1695189982531,58910795,50791,0
QmdxzeAYNEmq6D4yfLWjz8Tdf4jSpEB6tPq7LFPVk91e3c,1695189982531,67285572,63476,0
QmYm6iukYKx3XS4WLLFQzLMxk51CRhd63gsyobFZnTfYJ2,1695189982666,75476018,55749,0
