"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmaGb534xTUP1KgFebNthgbGqwpTiBL1xy9ZNxxLiViu79",406,307.25,112850367.5,192841855,1.5577775
"2","QmbAephExoKk8wraLhvCZaMQrpg4RYjdvygUmfuVzqinWU",401,305.25,110575779.75,193184313,1.48990725
"3","QmbsE3wQaaumAqD2YmwNMjLj5S5dhvd2EVCZ7gbrRnb1WW",444,360,114504380,244085807,1.40981300000001
"4","Qme32rasksSkzDSXcKuuMmNa3xar7HFWVb6D5JmokdtSLM",445,316.75,112550305.5,202857047,1.3426475
"5","QmerMVrFaKk6V9KeGtZDgC7wMQFvzkjA4PUXQZJgj532fq",1035,748.25,339654000.75,407548447,1.04755225
"6","QmPWfKh2B5Nu89WyoodkSt57w1VpSAUJmWRAx2VHtHu579",393,333,96170937.25,234915983,1.91307974999999
"7","QmRb4QjbqhrzCjpCBeFp9ZxUn9HSp2rsWssjRVe4FcUsgK",433,367,96872754.25,268334776,1.79246975
"8","QmXB3uYxVeEWhaj4GfU9ty9PE3WXq3khrbhyvQ9ykRud2F",359,295.25,91803283.75,202146786,1.29993025
"9","QmY2sStoC3vWpMjzvrfausdamRBQM5uv2Bn8iN7gdYRNNm",384,300.75,105453382.5,193947579,1.34903849999999
"10","QmYjEAgnXvafmCm4MHV4iEprGyFw5gVALANWmXvktfcfZQ",414,343.25,98454413.75,244002386,0.793200249999998
