"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qmd5LY6NkuUEs3yU87KWsrDCV3C7FW28fVLKhHwxKmziUK",486,362.157894736842,116329163.421053,244077820,1.75091131578947
"2","Qmd7ruNNWY7pzMfXgHoRyaC7njbCnpNwjuYLNoqsnF4FwZ",429,328.578947368421,118509667.052632,208712158,1.35712231578948
"3","QmdcMBYE9sBE7ekbw1Bo8FXpj1Xfgwh6R1DjVGqYY4UQdB",1111,751,387472934.210526,361997105,1.52996078947369
"4","Qmdi2tDh5UT2dSZYHGMGD2WonKYa5EXi5nmzL537J2ZmeC",484,362.526315789474,116600923.157895,243937441,1.98795163157895
"5","QmTVSUndSNcNQjqPWYfDwxrqXWRte4nwPzBh51ypLzDz5z",468,359.947368421053,113928033.842105,244291604,1.72773057894737
"6","QmTXrKSDNovpLHkQ9qqXGUpQ8prtPmKQo9DM1WMPTZmXq7",448,329,116418516.526316,211184556,1.39692747368421
"7","QmVaXpxUxgeUJDhrso87nScaoNhRVkV6NkMkrXvfcFtFQ4",441,318.631578947368,114998457,201638481,1.99464094736842
"8","QmWbHR68r4CKg3r94mxmdgpNZZMZPrYv3JhhYBtrCPsD8Y",440,330.473684210526,117407900.157895,210821140,2.24464405263157
"9","QmYnaU8W2FKL2ptHpJCgb5FBb8d3aqqXWqbs2zm8Yxnx2U",415,315.947368421053,111518650.315789,202280523,2.14819510526315
"10","QmZGUw5FtFhjXx1f5mFQxnhhZwcgHykoWAhGx3sGgUzvVf",433,335.684210526316,114709661.315789,218520955,2.45359421052632
"1","QmbSyzWDDFHsXLVKwYbboqAfhFqei1Pbfaa3ZnL4PKSHLA",438,329.894736842105,118287346.947368,209893740,1.71364989473684
"2","QmdCB77U5o9pu3SZrMepKnbNBeqDfjpFHNwm9RU969KYA4",496,371.105263157895,116283986.631579,252909043,1.91223352631579
"3","QmdPekftDhAvC7BGzqfkXKwDnNQ6q8VyA8Efs7SmG2uEHM",443,346.842105263158,110852659.526316,234731260,1.25818573684211
"4","QmfZGhdGi4GDrd2nJYBfyjANCVmmYuvTC3hywag7BzMqYq",512,396.736842105263,118308359.947368,276699138,1.72934415789474
"5","QmNcnNZZnF1LCEvoBGmPFqChhkdwbSBiT1oNdQKPnCX81b",419,316.526315789474,113111408.789474,202029473,1.385434
"6","QmP1uAA5LcKgr8zjci8jzCPpyPTeuejrPkynLhMDWd3CLf",447,328.842105263158,119047291.210526,208229680,1.56513405263158
"7","QmQ9coX1ST4Mpn3xUAvkx9mVbP2vYm5yCVZd8Uo6jLtPzi",488,358.736842105263,121955848.947368,234505151,2.27584215789473
"8","QmU1UHELFJkzAHmMA8rzKnekQhSMmEESMR4YqTxC9fh9mp",483,356.789473684211,119334863.631579,235359529,2.09508105263158
"9","QmXZymVR86Q22vGDHTeqvpqvSrUpPLVvBcaBetnxjaonZu",441,323.684210526316,111398632.789474,210555008,1.73056973684211
"10","QmYd3fqgmCiKcTSbAgNMNfVfhWpWPcKpK1x2TnUBvmuPqU",1164,799.789473684211,397155571.052632,400986357,1.64754563157893
"1","QmbaCo4TnPYasPenGVXFnhWqgv5uWDr9NvpFLqPSoWhKvJ",485,328.105263157895,124613797.894737,202124255,1.36721026315789
"2","QmciDRZNAREsVxN9JeiHgwmwRQhzS9GVbJoyoRbCZXG5mu",440,325.684210526316,106114384.578947,218222815,1.34701094736843
"3","QmekFpj7FGZJyxnRJ3CGc66sFrf9LKdUqpb6usjB7B2NY3",440,315.684210526316,112090561.105263,202196693,1.39695642105263
"4","QmPYb59zKiXxRsoL7ZNqoTfAsL3RDmdh87BvTXJWmJ8SgL",405,298.578947368421,103964674.894737,193062219,1.55205347368421
"5","QmQhHy65pDxSQep1txpXVLmLr89hgYwCaTyPduuXae4JHk",475,373.052631578947,117161968.789474,254425080,1.46558278947368
"6","QmSkQKm1vNGoZDCmcUQh5v2dhTLTwKU9BUCv79tt3V2Nnj",532,396,116751675.947368,277314337,1.93398705263158
"7","QmVRygwKYDFxkDrfz1dx2Fy1qT2KyMzVReNkjkEvVxFeJB",412,312.526315789474,108366161.842105,202600100,1.56005394736843
"8","QmWMFdZDqmQTA29px7HZo53Qx12qXtuhSnPToWHqcZ5ACj",450,340.631578947368,106039439.421053,232759260,1.83287952631579
"9","QmXpk1Ae59LNZvVJMcHmkUVbYoeXrThSNgm4mNsLaU9gxP",1120,775.368421052632,377776882.210526,395700219,1.89131984210524
"10","QmYLVFPdt17cubjQNtQnpAVdtpQoryDyL214gcA6uCwoCe",401,308.473684210526,105095227.842105,201307025,2.07143136842105
