"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qma226NsndQ3zddDmYJ77nWpvQ8gg84EiTq6aPtbWNueJF",540,356.040816326531,92658531.4693878,260480901,2.90138385714285
"2","Qma3hKaet3kJTp7NYn5yWCxJNekV9U3Xaawt3eKbePbhuA",347,218.673469387755,80099504.244898,136314562,2.25940314285714
"3","Qma6zY2GTMS9oBVXCeFGKXJYsBbs5WPcAMe1c5d86mvwTV",362,227.061224489796,77662990.3673469,151254998,-1.85676387755102
"4","Qmae1LHVqBfvfNH1pVrYeENv7d2fciCsDbQ6tvnSvd6qj6",482,326.734693877551,87151723.8979592,235707028,3.87594197959184
"5","QmaHgCXFsLjAtG6SYjs1SgbXhwbn96qDM7yQNaa4rSyg1y",475,331.326530612245,91791621.1836735,235796270,3.73863942857143
"6","QmahrdsXHUv2GPJ14UkYuZLEkTE8GEEt4A4bBL7ej6RsNb",457,311.122448979592,86402442.9795918,226270617,-1.550611
"7","QmahTCAysQVX61UBscnpDZJj3S1vnRXdPYyNMhc6KkjDmx",567,356.510204081633,93187601.7755102,260326727,2.99587530612245
"8","Qmaii6uuzb7PhnxzB3EjFd5ThQPW8d2S5NvDei4u5Aop5d",363,225.612244897959,74976195.8571429,151335536,-0.699486959183675
"9","QmaPpWuGEU1ZAU5kMqbkahu9dAdwkiv6BJtS8dZo8jW28M",467,316.326530612245,87799896,226843234,1.6834006122449
"10","Qmaq95NkwfJhQMDfhrvtaSKwaS3C651gL4msrT8zA2bRXp",432,283.530612244898,87147713.1020408,193634260,2.74863914285715
"11","QmaqpWe3Bt51TmNRpjEdmhw8MSzUjnpjufkDwifjpEmFrU",478,333.897959183673,86427590.6734694,243996728,3.47364051020408
"12","Qmas8nk881T9akDQKrqKYLs6aNtmXAsV1cAejfBGjo3C5D",416,274.918367346939,87800639.2653061,184562352,2.55537608163265
"13","QmaSv61yhbnvVSpftxra6oJt1MWutqqjbdUnfiUT533HJD",438,294.795918367347,90292340.1836735,201947477,2.55610118367347
"14","Qmaxgvho156CSByTFToexUERTn2SHNH4c4ZSh5RznPHGxW",468,318.367346938775,88556162.1836735,226262297,3.54888775510204
"15","QmaZiQaeo1uq3tFkDvUbZ6HRes7Zbvm1B1eY5tVrPLGMWG",376,247.489795918367,77525491.1836735,168484469,1.47983573469388
"16","Qmb5bD5zZrgoFcy6GnTiVRQRa6eATRUwGu2Td6P1ksyApH",396,240.081632653061,78807084,159781113,1.49343565306123
"17","QmbDkL76fWcsEucsZV2W4zLtyYpHqmcSyDJVaHsXC7JBap",366,234.183673469388,80396212.5714286,151637936,2.14952489795918
