"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","Qma97sgKvAunGFaKZD6jAqNZnbq56brdTAFMTCR2gksHVd",457,371,116668461.25,251849185,2.48235375
"2","QmaCDnUmVWqgiPuuLQwwhH8cFJVgnGEdKGWd4MBmQnrgKM",463,372.75,118314444.75,252719484,1.71607124999998
"3","QmaDr96jJgqkKKEVCiYrvZ3Ctgvc1Ab8s1mwpRfVQN4Kxc",455,346,110515523.25,235330348,0.154128749999984
"4","QmaGkc6Cp3uNeXAFUckQUof4dWJHkzPuyGAzX51rGPGcrT",437,360.25,100842899.25,259328309,0.0787917500000077
"5","QmanSjakZqdqhxRUSDWH613YCQphFGhiq4iZi5EERTPGUU",470,367,112965400.75,252006761,2.02783825
"6","QmaNTHTni68Pi2kh8yGYHDk7vp9d8w2rX88oF4YUVxQvtA",314,260,83148326.75,177256631,-0.404957750000001
"7","QmaPrM9NYTfYbVCY9SohUvrLqfVuXP5aZKQ4cybwiKb3xX",479,362.25,115700638,243300906,3.248456
"8","QmaSHyF3MC17CwE7ot5yQuR4WuwENFznt3eiH5C1Qnjjs8",491,381,109122475.75,268767857,3.10966725
"9","QmaSpRZLHX4u6U8SS5eukoXiLJ1tdV4BZ3cUeTcVYULnDk",410,311.5,114992905.5,194322937,2.1841575
"10","QmaUxsrBvg2HHLLGfgzSVrSap1ab7TxhQQv5KvAVQpK2uP",470,370.75,115977496.75,251081641,3.69086225000001
"11","QmaVQHGFgSwyZDSsVH6oBRL6RyvcK8u9LJDdLGQbZFXFqM",491,367.75,112986213,252608812,2.15497500000001
"12","QmaXnUXk3mh8jZqk7VreNV2J3eehnM3H8VpVPKkNaQckbx",406,297.5,102777748.75,193519005,1.20324625
"13","QmaXXP4v3y45zyTRwXDSfPQybSeZEGERhj3CYzykotTFTX",452,345,123281222.5,219507725,2.21105249999999
"14","Qmb3v71uwnUrEKstqYG7N61eZGJ7qhtSBPn37THZPooZA5",450,349.5,121423166.25,226638011,1.43882274999999
"15","Qmb6aZzd9k3PJ6b2nkLR1xbTqt6cLC3BF6HccshMEo8dSc",432,361.5,105293299.75,252378890,3.82781025
"16","Qmb6YTdSfMythvJVG4vszZ3ibJeNZcdER1DZdJyZZ4s3SS",444,356,93442095.75,261133535,1.42436925
"17","QmbdWTR99kuXnfGHxS2D1KiMgE4tbKexbN2Yxh2e6x9Tnn",382,297.5,103129595.25,192729804,1.64060075
"18","QmbhFmbfBNSxUocivcZ8RT2yEc7urPrSfMxCWxNpWpS5Te",409,339.5,100762897,235389053,3.34805
"19","QmbZr4oY5PSAKs9RqgZxHpfsCKBM1Das6NqmyqPaXv3mny",387,259.75,113103970,145248392,1.397638
"20","QmcDRgmJgBPkMkGVqX7VDdZVao8ZC5oyiAE4urLeRxNPc7",443,362.75,100814711.75,260253473,1.68181525
"21","QmcHtk6YVgqbM8ojv8upuxSr4J7fzDvze4iFPMDENsb7WL",472,367.25,115321122.75,251828796,0.100081250000002
"22","QmcLWPDARJTAzppipbibHmYMoGxb5XmxRZJtDeGSeezdpN",461,359.25,106681835.25,252196100,0.372064750000007
"23","QmcN9fVm1a7PUzaTbsy8SeavEATMBieL3FFGrvKEvKmGaw",465,365.75,129213803.5,235383261,1.15293550000001
"24","QmcqpfrQjqb7in3h3WX53ZfdCwxJ7kW8fv1CAvoLcE2HWL",428,360.75,100333327.5,259848741,0.567931500000014
"25","QmcR7Kko4uxU1J7jTZGuwRY199mmBUTRxmfufPAVoe6ydi",400,295.25,110601157.5,184684024,-0.0351815000000073
"26","QmcsLvghTsPE5CXZSam4hUfuPp3Tb9VVTbXh4YTHpTAjWH",504,421,106413084.5,311190773,3.39614249999998
"27","QmcWD32zBc3zYtqBEjMJ2codQrqMxqexu24NZSJGmKSiiu",465,368.75,114973850.25,252023430,1.75271975
"28","QmcygW8VZWJdA1xCM7k8J5VFLQhE2YFmnwZxAy5MYQXVsz",460,362,123561401,235649658,2.78894099999999
"29","QmcyxbLTnPASKCYhAQ4UGSFHqeouTutHzmEM9JutSZy7N9",474,384.5,106406623.25,276900138,1.19323875000001
"30","QmcZe5KASCaP7vyMwSjeCcE89KYTCr1ThMHx6Xj3XnJs9M",431,349.25,103015360.5,243570589,2.6640505
"31","Qmd14vJfkBcDbAcCFEUgdg69RGFYSesnNA4Gwe1rDHWZz7",446,346.75,109174716,235497819,2.077465
"32","Qmd1ubJtHGrwS8CZWAfcr1h1zc8hs3gvWbPJXcuVmyL5uj",408,329.25,101811605.25,225825173,1.61322175
"33","Qmd3RaLREwFXEB3bJ9wryuzLp2N8TBVMPcPZnPnt9UyWHs",425,346,101246530.25,242988864,1.76460575000002
"34","Qmd9kvrQB5sBvCf3RERBca3gAZbiwVKpP4gE1dwkEhHke6",489,372,116531091.5,252711236,2.75767250000001
"35","QmddxpKPpDtuqZTwHrTX3wkhGFFLG2YtKYRVBmhWcj9sBd",431,343.75,106365247,235509416,1.87533700000002
"36","QmdEzE5FqtS1CKBN59DEzhDPMi9nvvEqUxwCu3HM8JgSta",549,451.5,113540117,335759516,2.20036699999999
"37","QmdL7ZmtEZcmVoTxXEkuu6CRivFiXYCgF7SytypE2CKMUm",443,352.25,114411935.25,235114579,2.72348575000001
"38","QmdmJmxCVVpRse7JKvJFxDidUsT6fibQadC8LgHq9xhozt",371,306.75,86979880,219190926,0.579194000000001
"39","QmdqGM1MKnD29VGk7Ai9jDmq2X1UcUzacP9JyVxU7WoF1z",454,340.25,120634061.75,217740644,1.87529424999999
"40","Qmdu3RFqRXwf9dejqfLQ5KHmQeZNrU5uz7udHhVWGS4F7H",426,339.75,101716884.25,234758020,3.27509574999999
"41","QmdVvNFUubrMcRvhEY7tJjn1fuefqjbmXqgxpEfkqe4srg",390,296.5,102996324.75,193135781,0.367894250000006
"42","QmdzZD2JAtGPneaJAsec7P738rVH7NREnYzUzcqitd3cqp",359,294.5,84408703,209863346,0.227951000000004
"43","Qme2tmUArvdh5mkbMeiLjRTqh9nvcp5r3hLrzURRJk6Pig",375,285,99874676.5,185042876,0.0824475000000078
"44","Qme3QK77A8RqV5gaQBCRtGCEUzLCdnXC2nvr4P1q4ebBZp",368,296.5,95301447.25,200963169,0.235383750000004
"45","Qme56d3JnLYfikAnaqQZWp1g6EMsMAHa8bTvZugCaNaMcA",479,366,120960276,243656527,1.38319699999998
"46","QmebCJt8qoEEkTr5J8MaJCwFQRTZgetu7z25kLPsVP1Kvm",413,334,97402665.5,235011038,1.58629650000002
"47","Qmec4vWJiwnSKpacdAAPiQHAv5bJCeavM4TBsJWFpxTqUq",390,276.25,114809042,159475627,1.96533100000001
"48","Qmehfd3AubCpdsrrUXHzo6uQZ1EG4yhiJHdfSGX7jhPJ1X",463,372.25,107506818.5,260385456,4.3577255
"49","QmeiWNoZUYGht98wPKx9EntzoeujEAcrQwaiwGw8eJbST2",454,360,121334012.5,236009111,2.6568765
"50","QmenPSZAwykGg14NSTUT8p8xEqYPoDc3w78h4RucyWxjmF",1122,789,371212568.25,416641049,1.14638275
"51","QmeuYaJ5Ba8DtisDPb74xirbiqVDHSdMkyAgSuXPZhPXfG",507,412.5,124657583,286296769,1.545648
"52","QmevkFQ1hseTUvddNceLpNfaNWmrWtv8r3cxAMrXGNuND5",450,356.75,104432511.75,252629215,-0.311726749999991
"53","QmeXC6dTb3zwSsawdwrZW7uDJwLA9wEpokxRGJ1Mhgjgbw",457,379.25,100962002,276397334,1.890664
"54","QmexDwVFJB7mCekCx89ku55hxtQ9twXS2hUdrTG1GCsk4M",457,359.25,108755556,251123865,-0.629420999999994
"55","Qmf1F7WeqbfLh5hzXfLrmEfGFSvfhk2rWq8iEKpQcmaYMR",438,335,118070747.5,217543648,-0.614395499999993
"56","Qmf9aKTqdUWqx5ToXNhw89W4izBTEppC24xqAAXcwjJQmL",376,289,95104591.25,193390274,0.505134750000003
"57","QmfAvZAJ6WAusc55rEh6KGXExffQmurEEZdbYjfz4Noowg",507,404.5,107041270.75,293753520,3.70520925
"58","QmfK1PpepjQZTsKhXn638zTEJmay28cPYeD9GyA9xuQdNz",443,346,111250616,235264106,-0.514721999999992
"59","QmfKHqB4kpG5hqEgggjuzpwRs4ENBwoAmKLa616vpp4nb3",449,359.75,115001390.5,244390615,0.357994500000004
"60","QmfV5ZaVEwNCVJyjENWRAEkED9QXX8Q8tbg2reNJZ1taeP",326,245.5,94294485,151407265,-0.201750000000004
"61","QmfW6ge4dUCm6kGZySzuF1KCZyesLvfibQf5892pas2cit",424,326,99414589.25,226733931,-0.148520250000011
"62","QmfYkVV9Jrgf2zhi8qyCCP7vZwa9SrAArbRqRCgw2QoijU",530,429.25,108234859.5,318722471,2.29266950000002
"63","QmNgYm6KK3YVwXS2pJpwZzYDAHcUGFYccftPDnvT1Po9qr",444,350.75,104969848.5,243693849,2.0863025
"64","QmNiaGbsnJeagLwhbBpEQBZSyGuWAFrdZFRHAf8isDjsdm",472,372.75,116335477.5,252683947,3.73057550000001
"65","QmNLvdhbXuGSf8w97S7ouhXepQsXqLB2epqPiCV6XuYSKL",475,375.5,112852071.75,260977905,1.67002325
"66","QmNnHWM2HUzAQy3gh46mDB5GYKnqHmeY3s8jXA1oPV7y7x",303,235.5,84177065,151667293,-0.344357999999993
"67","QmNpvydydL81v6NimSES3wmpvVHsCgcfZeuSpGHLMQi5oa",471,375.75,114939895.5,260457201,0.352903499999996
"68","QmNR6Lm76KY9EUXSfUHkaizMFNXib3cGBmcRMkMAXSKhfL",327,278.75,92076000.75,184748820,1.92517925
"69","QmNuicrrnJqvmCRDaBFgqamG5dtuuS2FwNbVtba2c1QGeU",455,361.5,109369220,251931684,0.199095999999997
"70","QmNybovBP2kaqH5eajqMQxgnSoi7z7j2aHqshGhgnzXwA1",503,379.5,119802529.25,259756630,-0.0591592500000075
"71","QmNymrvC7ML9ZkJWkv3Xn5R7V6LFJACypWXPWbjw61FYYX",424,353.5,97074783.5,251961662,4.4635545
"72","QmNyRPYJR2pfLRuNX53c8547BKLe8MfEEndeZvtzDj2G4Q",469,395.5,99574006.25,293672537,2.25345675
"73","QmP7BsVmFUyS37GvUubEBTh5WvgvhA6r6RTNzvqgG2UH8H",431,349.25,96206111,251551589,1.4923
"74","QmP7PCYGQ3wB4M5rHrc3cELspWSrUuD9MF32U6XpepmjCr",450,348.5,109694022.5,235599981,3.2059965
"75","QmPaoDVzVuiMzafRtLW4D72w2Cay9r4YVpFUkUUi1LJePr",484,386.75,107953470,278112414,0.684116000000003
"76","QmPgYbTx558i4NmSCB53H5PGEcdo7xdZGDmr58JTA1w48j",478,386.25,114255971.75,268984696,3.00933225000001
"77","QmPoCUkk1xf22T1f7F4GZoaGbZ3VjvvJ7fPtHhhF4jksTy",376,309.25,95076726.25,211898205,2.27506875
"78","QmPV6D16UW1bXcyhGNWupeFhVfn18KFfWUdzPEbCkjJK9Y",355,269.25,99279067.75,168362762,1.60817025
"79","QmPzQpvtTXRmiKzaY95rFou5fQEc5dmhZsck6fL5ddMzu4",429,362.75,102037141.75,259527466,1.18539224999999
"80","QmQ7hAqvssvYTRcMwTzAmj99smNfh9uZupokdYf653tw5R",490,383.75,120271105.75,261049449,2.42944525
"81","QmQ8qV3mNDdn1BY4U7tfuQEgyem1QAbsJtmMKghnomhNeH",451,374.75,103524818.25,268588582,2.63659974999999
"82","QmQB8rd8iJZerzLYYr1McfQjUdaDVhLwdgKNNuVArKZiVd",475,384.25,104481875.5,277245324,2.5228005
"83","QmQew1HFmppMuFhwZNp3Xckt74hG5kiyfdhGQPtJDdSY7b",461,366.75,118917028,243765958,4.067014
"84","QmQf3pMHKmiF8AE5ZuHa7tiA1Bc93B2Qk3gWyV6nCT7RqV",448,350.25,105165292,243428407,1.656301
"85","QmQFaYdVp3X5zMNB9LwNQJrUVMnD5gSr9M7c5Qur7rUaUN",514,407.5,130316933.5,277140876,0.0421904999999896
"86","QmQkzwCL4LtkGiq5YCW3oHik1YbKigdjfFRyvK4i3wQhz7",419,344,98937901,242941253,2.120846
"87","QmQskQ2yexToEMQBT2R7eGqi954KNEKBSVvBmJXaa7oQaY",524,433.5,113633775,318025756,1.84046899999998
"88","QmQuoUq96Axw25pvGbTD1GP4aMacEDFB6GgboMBm74XWvk",320,254.25,85082417.25,167957700,1.20988275
"89","QmQWDm7916d69uyLwLw3bDdRihtUKXr66UZ3ZxQPwrvmnu",364,283.25,90200276.25,193485134,-0.435410249999997
"90","QmQwe1yCcFRrdTwEFusNguWX2UXXWaVD3ZdTV2bMxMaQUd",379,296.25,93789664.25,201908017,0.552318749999991
"91","QmR1ERWzaWkoMm3XrNxBkQXV7G34AQdWH1E5F1bjrwfNNq",377,280,103730649.75,176266211,0.00313925000001092
"92","QmR6nKiSmRGcmyiJS6MkCca17u967Cve4xcmA5xS9P6VsN",464,360.25,115617634.5,243611195,1.0211705
"93","QmRFGoQQnX3aoPGf3iP5qw3LBBTU3tb7SB77BDgFdbUsKp",371,284.5,89879219,193608774,1.01200700000001
"94","QmRFRsqKaDCoD7GMx8gJP1TUgcvF1ZxY74KYYWHVXjSSns",421,337.5,108813477.25,226706959,1.97956374999999
"95","QmRmVP3TvG3hZPBCNo4TgpJ64dG74dnyiw8nPTZdxsm41t",433,353,106632819.25,243779857,2.58732375000001
"96","QmRmw8JFuk9SSCfvZRAvbxL5WUg8rshw53EtmKLtc7dGsP",425,328.25,117825370.5,210542401,-0.117771499999989
"97","QmRnxiuaToHLKn8iR5mPvoxr3m4ody34dDrhquXGxPprYv",467,364.5,111406365,251618214,1.475421
"98","QmRoxc38skdWVxLcQAX3wwp7Txe6HhSiVcuUoD9bXDjeQK",423,340.75,97976586.5,242856619,-0.0832055000000054
"99","QmRPtd3JzJpJ89LcvCetknabztgujbbhNAKWxK8PuaU5vx",410,340,94904035.5,243107209,1.9887555
"100","QmRUZJqLWmk1J1Dvs5Auu6v1LQZQkXJ6wQtXxiFvAm8SxJ",418,348.75,103329381.75,243890466,1.53015224999999
"101","QmRW8z3J6u7rSNBicNAJYk8sYwX5fJb1WwtWdrg29LPjMZ",495,384.5,122530797.25,260220770,1.74843274999999
"102","QmS3wBCR8DNADC1cRjnSmu6UDZCXhmZTvDy3QLbTYKf7NX",489,398.75,119509226.25,277156232,2.08454175000001
"103","QmSdsgoBkBnkqy8mbebgoDvxuD7gs6QNEnZPF5MnZZ2JoZ",419,323.25,114055607.25,210096737,-0.902344250000006
"104","QmSfHoLuVbTkgnc58vDDMVjmSyZrDxjzGe9JVxT7KRWozh",580,411,133376556.5,276410790,1.21265350000002
"105","QmSN1ovS6a5BX4uZEygpD3TuvybBxmPQeAtW35TcP3HD9s",447,345.5,119061404.25,226518656,-0.0800602500000025
"106","QmSraX74wYNRYPbbLqV7qwa4NNNqpidPAAT3DVNkq8NqWv",407,305.5,110184215.5,193192529,2.1232555
"107","QmSUX9EZEwgXNbPjhdKiJK6g8t2qqiqRmLQgVKXkLJbcru",507,405.75,128319094,276549168,0.881737999999999
"108","QmSVte8mzzpRkZ8kmoV1mSXneYqVPLuqDWbhvycM5jHWa8",457,378.25,115109774,260382471,2.757755
"109","QmSxNMt2y2idY8VneECtfYi6mvEB9hmnHi4vNDEevqSfTU",426,350,88461973.5,259461875,2.07615150000001
"110","QmSXTzEtHwL4PbxUH5vZseejm19D2enTw8R3ZQ4kyN1hR3",363,304.75,85602757.75,218608936,0.538306250000012
"111","QmSyafEcXjsuPFaM3txP2Ub2iajKcSQTWNf4voGSqWXTc1",390,306.75,104613376.25,202439556,-0.302932249999998
"112","QmTbaXA8DrZvqGnBPGYRsKN9toBd4eeE3WLVpbM5BVh3Hu",351,254,111021342.5,142629123,0.349534499999983
