"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmajmpmRNVJoLYVSaak64F8MQ9xRhszj9NDB3cqVWA2cUe",418,418,183123026,235461019,-0.584045000000003
"2","QmaJoUuHpFQTJQwxKmJbPZkSbuaupNhrQeNEDDodKtARzH",416,416,198406678,218384555,-0.791232999999977
"3","QmaRJJVnXe3WvRHxoMKKTK7NNoW5GBCx71mfeSmfkcXhjJ",401,401,174294976,227275286,-0.570262000000014
"4","QmaXaDeVv2BE8sMdBigWj8fgSgQEBWBwaseB8xJC7Y13AK",425,425,181716155,243411633,-0.12778800000001
"5","Qmb8md1bTdaMwGiMtqAUg4kGKqiFUe9XAfiFm2MEqbLoiL",347,347,129352756,218274867,-0.627623000000028
"6","QmbCfZp9YyH2ucoRw924WjXpmg7CsXxUvvZbrv6BrAQTEM",519,519,205546007,313801756,-0.347762999999986
"7","Qmbqmo9P5fGGvqnmztJ3TFSM9XMZQpt658osfzhuW33WqR",452,452,191200262,260354012,0.445725999999979
"8","Qmbu3RziTg7AUcH7QfoD2oUPgH9kSaodUPZ7RLaXLpSu5C",401,401,165053027,235506158,0.440814999999986
"9","QmbyS8SFg8nLPNpV9gyhXNw3biQMW3cGEAA4TGSMJ6rEdM",444,444,193340477,251286562,-0.627039000000025
"10","Qmc3zjV1pHiMY9Xi8mjjxL7DjDoe3TYM7HvY9uvHX3f9gv",394,394,159265186,235609703,-0.874888999999996
"11","Qmc6eBuQhNZ7Qh1xXF7kXUghWNPqkDeuey1etrGyg4Wj9e",403,403,166007727,236607211,0.385062000000005
"12","Qmcbh7dVc6NHg9DcWad7J9M1SeXDNhsdfKvT1Fi2sm6DkE",442,442,215741157,226646903,-0.388059999999996
"13","QmcKvUFXF5G2k13YV5FWP59xX5dir1sQhscAje4vWPXrRi",351,351,167372593,184029192,-0.401785000000018
"14","QmcVtqYEKcgfJdj349xh1kJ68nMmfXozaTRJnAfxKhoUEs",445,445,177489649,267837018,-0.326666999999986
"15","QmcWSSUgaPRHsVqyJeKJfszRQ9oXDK9pCyC8uWAfd9uFRU",430,430,202328934,227484690,0.186375999999996
"16","Qmczxsb5yvhn5bXx19iHvgC4CX8Bydd78NqiAfXpkNNYEJ",424,424,180306583,243425065,0.268351999999993
"17","QmdaTuBebdJnvr2WtYQizaSmEGw4W9LBqsi5hmNJVUmAnM",336,336,133526914,202040669,0.432416999999987
"18","QmddVTQRRXddyfqVC1Xqqstfr6pKhRqCRTEXMGDL6L6zwd",419,419,208923504,210901442,-0.824946000000011
"19","QmdoW6naAfbmr7UUbEJsyvXuBpa14M8iccvcTUpMduTUm9",372,372,162269493,209349338,0.381169
"20","QmdQzgEnRdBctrYoUe6CvC5SJvt4n7pbdUeexchTB3wgYA",391,391,188433502,202650245,-0.0837470000000167
"21","QmdXnAArr2wytEXXryUWzuD2E5iJR7TYeMsRwmjeuETMB2",372,372,169640757,202208849,0.150394000000006
"22","Qmeb9SW4sJaAXHeDa8ERytmVVqBoA9ohaQRy3Aa8ndrWPK",412,412,184124011,228045739,-0.169750000000022
"23","QmeLDnr44tWRjJzSaFR7SrT6WgEv5mN6Dc22YfYt1YH3DD",456,456,213024420,243802783,-0.827202999999997
"24","QmeN8sSNJj2jn4N4Bqk4TPPG8ruVoAZCFXvcrAnDGbVTFJ",421,421,186691604,234764507,-0.456111000000021
"25","QmeND5QTdoF22cqxXN7dEe5GAddyNggWgPwyp3TLqR27w8",343,343,151338901,192543037,-0.881937999999991
"26","QmeRv9ni2rNUH4s3PRAnTNVffenwVz7NB1tAMHaW2vacvC",431,431,170468909,260498696,0.0323950000000082
"27","QmewLtTn7EHJvjMnErjfqp8zJm5oUx4svyzA2hSd8FxkcA",416,416,164354055,252058555,-0.412609999999972
"28","Qmf1xFvrvV8pjj711yYYSUPxpGLNujhbSvdek9xrknGp5K",414,414,172309824,243140024,-1.44984799999997
"29","Qmf7LLRuBSdKHxXfnsxp2JCnMY36SqVe4nFSFDjrYnx78h",413,413,186392163,227530196,-0.922358999999972
