CID,time,time_retrieve,time_compute,time_add_IPFS
QmfXuSa7XxGFiDBcC7dY9g92BLfbCTg5P8YYo3srbYczdt,1695572702414,58105230,55779,0
QmTj3au2NKCJM5ckNDhVYBhVc1bYw91NcnFkmF1jHZckh7,1695572703504,30676089,67466,0
QmfTkn8dbdNR8MQcHDLnbGCL8YNefnaxStDSVRKHgWUorH,1695572704610,18451382,71379,0
QmW3EMtbXmpdoFxABqpqsPVDVjZur6b6WF4S6kfS9ByYix,1695572705737,9768482,44838,0
QmWVhmqbTnvKhtxrbXXfAxTVnD1vTJm7XgV1Lrqk4hMtjK,1695572706879,7739945,84985,0
QmaB6K3z6icWtkVriLKQABtafgBj3pRaK5BMQM7Juduy52,1695572708023,8912122,44962,0
QmUcLgcmbGmk4BtySzfqNG9p72qXYCqmUjJZrWDWYoGDJL,1695572709182,7861734,73692,0
QmP2uZ9JAUG8HGLFQWjJZrctrcmPAaFn2hswvTVd6ocV84,1695572710363,11520120,74121,0
QmRLdiiEqk6zstBCKaZNUfDt4euh4Tdk8R2fvKKSyS6rqt,1695572711536,8879368,45721,0
QmTAkeTaRX9EiBLSsgXYR1aJ9aguy1V3nV3vrxMthMrkTu,1695572712649,11063646,47401,0
QmShQZFWiAwVvsmUcWx6jq5dWLBg58ZJ6vRLEF3UwKopHT,1695572713807,9053738,47255,0
QmRXPjabSRfJSL8sv3ztTPCwSiA2gWRGmD8t4Bf4c9ekuw,1695572714958,8425827,46218,0
QmavkaFGgB7ygQowErmHPqp4G66hDRC8oLEEKKyVNsab1r,1695572716110,8437492,108918,0
Qmf8umTV1oz8REoZcAS2oBYY2zjDgRNKZMQSvaDmmDGByC,1695572717279,8935098,67479,0
QmTyFdTHUxYqMRckLTAVmguK1BoksHWzLTgGBCRC7DpmaS,1695572718430,8086852,57215,0
QmUKnuT6HvjRXxJJYmAZMguXU2M8vKozje88v5hVHujdgq,1695572719590,8030380,66172,0
QmZnxdMsgbcTgV9YeZJhpyxYPh7tAmTwT9pFxyaqs97tWi,1695572720727,9507857,51470,0
Qmau23A2RCfxw89wu4rgowCXiQ6BpQm5XP4KiQnRNcWM7m,1695572721878,8862012,64953,0
QmaswrBsyW2QQVGw9Gnq6LCneFPrBrYQJjML71BPnVqJZc,1695572722063,9519026,75392,0
Qmf8op8xkWyz59FvL38hYpTJhNdqRN16XJ7iKhn8sZitED,1695572722165,10347996,46172,0
QmdcmND6oPku5yaJks9pLxfoZpQGYHa4Y9686gw8AbDf41,1695572722586,8718873,45835,0
QmTHV7HHgHnzTCDngQ5RQ5N6MfS7TRxSoU7KZjwFWdTWm6,1695572723040,7698001,52120,0
QmegvxrHXkoUVe8BxiPwtratw6zTZgHsPHq9ctk5ccYCSn,1695572723082,6463828,60989,0
QmbJ5RawwDEbinusVY5K157KUgFxvBe3iPgQybEc6vP522,1695572723167,8661659,61740,0
QmeYAHG2qKghsfUCSWLP1qkbZYfnKXiJYLw7jajBP6pfks,1695572723286,13381886,48160,0
QmaWqt5of1jPywb3C3E6BQHe8u32vZbWCoMGs6ExU6mUCd,1695572723549,15008083,70434,0
QmYt6wcXTb3dESuds1QxsnfQoJh1UMyyvsYSy6VgcE5JXT,1695572723773,7777339,82095,0
QmRzoTHngswseRBuSPJMrC3FqTNurcxkVe8kmec7gqpcSi,1695572723800,6430585,45233,0
QmfWGFeoZFBZZKq5B8mTXRGVwM4ESuUsSAHUtT2v8tHBzE,1695572724086,7740975,51934,0
QmXzEimYPGCodKPvnbfFbyMfHfy4YG4HpudtcJxpLoX4sm,1695572724167,5938917,82901,0
QmYaUVdKh7hdwbmxheQiKBA6BxondXJ72n691EW5j2Qx16,1695572724196,7694067,77365,0
QmepfsA4jcEdEYJAAC2Vhuk3D2vXuD7ETKnsY9dzcaXfy7,1695572724476,10462397,61995,0
QmXhaBSTpbgYThnaftrA68JKjjuTCP16KTPWqW8yn32JtG,1695572724655,7408448,124399,0
Qmc7VRgKJTF5PnVNz9upNEMQSJVhG9XCe8AjPm8RTZeCLQ,1695572724672,11105952,56174,0
QmdAX1GtooF8su64cTXjx1ytdXx5bgDnbGm2S719yQ3Vfe,1695572724804,7248563,45358,0
QmRGrPqcp4MujiVA5RNzC5BtReVNsPUC7HgTKYS58bKJmq,1695572724811,7052081,52455,0
QmTh5s1AboqQWq6gE5ghsNAaeSPwNe2q4VgWE5jZPx4V3x,1695572724989,8016082,44885,0
QmYywBvVsJYsnXhcjZUg9KJXLZ3i6S5zRMPMvFhataHNay,1695572725088,7324559,61476,0
QmZupoCF3m9REobJVZukP7t4q75MYaUTJhFvnE6DjcvDaW,1695572725172,8352611,51868,0
QmZXN8eeDZq3wzf1aMdZyJ1K3Zk3FNvgjXQwvuBYLr184k,1695572725220,10485831,55637,0
QmUMWopPCZcryXaBDFsJvx5syet4dAig3pyqGXcFeXVpf9,1695572725405,7030026,47364,0
QmZmihr9TgacYJHcS9cfdGKAMpwUxfRu4ypMgEy4b73tGd,1695572725541,8142175,44291,0
QmZCC7LWooYZpCajMpigbafQDMZfLcXfRVos3j1K29iY2R,1695572725621,12552812,45640,0
QmeDyAPcXFMRx6r58htM7ZMjK9bAPo9dj5YA6fggi3Uc2m,1695572725671,7512667,43642,0
QmT6yvLWqLCJtwHYWYMXGPyKS8yjNB8ADox6jrxwqhvCPG,1695572725806,6473581,49213,0
QmaauHbcTNxfXvLzBPm8QD4nuva4oRv1gWuB6kCLX53uEP,1695572725817,10234727,47453,0
QmZzbi5mCZBVC3QpfWpFTjzND4h2X7CPzjreGGEWJap9PX,1695572725944,10673976,45812,0
QmPdExCJhwB2rE1EqScx2xJ9pefCsvy2URPc2quhHGHmsz,1695572726093,7740669,50031,0
QmVs3NqsB9FtyMwyBdrxb2wazrYCfiVaXbKkUy9v7eRYov,1695572726135,10702100,41904,0
QmUEiYSFaQidJToQVAACTPyXNPzYZg2nms56Dcy1jUpjev,1695572726174,7585875,49464,0
QmafvBVBLVaYzeTGSHVqGcbE2Q8fXgGH2jzQ9gZ5aTuQa6,1695572726230,9331166,53569,0
QmQgVLgTwrvBgTYvMLtD7EYyZz4sSt3V2QdLUJjoMbFPEF,1695572726372,10341102,84255,0
QmZ1Q3sWyy7awJqtZ8oQTRohFNGExWkJarKjapoGP5drtp,1695572726508,8680125,44965,0
Qmbddr4dHMSR9affyBBdcW5mb1jsXp1BD1SqcpEeA7kBvt,1695572726544,8916754,72316,0
QmSD7nsMLCNw8fMUx8tcdmtuzCRq4o5EwkBPaioiQnZs8N,1695572726641,7365719,43507,0
QmS7B1DCJVcHJ4ZXue4NW3Yz9kyQLAyEGB48pvH4JVLhyo,1695572726676,9658586,48015,0
QmWJgJeenVXZscd3PLQU3wYCsBpNHkVABtj36aWuLzpCdv,1695572726755,12045970,49998,0
