"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma8nu4im6cejFksN1Rw4JU3EbVGGEweFsadXqVif9Vwro",281,212,52821078.5,51086.25,159582865,-0.455029750000001
"2","Qma9GyRqMqnWScnDx3hWZ2uJLXTU4LdDgy5P2kWy1CFCWN",216,178,43825793.5,52281.5,134752991,-0.631066000000004
"3","QmbGvKXT8yb8VwXV4XebRLx9sJ95qyVFWcXnxWTq7rHKPY",936,577.75,415392047.5,70001.75,162707314,-0.419363250000018
"4","QmedREr8G5yMde6vX2DSWMRk15huwtj8EvyZCSnmR4mLHA",230,193.75,43684829.75,53688.75,150570929,-0.559447500000005
"5","Qmekxog2yMcqnrWiMVVqECaRatAvX56dcyc2RNhRY7Fcuz",235,195,44014884.5,49856.75,151507023,-0.571764250000008
"6","QmfU4niqKrjc5GaoDu1bPwgEevC2GH8CZNYWm3e6QbEpUG",201,160.25,42156679.25,51045.25,118707269,-0.664993499999998
"7","QmNs2rYBqNyTn6yqEZP7pFRYybqaZbLghz4YrdwctQE5ac",236,203.25,43579051,74812,159930624,-0.334486999999996
"8","QmSK8ugRHUKjSXTF8yTiAuP6Ji1FPUnbC9tgAAACWDarun",271,220.75,50609929.25,53417,169050893,1.03576074999999
"9","QmUKKuHEy3GXeKhF5eVCJ1jrdBWKCcQe3DUPvbnWNuzWN7",209,169.5,43500342.5,47445.25,126797570,-0.845357749999998
"10","QmXSvaXX7jpKauTdZ8c8WgdZPemN7g3GinPmhMrg9kNT48",270,215.5,48160636.5,54457.5,167491921,-0.207014999999991
"1","QmacVNjkm4ErVH8RizqScGRPCBpoLbkFdsNFGPeNJMWzZT",256,198.75,53519946.5,67306.25,142481317,2.68143025000001
"2","Qmd8eZeqff6XbLMZrwEuVsB7P2z3NAuf2TojyQxEJKUxef",944,552.25,422733478.5,77228.25,126185562,3.25373125
"3","QmShV6uYzLRa1ns4HzqYu2SE8gDfXyEVAVVEQMsdsXhzLy",255,212.75,50291087.75,53850,159833761,2.57130125
"4","QmStG5xK7ZFGbKqe9VBGdS736EEwpDc3gnyGqkayvkCBy3",258,206,60347462.5,58170.5,142934389,2.659978
"5","QmUfir8XJVwQCLUFAb9s6SfgJRGXP7x1ee6CnG8GdSUBYu",234,194,48360618.5,58933.75,143418392,2.16205575
"6","QmUKoiUNb8bSetHFVEPxQetnFmJiYuhpQLd99PUy7vcD63",281,213,58211013,51391.25,151519169,3.21842675
"7","QmXgizVMtgJmejfYdbdBvqNs7joUGD5axtdRTNygKpSnbo",281,211.5,57852215.75,60988.75,150892315,2.69448049999998
"8","QmY2f6qdnZs4UUEn2qLuZSTNcJn4oGLWaJVmYU2gdFVv19",234,192.75,47651906.25,56713,142020298,3.02108275000001
"9","QmYjzXhAJeABShBxfP2Bar1bh2owFdUr9ysbqNRHUqYFQD",249,211,47743377,59456.5,159971089,3.2260775
"10","QmYuwNzn1814KTANPBSUN2Ya72sJhTfCzdRiVaDnY4HLAQ",255,216,46376278,52974.25,167345032,2.22571575000001
"1","QmaEeZZqUQxApeT2nGg7saXVMJEjCaaMJsCJXqjcsdZVs1",202,164.75,46156310.75,56158.5,118267598,0.269932749999995
"2","QmdzstYh8fLAr6BJuU71vGSzFTbhBqyesF5sFQs8tfQaKt",249,212,42658506.25,61277.75,168848724,0.431492000000006
"3","QmegAUA3Vc2TjhCb7HGyr34gvJAYeNLmkxAGAtGYjYH9W9",212,166.75,48494640.25,62244.75,118028563,0.164552
"4","QmeKfVDsq8ks6TiDMtfjVLZn6RQfyUNecbm7ccNEeU3GDs",230,197.25,44981509.25,53083.25,151470837,0.744570499999995
"5","QmScZ5TiNsyhTZ4UPcDGsMv4Qfk7Vgo1ALEm8Hjp3uQjoR",194,152.75,42489267.75,184325.25,109976811,0.0995959999999982
"6","QmSz281oMNWz5U4yrA1VnWzhT11LXXraduhcaTj68VoFum",213,172.25,45311344.75,68974.5,126783438,0.0862427499999967
"7","QmTRYnZe7MeRyEXpV6rFbGdViWgnC5ZUrSA33k8EFr4Wyz",241,177.75,50622673.25,48076,126524021,0.555229750000002
"8","QmVGepGtQr9WqaS8gzXYBYwkdJW1XagEMedgzSMSE2qSmr",954,559.25,429160435,65185.75,129440324,0.584055249999984
"9","QmYcTn51T39fX8giVwqgEdwW113qLvBa6XiBkG2CjJUKtD",225,188,45026606,51061.25,142482526,0.439806750000002
"10","QmYTzt6hpdNurqPv9hP33tS2FHU26QPHAur3CTBTKvvjNN",200,160.75,42414330,70363,118343051,-0.0777439999999991
