"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma6jsUVPv6bHD2Ehe1URwzZhn4ecP48EkWUAuS519eNXo",220,153.157894736842,50331219.4210526,60532.0526315789,100029348,2.73679526315789
"2","QmaA26LeZ9SQURCSmGynoTE7Hye6DVV2drTE132thnn9VW",285,204.368421052632,49983403.8421053,54206.8947368421,151691486,2.63932431578947
"3","QmaCyAySVPCyUiwYHce4DX2UYXrtYFTzqwih2bbg6NTDHb",429,214.368421052632,57776584.6315789,57535.3684210526,153144245,3.39005605263158
"4","QmaEAAngTCH8HdVmmux6ChgrKLRxpQLsZAkTEjQ4WFGi8r",235,167.947368421053,47944306.0526316,54957.2631578947,116981397,2.96670810526316
"5","QmaetDmAoK9R2aVkKfZrE35QgQcVE76izzrT8YF4YMwfMa",269,197.315789473684,50772939.7368421,52695.3157894737,143146592,3.34356242105263
"6","QmaEZLoxgpnSfqjtBWy4SFGLj7AisGWEJJvaChMqGySRic",237,152.473684210526,49699602.8947368,55826.7894736842,100991730,1.72652452631579
"7","QmaFAtN4MfUtt83e6Mo3Rhy4p9sDJhr6At9Hc5Nbp6YjZ2",254,186.789473684211,52286282.5263158,69057.1578947368,133786051,0.648082999999998
"8","QmaJ3BJCn8UMq1oEnVeswcN1m9CqhqGLzH19AsRfjfa6k8",241,179.894736842105,50642433.6842105,58797.3157894737,126346389,2.84711684210527
"9","QmanYJcwHmjRqM1QM3h8iRj7rWfFmyrizg4gk5t1eerm6J",292,205.789473684211,52707491.7368421,59819.4736842105,151558842,1.46332047368421
"10","QmatbppuUUcLhZkeiujS2CeqrNKruUywKwyNG4fxFLiERr",312,232.157894736842,55238624.2631579,53833.0526315789,176479732,0.385705421052635
"11","QmavKqsGVm4oEjw5H7eByCbQF5sZzV1Vz9Y4XrdQDo3UTQ",313,231.421052631579,53608618.9473684,57154.7894736842,176631000,1.12427889473684
"12","Qmaxi2QVWch8draEdYdMuwvcvhaWzZetRVe9AMt7tm9nbr",293,235.368421052632,50404348.5789474,54807.5789473684,184227777,0.68148789473684
"13","Qmayfz1aV8jCetL1UiHMzR3u74B216PNW7UG9hhnFhsFMF",299,246.368421052632,51204820.2105263,54728.2105263158,192238124,2.87074863157895
