"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qmb1gh2ojggH4H9TYwwSPeuQS3e4REJgYpsKWEcDY5NBjB",257,196.555555555556,58723447.3333333,61097.3333333333,135714089,2.05692188888888
"2","QmbqZZpAnBNKa5PkhsCBaZABozyVUFzshua5SF5y7txm2V",211,169.555555555556,49174059.8888889,66360.1111111111,118423821,1.89131455555556
"3","QmdsTejEnhGRAKPcouzUNyXMEGrZTueztborzZmqEKsufr",236,172.222222222222,53000040.1111111,67639.2222222222,118113162,1.04138088888888
"4","QmNRMfk8Mfx9xav133HKtA6K8uYtprEvgzfyjyVTgE8rXV",235,182.111111111111,53341324.4444444,53050.4444444444,126514835,2.20190122222222
"5","QmQoeHAxneqSSmXod9eazduYhQkzYgLhN6XgcHGYDS4dsH",283,229.333333333333,51390095.2222222,65834.8888888889,175848130,2.02927322222223
"6","QmRxqgHZfYB6ZpFiMMQgWCeXCV12JeCwbanxAukFoT7FnT",248,208.222222222222,46442296.6666667,56283.1111111111,159749282,1.97436044444444
"7","QmULAkmSnyJrQNuV2vTBqrH7iT3A4G9J6zmsZicEZ9e618",228,172.222222222222,51776805.5555556,58262.6666666667,118147789,2.239365
"8","QmXbZjePigYpaZkuS6xPeCwRW668mCYomt3vG2vRh81idG",241,174.333333333333,54032897.7777778,54074.1111111111,117958242,2.28811944444444
"9","QmXH5dAApHjM82gmWZKrGjGYmrd5R4XvyT4FqaVv5kCtL9",232,170.666666666667,50850091.4444444,64995.5555555556,118030173,1.72140666666667
"10","QmXU81gcMK7Q2p2EH6qcZWsz2ecbhDgQYNd16fjLv3JfVr",1014,642.888888888889,460392254,75465.7777777778,180195020,2.22614911111112
"1","QmbAsBgLdCbizP6ud9CeMdct66M6UfnyNN75vAbEYv5kjs",246,179,49763161.7777778,63315.6666666667,126387963,2.78555955555555
"2","QmcF7E3gXDwrVQ1ruCg71HpyUZNZT3dwTHktaqxG3oJUAK",273,209.444444444444,63799647.8888889,55107.7777777778,142427624,3.16206477777778
"3","QmeT7ksKDUV92kUfZUru6F5wQnz19uBKZjgbQa2h5374fR",291,215.888888888889,61068999.2222222,57812.3333333333,151325804,3.43627333333333
"4","QmNyk9CrpAihGNW2kynwgxM6AaDoUKaBHLZw7vvo2imC6U",244,198.222222222222,51758282.6666667,59097.7777777778,143314064,3.09077777777778
"5","QmPcmKyVmrcoza1RtWN6AwTKQxT14Dp7rDgCUYiVnHJnLV",1030,612,490498777.888889,88645,117812355,3.60022211111112
"6","QmTgr1cFv5aj8VsnRTeCK31skBa19rWMaxXv4E3Zd4eTY9",284,212.666666666667,58851990.1111111,56589.7777777778,151036471,2.72161577777777
"7","QmUfWkkJdcdWZsA6X6t9xYbWjDucKkC5shXLW65RLxz96q",277,216.777777777778,61584762.5555556,61663.4444444444,152042205,3.08914677777778
"8","QmXgyNcQuj5VwBsVkXhqZ1jmD3WBaC3ySUeDFMfAQJVjby",273,193.666666666667,55747390.1111111,56943.4444444444,134750367,3.11196611111111
"9","QmXjzkg3HBUZfoXHNKsQA6vgFDCEz6QXU2Bz33FZGhRLrg",261,192.333333333333,55147334.2222222,57066.6666666667,133976853,3.15207944444445
"10","QmZ3KffcsPev14fdX2AmGpvmYP36pYUJaarrPXjfZ74Ptv",263,192.888888888889,55499271.8888889,59693.5555555556,134822620,2.50730344444444
"1","Qmbt78J6MPmvrU5BvAAuANH9fWcBMGYZZT9YANk95dzrdg",280,195.111111111111,58010776.6666667,59350.6666666667,134336674,2.70430977777779
"2","QmRCAfuwjsE98zW6nEe4hXdssHd1me3KwQVobofPW1gGqs",256,210.555555555556,48666522.2222222,58613.1111111111,159630209,2.20021122222222
"3","QmRXyX4hhqFRaz6vhqVEFzXruGETjLFKtQrbfp19G7F8zD",283,220.888888888889,58462451.2222222,63483.1111111111,159922395,2.44055955555555
"4","QmSVNudRb968sRk2u9QqTdaqyan1gVxdTae7yhkin95FoP",264,204.444444444444,50479558.8888889,58733.7777777778,151362092,2.54405977777777
"5","QmSxY4WZeevH16GYFmdERSHJtJeFgBVhEva74VJDTYrCRZ",247,176.333333333333,54433810.7777778,56881.3333333333,118740011,3.10263022222222
"6","QmThhdUHHBPhC6wAE6fqH96qdmNUvejKe125FQQxqyAUt8",231,171.222222222222,50734459.5555556,61852.4444444444,117463839,2.96207122222222
"7","QmVRnp1LqTxZpTFY2SorqBWdkA59859RjXNtM8h9Z6WFxs",260,216.777777777778,46660339.1111111,62136.1111111111,167072712,2.98259055555556
"8","QmX6zGRmB6XUSA4vb1BFecUUUDGTniLqafeQ3Z2ATrkegQ",956,619.333333333333,461824765,80007.7777777778,154806354,2.62220655555556
"9","QmXUDzyamKXiB48RgVWH1QuionqftuiWMS74rWkffD9Hh5",263,227.444444444444,47493374.5555556,52857.7777777778,176711308,3.18690411111111
"10","QmYJkuByQEJZ4Wrh82ZvHRVNssmcdfaCdcZKyuTg9zABso",215,163.111111111111,51091877,57457.6666666667,109194143,2.76763344444445
