"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma1onw3B98fECKj1n8z9e3CPQNhC8Vuw3xJpPNqAL3HpQ",115,40.7551020408163,40585610.4285714,53023.5102040816,5719790,-5.60332189795918
"2","Qma294N8TySCHYKjGeheJKM9GSJ7ZdsdgxnR9QJYGfNQxP",282,203.183673469388,38915911.244898,58396.8367346939,159739772,4.4695933877551
"3","Qma2JvaFsg28bj4Qo1E7tmqC9c2GBLmUXXPdmW1zj2LKpj",286,173.775510204082,35075238.6734694,51216.1632653061,113411995,25.2370603673469
"4","Qma34CXPLxQzM6WsvPFtYJpapSdan6VbsMQuiaqoJQZVAm",148,52.265306122449,33549517.3673469,59129.693877551,10474290,8.1823690612245
"5","Qma3joCVhxkXWS7SnCDUZJqAtCEtSzkpdJVr3En57zStAK",114,39.0816326530612,36533779.9591837,56685.5918367347,2947115,-0.455947897959184
"6","Qma4bjBbybyCqxePJu8zTroPyZunAWadJBMWHfWb6k2S2Q",181,50.6122448979592,35613259.6326531,53545.4285714286,11204765,3.74067483673469
"7","Qma6Gs1EVwisFqwW3BXshXN12bUrHfcYongBcBeMaZLtez",205,46.2040816326531,40250004.1020408,57730.6734693878,6883306,-0.986959142857142
"8","Qma6Za3knCs2DwWfMwrBJQwYKU2CLQaWmgeL6dY7BukyAc",165,45.1836734693878,44329063.6938775,53092.2040816327,6973856,-6.17233842857143
"9","Qma8sj3yTTgxUfserABvZjkeUWvBiK1ChjgsUxLF51TP5R",160,49.8775510204082,42965812.2040816,54599.3673469388,7922056,-1.06491655102041
"10","Qma8ttU6Zg3FBPAbQiZiQNPWjF9sysgoTcoHy44tfpnJ8S",128,34.6122448979592,33783998.4081633,53096.1836734694,6528787,-5.75363669387755
"11","Qma8UHUUiHn58HYC1Cvb7iGS8mics89cbQVQaH1zxfgQ33",133,44.1428571428571,43054882.6938775,55738.9591836735,5423180,-4.39094451020408
"12","Qma9B8Hf8maZjThTrcqf8iHMjmMj7EzidnbqvW9i2MBWBa",151,43.2448979591837,42326911.5918367,53481.8775510204,8442201,-7.57769651020408
"13","Qma9KdwDsZCHTraX8hSt4Dts5HYjHG52wGd9Bi8guW5dZL",276,189.612244897959,37795026.6122449,58357.4081632653,146862738,4.89612287755102
"14","QmaAanQTgiD75WvKyAsriKAQWr3HudwJMgRtTr9Hf2qWoY",253,150.714285714286,36387291.2040816,58630.6530612245,104693129,9.57523485714286
"15","QmaAr9ojXsb1jhuGZHwP7Bubp4NbUbyd6F5PxSbsYpPVro",134,44.4285714285714,43661121.3673469,55576.6326530612,7197774,-6.48590057142857
"16","QmaByALjydG4xtnCarqLr6Y5JURD7r4TjCbxiua16dfF3J",258,182.775510204082,37597098.7959184,53710.2653061224,144244465,0.880236142857142
"17","QmabYkacTcTdxZgdKwoJTCkWEh7BjwFipBDxJVEAx3p1iB",231,42.3469387755102,38603302.244898,52536.5306122449,9988941,-6.297841
"18","QmaCaChHrHu6SgVhxiGhwMCsBPVqFjguhWknqFEGbBqKFE",135,42.530612244898,43044142.1836735,53849,4021221,-4.58859993877551
"19","QmaCnaqdhveAraFWAWMEcSpp4JrTiqwJ7R9YwQPLEUTuxW",109,35.0816326530612,35530407.1632653,54691.5510204082,3607618,-4.11108406122449
"20","QmaCWnYG54bSEbNpoLF37kVYSMaDAgMGMkAjKdD8WrExas",127,40.9387755102041,41370045.5306122,56446.1020408163,4441525,-4.92924112244898
"21","QmaCxFo5DprRhrpmfpCGuYZejgEb66AbQX7uEZTNzdG4sf",103,35.9183673469388,34489128,56355.2857142857,2789522,-1.41663793877551
"22","QmaD7VASbzybPHLA3ZGodaFqVNjyfVUYr72HYiT2fhqmZe",144,49.7959183673469,48291505.6326531,54207.5918367347,9811396,-8.36119085714286
"23","QmaDHSYatQ7hGugF3BPpLtGuTkKarmensUMqz6SsdRPRz8",151,49.3265306122449,47954967.2857143,50756.1836734694,9596476,-8.27566885714285
"24","QmaeoiPsxzKmK6GTwBUxzanY5cJphsvnxVyTU79YcATo8h",116,40.6326530612245,39412273.6938775,55656.0816326531,8419676,-7.25495271428572
