"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmaDSQ51Bq7ECL9sNvbLVU9g6airzxQVLwmAgNvoXpj15u",453,342.368421052632,110714540.105263,233544668,-1.89078705263158
"2","QmaFCors3sL9CdyEKL7AxEvpNupp1T5q6iD15xL8PCqR9c",481,355.315789473684,113630070.894737,243976641,-2.29092242105263
"3","QmaXkGmGZ9CAadGxKJh8JLLETXBaZb8h1JBRWPETzW5hug",437,326.789473684211,110155580.263158,218135591,-1.50169757894737
"4","QmaxLoQuXY5b59FxA6LcNNWiw6ASrs3JaoQbU5K1tsBu7x",427,316.263157894737,115997420.473684,202727997,-2.46225957894737
"5","QmaZB9WLDE712y1GuXCazrvQjkuWU2Ctyw244N7jxqipnZ",510,379.473684210526,119652424.473684,260587994,-0.766734263157894
"6","Qmb3zAZEtaMV2dzkzpmGC38iqQqTW7xxq4TZcvhhnkyyZ4",483,320.052631578947,119908576.368421,202618686,-2.47463078947369
"7","Qmb98gAtmteXRuy8k61kiKTGipiGHxwmrv22jpEEiuYhDT",422,309.105263157895,109149736.157895,200695189,-0.739662000000001
"8","QmbhSrxz8yv72H3dYnuKRQ5ZoDRXFRNR6sit6MZ7chLBh6",430,321.736842105263,116195150.263158,207035299,-1.49360715789474
"9","QmbHTKoBdmBNCudufdV7pJWJKFsqfVQ7FucPHLYF91NByc",426,311.052631578947,111025429.315789,201501271,-1.47406873684211
"10","QmbP7r8iE6wRk7kTXXsraYCdNWNoHxRred7qnf48CHJLud",442,340.315789473684,106427858.578947,235614174,-1.72624310526316
"11","QmbRywWPFA88jWHJYmeBU8WUtoU1Ut2DMv5APy1Fao4TBK",505,384.526315789474,109958921.947368,276668100,-2.10070615789474
"12","QmbUKqBv1oBqG3LsMomjTiF5wcQDB3CNW5cbyWz32KzRDw",448,316.684210526316,115346714.473684,203125454,-1.78795794736842
"13","QmbvBDid4Lwvv3paMzpz3UB4fCt4DMUzAXEKHr5fqS7Z1R",455,346.473684210526,112397770.947368,235844655,-1.7687417368421
"14","QmbVzp6p7yTvwZbfXfWhbXiHA6oCMpTLPu5kX2beQb8DEL",489,378.105263157895,117887561.263158,261958455,-1.74075310526316
