"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmaUUbPeBCiUQKsaW9rxVxCk98GPopsNRDsLgCsNWYF9Bx",463,358.25,104540298.25,252613569,1.09613275
"2","QmdYmo2bLAePyaSuUPVuq64eS7emXuC1BYAwbMcErfQEU4",405,321.75,117863222,202173864,1.71291399999999
"3","QmetLUpSj9bFfzMGgGqNUg67X6B1vj1xat3D9eoRkcW62M",404,311.5,116383093.25,193258638,1.85826875
"4","QmU36ot8kmok2mK9vnJK34rtiyGrmDJzf551iUK6aFewMh",429,345.75,108480358.25,235623398,1.64624375000001
"5","QmVDYP34T3eN8wFbGsY5MZ8En53rte3Z7DSqFw9dDVJYGV",488,371,142778653.75,226416263,1.80508325000001
"6","QmVs5stwEvAG83W18HzXZuDW7zYsGEhd4Zhm9brznvGc5E",408,310.25,106462446.75,202440196,1.34735724999999
"7","QmX1yzEdqBs4Jeazq7XVogNftWgWtt7gqfWbgVSSrHSqWd",1035,709,366827226.5,340888496,1.28427749999994
"8","QmYdgr1drjr2AJTPsbQUyV8yM6NARbP7rU3tEZiSXqMMUP",412,304.5,109123043.25,193933725,1.44323175
"9","QmYhMWLNTiERUZxf8zobNsxda6fTTrjDkazmkEj3zxaJbm",467,361.75,107436419.5,253275822,1.0377585
"10","QmZLnNmZ5Wi94d3Hvgj1WncvmRo6sJ8L2JuaPw9dyjkMQX",416,333.25,104576269.5,226851486,1.8222445
