"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmbuiXWZJG6DfGrKugnGCMgwn88b569AwdAh8xPkQ12WQz",453,453,216417084,235548801,1.03411499999999
"2","QmbwPV8Hs2idTtjraAnavfKNiUT1dXDriGUpbe9k1tDhFc",422,422,177379091,244221818,0.399090999999999
"3","Qmbzrge8kLeEaimZXjV86bqyHmSV2DUzCGWqsLBLJndSUQ",420,420,177160358,243709325,-0.869683000000009
"4","QmRw84gnyBbmuodPBLTttok4gvuiCPmx1VjwasVeSb9yYR",452,452,176119446,277364017,-1.48346299999997
"5","QmSr9qxzJRG4ae5kjbzVxcaw8CuAhR6fuGppVMt4kpP6K1",455,455,211680762,243685980,-0.366741999999988
"6","QmTWWJD7pTbuXVgrHBpdrTWiorDvJ1989VW2dYumioAhPX",454,454,211180861,243814807,-0.995668000000023
"7","QmW9zQmfVKnXS3QrV7b83Lb6WxpKkosoFy238YKcrFf5A2",489,489,255477239,234853684,-1.33092299999998
"8","QmWFeXfN51NBc3Q3Fo8aUKpMaimcFk2QDe5pQx2dUBABkX",448,448,196307654,252366735,-0.674389000000019
"9","QmXja5EJj7Qa2TRWRzRgVTsyZmBUByDbz1ycuSXam3g734",2112,2112,1714936150,396514136,0.549714000000222
"10","QmXXbCJTpUVSTKP5DtKzRXJA6tUy68dM8tBKX8XcdRCeWd",891,891,175345104,268967808,446.687088
