"","CID","maxlatency","mean_latency","mean_timeRetrieve","mean_timeSend","mean_time_pubsub"
"1","QmaNdgiXVfWHAZngCSUer3TWKy3rJJgCudfuw3tSJDtudb",479,327.040816326531,91844130.2857143,236015175,-0.818488959183678
"2","Qme2h24wed8BNzLnn7Y6svJ1y3bLpbi11PpQK6AFJNrmDc",513,340.061224489796,95934810.3877551,243928747,0.197667102040815
"3","Qme5JVX9mjagVPt3VHbT7Ph22vcuHXaSBXAhfVStF86mNp",488,312.510204081633,93849246.755102,218491123,0.169834326530615
"4","QmeTgEsxiBAt7mwbyNGrhQSU8eegXpBq7dsmFaTP2vBzkW",440,292.571428571429,91299256.3469388,201712089,-0.439916775510205
"5","QmQ1e5abXwpCRoEeaik6JnQcooU8zgyShhh89yBypCB2fg",463,326.632653061225,91323207.9795918,235148657,0.160788081632652
"6","QmQvP3YG9TZzT4YD5um5hHP7JfTikMG8jYLqxXJyQusSPV",432,283.285714285714,89767793.2244898,193344044,0.173877061224488
"7","QmV7Uj8TPucJt36ejGaBCx9voPi516NbSxnCM3EmisvsUu",1175,720.938775510204,312041757.081633,408962126,-0.0651075714285725
"8","QmXo58Yeg1NTX4CqGMZQanESnhUPkp1u8NwP9dLS5VVYWJ",427,296.857142857143,94570534.0408163,202552048,-0.26543918367347
"9","QmYNMAP5GpPxJt4gfqFP9xb7PoAm9L7VgE4RssnuN1eE5S",485,336.775510204082,92927864.1836735,244176643,-0.328996979591835
"10","QmYSjE7rGE9eRdZRP2itsgYt3vdciXw6FiXJ1gGmmcNEKS",449,293.714285714286,91428778.755102,202712089,-0.426582040816327
